,economy,measure,vehicle_type,medium,transport_type,scenario,unit,date,fuel,frequency,unit.1,scope,comment,dataset,drive,value
16452,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16453,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16454,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16455,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16456,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16457,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16458,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16459,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16460,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16461,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16462,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16463,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16464,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16465,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16466,07_INA,energy,2w,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16467,07_INA,energy,2w,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16468,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16469,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16470,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16471,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16472,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16473,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16474,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16475,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16476,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16477,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16478,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16479,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16480,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16481,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16482,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16483,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16484,07_INA,energy,2w,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16485,07_INA,energy,2w,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16486,07_INA,energy,all,air,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16487,07_INA,energy,all,air,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16488,07_INA,energy,all,air,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16489,07_INA,energy,all,air,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16490,07_INA,energy,all,air,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16491,07_INA,energy,all,air,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16492,07_INA,energy,all,nonspecified,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16493,07_INA,energy,all,nonspecified,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16494,07_INA,energy,all,pipeline,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16495,07_INA,energy,all,pipeline,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16496,07_INA,energy,all,rail,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16497,07_INA,energy,all,rail,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16498,07_INA,energy,all,rail,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16499,07_INA,energy,all,rail,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16500,07_INA,energy,all,rail,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16501,07_INA,energy,all,rail,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16502,07_INA,energy,all,road,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16503,07_INA,energy,all,road,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16504,07_INA,energy,all,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16505,07_INA,energy,all,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16506,07_INA,energy,all,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16507,07_INA,energy,all,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16508,07_INA,energy,all,ship,combined,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16509,07_INA,energy,all,ship,combined,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16510,07_INA,energy,all,ship,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16511,07_INA,energy,all,ship,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16512,07_INA,energy,all,ship,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16513,07_INA,energy,all,ship,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16514,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16515,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16516,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16517,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16518,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16519,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16520,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16521,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16522,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16523,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16524,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16525,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16526,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16527,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16528,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16529,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16530,07_INA,energy,bus,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16531,07_INA,energy,bus,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16532,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16533,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16534,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16535,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16536,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16537,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
16538,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16539,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,fcev,0.0
16540,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16541,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_d,0.0
16542,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16543,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,ice_g,0.0
16544,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16545,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,lpg,0.0
16546,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16547,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_d,0.0
16548,07_INA,energy,car,road,passenger,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16549,07_INA,energy,car,road,passenger,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,phev_g,0.0
16550,07_INA,energy,ht,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16551,07_INA,energy,ht,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,all,0.0
16552,07_INA,energy,ht,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16553,07_INA,energy,ht,road,freight,target,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,bev,0.0
16554,07_INA,energy,ht,road,freight,reference,pj,2065,all,yearly,pj,national,no_comment,9th_outlook_esto,cng,0.0
