Economy,Year,Transport Type,Vehicle Type,Occupancy_or_load,Scenario
15_RP,1992,passenger,bus,14.6624199872931,Reference
15_RP,1992,passenger,lt,2.4,Reference
15_RP,1992,passenger,lv,2.4,Reference
15_RP,1993,freight,2w,0.05,Reference
15_RP,1993,freight,ht,3.96807141821827,Reference
15_RP,1993,freight,lt,0.35,Reference
15_RP,1993,passenger,2w,1.2,Reference
15_RP,1993,passenger,bus,14.6624199872931,Reference
15_RP,1993,passenger,lt,2.4,Reference
15_RP,1993,passenger,lv,2.4,Reference
15_RP,1994,freight,2w,0.05,Reference
15_RP,1994,freight,ht,4.00815294769523,Reference
15_RP,1994,freight,lt,0.35,Reference
15_RP,1994,passenger,2w,1.2,Reference
15_RP,1994,passenger,bus,14.6624199872931,Reference
15_RP,1994,passenger,lt,2.4,Reference
15_RP,1994,passenger,lv,2.4,Reference
15_RP,1995,freight,2w,0.05,Reference
15_RP,1995,freight,ht,4.04863934110629,Reference
15_RP,1995,freight,lt,0.35,Reference
15_RP,1995,passenger,2w,1.2,Reference
15_RP,1995,passenger,bus,14.6624199872931,Reference
15_RP,1995,passenger,lt,2.4,Reference
15_RP,1995,passenger,lv,2.4,Reference
15_RP,1996,freight,2w,0.05,Reference
15_RP,1996,freight,ht,4.08953468798615,Reference
15_RP,1996,freight,lt,0.35,Reference
15_RP,1996,passenger,2w,1.2,Reference
15_RP,1996,passenger,bus,14.6624199872931,Reference
15_RP,1996,passenger,lt,2.4,Reference
15_RP,1996,passenger,lv,2.4,Reference
15_RP,1997,freight,2w,0.05,Reference
15_RP,1997,freight,ht,4.13084311917793,Reference
15_RP,1997,freight,lt,0.35,Reference
15_RP,1997,passenger,2w,1.2,Reference
15_RP,1997,passenger,bus,14.6624199872931,Reference
15_RP,1997,passenger,lt,2.4,Reference
15_RP,1997,passenger,lv,2.4,Reference
15_RP,1998,freight,2w,0.05,Reference
15_RP,1998,freight,ht,4.17256880725043,Reference
15_RP,1998,freight,lt,0.35,Reference
15_RP,1998,passenger,2w,1.2,Reference
15_RP,1998,passenger,bus,14.6624199872931,Reference
15_RP,1998,passenger,lt,2.4,Reference
15_RP,1998,passenger,lv,2.4,Reference
15_RP,1999,freight,2w,0.05,Reference
15_RP,1999,freight,ht,4.21471596691963,Reference
15_RP,1999,freight,lt,0.35,Reference
15_RP,1999,passenger,2w,1.2,Reference
15_RP,1999,passenger,bus,14.6624199872931,Reference
15_RP,1999,passenger,lt,2.4,Reference
15_RP,1999,passenger,lv,2.4,Reference
15_RP,2000,freight,2w,0.05,Reference
15_RP,2000,freight,ht,4.25728885547437,Reference
15_RP,2000,freight,lt,0.35,Reference
15_RP,2000,passenger,2w,1.2,Reference
15_RP,2000,passenger,bus,14.6624199872931,Reference
15_RP,2000,passenger,lt,2.4,Reference
15_RP,2000,passenger,lv,2.4,Reference
15_RP,2001,freight,2w,0.05,Reference
15_RP,2001,freight,ht,4.30029177320644,Reference
15_RP,2001,freight,lt,0.35,Reference
15_RP,2001,passenger,2w,1.2,Reference
15_RP,2001,passenger,bus,14.6624199872931,Reference
15_RP,2001,passenger,lt,2.4,Reference
15_RP,2001,passenger,lv,2.4,Reference
15_RP,2002,freight,2w,0.05,Reference
15_RP,2002,freight,ht,4.34372906384489,Reference
15_RP,2002,freight,lt,0.35,Reference
15_RP,2002,passenger,2w,1.2,Reference
15_RP,2002,passenger,bus,14.6624199872931,Reference
15_RP,2002,passenger,lt,2.4,Reference
15_RP,2002,passenger,lv,2.4,Reference
15_RP,2003,freight,2w,0.05,Reference
15_RP,2003,freight,ht,4.38760511499483,Reference
15_RP,2003,freight,lt,0.35,Reference
15_RP,2003,passenger,2w,1.2,Reference
15_RP,2003,passenger,bus,14.6624199872931,Reference
15_RP,2003,passenger,lt,2.4,Reference
15_RP,2003,passenger,lv,2.4,Reference
15_RP,2004,freight,2w,0.05,Reference
15_RP,2004,freight,ht,4.43192435858064,Reference
15_RP,2004,freight,lt,0.35,Reference
15_RP,2004,passenger,2w,1.2,Reference
15_RP,2004,passenger,bus,14.6624199872931,Reference
15_RP,2004,passenger,lt,2.4,Reference
15_RP,2004,passenger,lv,2.4,Reference
15_RP,2005,freight,2w,0.05,Reference
15_RP,2005,freight,ht,4.47669127129358,Reference
15_RP,2005,freight,lt,0.35,Reference
15_RP,2005,passenger,2w,1.2,Reference
15_RP,2005,passenger,bus,14.6624199872931,Reference
15_RP,2005,passenger,lt,2.4,Reference
15_RP,2005,passenger,lv,2.4,Reference
15_RP,2006,freight,2w,0.05,Reference
15_RP,2006,freight,ht,4.52191037504402,Reference
15_RP,2006,freight,lt,0.35,Reference
15_RP,2006,passenger,2w,1.2,Reference
15_RP,2006,passenger,bus,14.6624199872931,Reference
15_RP,2006,passenger,lt,2.4,Reference
15_RP,2006,passenger,lv,2.4,Reference
15_RP,2007,freight,2w,0.05,Reference
15_RP,2007,freight,ht,4.5675862374182,Reference
15_RP,2007,freight,lt,0.35,Reference
15_RP,2007,passenger,2w,1.2,Reference
15_RP,2007,passenger,bus,14.6624199872931,Reference
15_RP,2007,passenger,lt,2.4,Reference
15_RP,2007,passenger,lv,2.4,Reference
15_RP,2008,freight,2w,0.05,Reference
15_RP,2008,freight,ht,4.6137234721396,Reference
15_RP,2008,freight,lt,0.35,Reference
15_RP,2008,passenger,2w,1.2,Reference
15_RP,2008,passenger,bus,14.6624199872931,Reference
15_RP,2008,passenger,lt,2.4,Reference
15_RP,2008,passenger,lv,2.4,Reference
15_RP,2009,freight,2w,0.05,Reference
15_RP,2009,freight,ht,4.66032673953494,Reference
15_RP,2009,freight,lt,0.35,Reference
15_RP,2009,passenger,2w,1.2,Reference
15_RP,2009,passenger,bus,14.6624199872931,Reference
15_RP,2009,passenger,lt,2.4,Reference
15_RP,2009,passenger,lv,2.4,Reference
15_RP,2010,freight,2w,0.05,Reference
15_RP,2010,freight,ht,4.70740074700499,Reference
15_RP,2010,freight,lt,0.35,Reference
15_RP,2010,passenger,2w,1.2,Reference
15_RP,2010,passenger,bus,14.6624199872931,Reference
15_RP,2010,passenger,lt,2.4,Reference
15_RP,2010,passenger,lv,2.4,Reference
15_RP,2011,freight,2w,0.05,Reference
15_RP,2011,freight,ht,4.75495024949999,Reference
15_RP,2011,freight,lt,0.35,Reference
15_RP,2011,passenger,2w,1.2,Reference
15_RP,2011,passenger,bus,14.6624199872931,Reference
15_RP,2011,passenger,lt,2.4,Reference
15_RP,2011,passenger,lv,2.4,Reference
15_RP,2012,freight,2w,0.05,Reference
15_RP,2012,freight,ht,4.80298005,Reference
15_RP,2012,freight,lt,0.35,Reference
15_RP,2012,passenger,2w,1.2,Reference
15_RP,2012,passenger,bus,14.6624199872931,Reference
15_RP,2012,passenger,lt,2.4,Reference
15_RP,2012,passenger,lv,2.4,Reference
15_RP,2013,freight,2w,0.05,Reference
15_RP,2013,freight,ht,4.851495,Reference
15_RP,2013,freight,lt,0.35,Reference
15_RP,2013,passenger,2w,1.2,Reference
15_RP,2013,passenger,bus,14.6624199872931,Reference
15_RP,2013,passenger,lt,2.4,Reference
15_RP,2013,passenger,lv,2.4,Reference
15_RP,2014,freight,2w,0.05,Reference
15_RP,2014,freight,ht,4.9005,Reference
15_RP,2014,freight,lt,0.35,Reference
15_RP,2014,passenger,2w,1.2,Reference
15_RP,2014,passenger,bus,15.8239579249139,Reference
15_RP,2014,passenger,lt,2.4,Reference
15_RP,2014,passenger,lv,2.4,Reference
15_RP,2015,freight,2w,0.05,Reference
15_RP,2015,freight,ht,4.95,Reference
15_RP,2015,freight,lt,0.35,Reference
15_RP,2015,passenger,2w,1.2,Reference
15_RP,2015,passenger,bus,14.6291228020457,Reference
15_RP,2015,passenger,lt,2.4,Reference
15_RP,2015,passenger,lv,2.4,Reference
15_RP,2016,freight,2w,0.045,Reference
15_RP,2016,freight,ht,4.5,Reference
15_RP,2016,freight,lt,0.315,Reference
15_RP,2016,passenger,2w,1.08,Reference
15_RP,2016,passenger,bus,13.1508615076225,Reference
15_RP,2016,passenger,lt,2.16,Reference
15_RP,2016,passenger,lv,2.16,Reference
16_RUS,1990,freight,2w,0.05,Reference
16_RUS,1990,freight,ht,5.0,Reference
16_RUS,1990,freight,lt,0.3,Reference
16_RUS,1990,passenger,2w,1.08,Reference
16_RUS,1990,passenger,lt,1.8,Reference
16_RUS,1990,passenger,lv,2.1,Reference
16_RUS,1991,freight,2w,0.05,Reference
16_RUS,1991,freight,ht,5.0,Reference
16_RUS,1991,freight,lt,0.3,Reference
16_RUS,1991,passenger,2w,1.08,Reference
16_RUS,1991,passenger,lt,1.8,Reference
16_RUS,1991,passenger,lv,2.1,Reference
16_RUS,1992,freight,2w,0.05,Reference
16_RUS,1992,freight,ht,5.0,Reference
16_RUS,1992,freight,lt,0.3,Reference
16_RUS,1992,passenger,2w,1.08,Reference
16_RUS,1992,passenger,lt,1.8,Reference
16_RUS,1992,passenger,lv,2.1,Reference
16_RUS,1993,freight,2w,0.05,Reference
16_RUS,1993,freight,ht,5.0,Reference
16_RUS,1993,freight,lt,0.3,Reference
16_RUS,1993,passenger,2w,1.08,Reference
16_RUS,1993,passenger,lt,1.8,Reference
16_RUS,1993,passenger,lv,2.1,Reference
16_RUS,1994,freight,2w,0.05,Reference
16_RUS,1994,freight,ht,5.0,Reference
16_RUS,1994,freight,lt,0.3,Reference
16_RUS,1994,passenger,2w,1.08,Reference
16_RUS,1994,passenger,lt,1.8,Reference
16_RUS,1994,passenger,lv,2.1,Reference
16_RUS,1995,freight,2w,0.05,Reference
16_RUS,1995,freight,ht,5.0,Reference
16_RUS,1995,freight,lt,0.3,Reference
16_RUS,1995,passenger,2w,1.08,Reference
16_RUS,1995,passenger,lt,1.8,Reference
16_RUS,1995,passenger,lv,2.1,Reference
16_RUS,1996,freight,2w,0.05,Reference
16_RUS,1996,freight,ht,5.0,Reference
16_RUS,1996,freight,lt,0.3,Reference
16_RUS,1996,passenger,2w,1.08,Reference
16_RUS,1996,passenger,lt,1.8,Reference
16_RUS,1996,passenger,lv,2.1,Reference
16_RUS,1997,freight,2w,0.05,Reference
16_RUS,1997,freight,ht,5.0,Reference
16_RUS,1997,freight,lt,0.3,Reference
16_RUS,1997,passenger,2w,1.08,Reference
16_RUS,1997,passenger,lt,1.8,Reference
16_RUS,1997,passenger,lv,2.1,Reference
16_RUS,1998,freight,2w,0.05,Reference
16_RUS,1998,freight,ht,5.0,Reference
16_RUS,1998,freight,lt,0.3,Reference
16_RUS,1998,passenger,2w,1.08,Reference
16_RUS,1998,passenger,lt,1.8,Reference
16_RUS,1998,passenger,lv,2.1,Reference
16_RUS,1999,freight,2w,0.05,Reference
16_RUS,1999,freight,ht,5.0,Reference
16_RUS,1999,freight,lt,0.3,Reference
16_RUS,1999,passenger,2w,1.08,Reference
16_RUS,1999,passenger,lt,1.8,Reference
16_RUS,1999,passenger,lv,2.1,Reference
16_RUS,2000,freight,2w,0.05,Reference
16_RUS,2000,freight,ht,5.0,Reference
16_RUS,2000,freight,lt,0.3,Reference
16_RUS,2000,passenger,2w,1.08,Reference
16_RUS,2000,passenger,lt,1.8,Reference
16_RUS,2000,passenger,lv,2.1,Reference
16_RUS,2001,freight,2w,0.05,Reference
16_RUS,2001,freight,ht,5.0,Reference
16_RUS,2001,freight,lt,0.3,Reference
16_RUS,2001,passenger,2w,1.08,Reference
16_RUS,2001,passenger,lt,1.8,Reference
16_RUS,2001,passenger,lv,2.1,Reference
16_RUS,2002,freight,2w,0.05,Reference
16_RUS,2002,freight,ht,5.0,Reference
16_RUS,2002,freight,lt,0.3,Reference
16_RUS,2002,passenger,2w,1.08,Reference
16_RUS,2002,passenger,lt,1.8,Reference
16_RUS,2002,passenger,lv,2.1,Reference
16_RUS,2003,freight,2w,0.05,Reference
16_RUS,2003,freight,ht,5.0,Reference
16_RUS,2003,freight,lt,0.3,Reference
16_RUS,2003,passenger,2w,1.08,Reference
16_RUS,2003,passenger,lt,1.8,Reference
16_RUS,2003,passenger,lv,2.1,Reference
16_RUS,2004,freight,2w,0.05,Reference
16_RUS,2004,freight,ht,5.0,Reference
16_RUS,2004,freight,lt,0.3,Reference
16_RUS,2004,passenger,2w,1.08,Reference
16_RUS,2004,passenger,lt,1.8,Reference
16_RUS,2004,passenger,lv,2.1,Reference
16_RUS,2005,freight,2w,0.05,Reference
16_RUS,2005,freight,ht,5.0,Reference
16_RUS,2005,freight,lt,0.3,Reference
16_RUS,2005,passenger,2w,1.08,Reference
16_RUS,2005,passenger,lt,1.8,Reference
16_RUS,2005,passenger,lv,2.1,Reference
16_RUS,2006,freight,2w,0.05,Reference
16_RUS,2006,freight,ht,5.0,Reference
16_RUS,2006,freight,lt,0.3,Reference
16_RUS,2006,passenger,2w,1.08,Reference
16_RUS,2006,passenger,lt,1.8,Reference
16_RUS,2006,passenger,lv,2.1,Reference
16_RUS,2007,freight,2w,0.05,Reference
16_RUS,2007,freight,ht,5.0,Reference
16_RUS,2007,freight,lt,0.3,Reference
16_RUS,2007,passenger,2w,1.08,Reference
16_RUS,2007,passenger,lt,1.8,Reference
16_RUS,2007,passenger,lv,2.1,Reference
16_RUS,2008,freight,2w,0.05,Reference
16_RUS,2008,freight,ht,5.0,Reference
16_RUS,2008,freight,lt,0.3,Reference
16_RUS,2008,passenger,2w,1.08,Reference
16_RUS,2008,passenger,lt,1.8,Reference
16_RUS,2008,passenger,lv,2.1,Reference
16_RUS,2009,freight,2w,0.05,Reference
16_RUS,2009,freight,ht,5.0,Reference
16_RUS,2009,freight,lt,0.3,Reference
16_RUS,2009,passenger,2w,1.08,Reference
16_RUS,2009,passenger,lt,1.8,Reference
16_RUS,2009,passenger,lv,2.1,Reference
16_RUS,2010,freight,2w,0.05,Reference
16_RUS,2010,freight,ht,5.0,Reference
16_RUS,2010,freight,lt,0.3,Reference
16_RUS,2010,passenger,2w,1.08,Reference
16_RUS,2010,passenger,bus,12.6581112696491,Reference
16_RUS,2010,passenger,lt,1.8,Reference
16_RUS,2010,passenger,lv,2.1,Reference
16_RUS,2011,freight,2w,0.05,Reference
16_RUS,2011,freight,ht,5.0,Reference
16_RUS,2011,freight,lt,0.3,Reference
16_RUS,2011,passenger,2w,1.08,Reference
16_RUS,2011,passenger,lt,1.8,Reference
16_RUS,2011,passenger,lv,2.1,Reference
16_RUS,2012,freight,2w,0.05,Reference
16_RUS,2012,freight,ht,5.0,Reference
16_RUS,2012,freight,lt,0.3,Reference
16_RUS,2012,passenger,2w,1.08,Reference
16_RUS,2012,passenger,lt,1.8,Reference
16_RUS,2012,passenger,lv,2.1,Reference
16_RUS,2013,freight,2w,0.05,Reference
16_RUS,2013,freight,ht,5.0,Reference
16_RUS,2013,freight,lt,0.3,Reference
16_RUS,2013,passenger,2w,1.08,Reference
16_RUS,2013,passenger,bus,11.4320905515406,Reference
16_RUS,2013,passenger,lt,1.8,Reference
16_RUS,2013,passenger,lv,2.1,Reference
16_RUS,2014,freight,2w,0.05,Reference
16_RUS,2014,freight,ht,5.0,Reference
16_RUS,2014,freight,lt,0.3,Reference
16_RUS,2014,passenger,2w,1.08,Reference
16_RUS,2014,passenger,bus,11.6257432197207,Reference
16_RUS,2014,passenger,lt,1.8,Reference
16_RUS,2014,passenger,lv,2.1,Reference
16_RUS,2015,freight,2w,0.05,Reference
16_RUS,2015,freight,ht,5.0,Reference
16_RUS,2015,freight,lt,0.3,Reference
16_RUS,2015,passenger,2w,1.08,Reference
16_RUS,2015,passenger,bus,11.6473561613914,Reference
16_RUS,2015,passenger,lt,1.8,Reference
16_RUS,2015,passenger,lv,2.1,Reference
16_RUS,2016,freight,2w,0.04975,Reference
16_RUS,2016,freight,ht,4.975,Reference
16_RUS,2016,freight,lt,0.2985,Reference
16_RUS,2016,passenger,2w,1.0746,Reference
16_RUS,2016,passenger,bus,11.7567763898306,Reference
16_RUS,2016,passenger,lt,1.782,Reference
16_RUS,2016,passenger,lv,2.0895,Reference
17_SIN,1990,freight,2w,0.0125,Reference
17_SIN,1990,freight,ht,3.0,Reference
17_SIN,1990,freight,lt,0.1,Reference
17_SIN,1990,passenger,2w,1.2,Reference
17_SIN,1990,passenger,bus,6.3,Reference
17_SIN,1990,passenger,lt,1.6,Reference
17_SIN,1990,passenger,lv,1.6,Reference
17_SIN,1991,freight,2w,0.0125,Reference
17_SIN,1991,freight,ht,3.0,Reference
17_SIN,1991,freight,lt,0.1,Reference
17_SIN,1991,passenger,2w,1.2,Reference
17_SIN,1991,passenger,bus,6.3,Reference
17_SIN,1991,passenger,lt,1.6,Reference
17_SIN,1991,passenger,lv,1.6,Reference
17_SIN,1992,freight,2w,0.0125,Reference
17_SIN,1992,freight,ht,3.0,Reference
17_SIN,1992,freight,lt,0.1,Reference
17_SIN,1992,passenger,2w,1.2,Reference
17_SIN,1992,passenger,bus,6.3,Reference
17_SIN,1992,passenger,lt,1.6,Reference
17_SIN,1992,passenger,lv,1.6,Reference
17_SIN,1993,freight,2w,0.0125,Reference
17_SIN,1993,freight,ht,3.0,Reference
17_SIN,1993,freight,lt,0.1,Reference
17_SIN,1993,passenger,2w,1.2,Reference
17_SIN,1993,passenger,bus,6.3,Reference
17_SIN,1993,passenger,lt,1.6,Reference
17_SIN,1993,passenger,lv,1.6,Reference
17_SIN,1994,freight,2w,0.0125,Reference
17_SIN,1994,freight,ht,3.0,Reference
17_SIN,1994,freight,lt,0.1,Reference
17_SIN,1994,passenger,2w,1.2,Reference
17_SIN,1994,passenger,bus,6.3,Reference
17_SIN,1994,passenger,lt,1.6,Reference
17_SIN,1994,passenger,lv,1.6,Reference
17_SIN,1995,freight,2w,0.0125,Reference
17_SIN,1995,freight,ht,3.0,Reference
17_SIN,1995,freight,lt,0.1,Reference
17_SIN,1995,passenger,2w,1.2,Reference
17_SIN,1995,passenger,bus,6.3,Reference
17_SIN,1995,passenger,lt,1.6,Reference
17_SIN,1995,passenger,lv,1.6,Reference
17_SIN,1996,freight,2w,0.0125,Reference
17_SIN,1996,freight,ht,3.0,Reference
17_SIN,1996,freight,lt,0.1,Reference
17_SIN,1996,passenger,2w,1.2,Reference
17_SIN,1996,passenger,bus,6.3,Reference
17_SIN,1996,passenger,lt,1.6,Reference
17_SIN,1996,passenger,lv,1.6,Reference
17_SIN,1997,freight,2w,0.0125,Reference
17_SIN,1997,freight,ht,3.0,Reference
17_SIN,1997,freight,lt,0.1,Reference
17_SIN,1997,passenger,2w,1.2,Reference
17_SIN,1997,passenger,bus,6.3,Reference
17_SIN,1997,passenger,lt,1.6,Reference
17_SIN,1997,passenger,lv,1.6,Reference
17_SIN,1998,freight,2w,0.0125,Reference
17_SIN,1998,freight,ht,3.0,Reference
17_SIN,1998,freight,lt,0.1,Reference
17_SIN,1998,passenger,2w,1.2,Reference
17_SIN,1998,passenger,bus,6.3,Reference
17_SIN,1998,passenger,lt,1.6,Reference
17_SIN,1998,passenger,lv,1.6,Reference
17_SIN,1999,freight,2w,0.0125,Reference
17_SIN,1999,freight,ht,3.0,Reference
17_SIN,1999,freight,lt,0.1,Reference
17_SIN,1999,passenger,2w,1.2,Reference
17_SIN,1999,passenger,bus,6.3,Reference
17_SIN,1999,passenger,lt,1.6,Reference
17_SIN,1999,passenger,lv,1.6,Reference
17_SIN,2000,freight,2w,0.0125,Reference
17_SIN,2000,freight,ht,3.0,Reference
17_SIN,2000,freight,lt,0.1,Reference
17_SIN,2000,passenger,2w,1.2,Reference
17_SIN,2000,passenger,bus,6.3,Reference
17_SIN,2000,passenger,lt,1.6,Reference
17_SIN,2000,passenger,lv,1.6,Reference
17_SIN,2001,freight,2w,0.0125,Reference
17_SIN,2001,freight,ht,3.0,Reference
17_SIN,2001,freight,lt,0.1,Reference
17_SIN,2001,passenger,2w,1.2,Reference
17_SIN,2001,passenger,bus,6.3,Reference
17_SIN,2001,passenger,lt,1.6,Reference
17_SIN,2001,passenger,lv,1.6,Reference
17_SIN,2002,freight,2w,0.0125,Reference
17_SIN,2002,freight,ht,3.0,Reference
17_SIN,2002,freight,lt,0.1,Reference
17_SIN,2002,passenger,2w,1.2,Reference
17_SIN,2002,passenger,bus,6.3,Reference
17_SIN,2002,passenger,lt,1.6,Reference
17_SIN,2002,passenger,lv,1.6,Reference
17_SIN,2003,freight,2w,0.0125,Reference
17_SIN,2003,freight,ht,3.0,Reference
17_SIN,2003,freight,lt,0.1,Reference
17_SIN,2003,passenger,2w,1.2,Reference
17_SIN,2003,passenger,bus,6.3,Reference
17_SIN,2003,passenger,lt,1.6,Reference
17_SIN,2003,passenger,lv,1.6,Reference
17_SIN,2004,freight,2w,0.0125,Reference
17_SIN,2004,freight,ht,3.0,Reference
17_SIN,2004,freight,lt,0.1,Reference
17_SIN,2004,passenger,2w,1.2,Reference
17_SIN,2004,passenger,bus,6.3,Reference
17_SIN,2004,passenger,lt,1.6,Reference
17_SIN,2004,passenger,lv,1.6,Reference
17_SIN,2005,freight,2w,0.0125,Reference
17_SIN,2005,freight,ht,3.0,Reference
17_SIN,2005,freight,lt,0.1,Reference
17_SIN,2005,passenger,2w,1.2,Reference
17_SIN,2005,passenger,bus,6.3,Reference
17_SIN,2005,passenger,lt,1.6,Reference
17_SIN,2005,passenger,lv,1.6,Reference
17_SIN,2006,freight,2w,0.0125,Reference
17_SIN,2006,freight,ht,3.0,Reference
17_SIN,2006,freight,lt,0.1,Reference
17_SIN,2006,passenger,2w,1.2,Reference
17_SIN,2006,passenger,bus,6.3,Reference
17_SIN,2006,passenger,lt,1.6,Reference
17_SIN,2006,passenger,lv,1.6,Reference
17_SIN,2007,freight,2w,0.0125,Reference
17_SIN,2007,freight,ht,3.0,Reference
17_SIN,2007,freight,lt,0.1,Reference
17_SIN,2007,passenger,2w,1.2,Reference
17_SIN,2007,passenger,bus,6.3,Reference
17_SIN,2007,passenger,lt,1.6,Reference
17_SIN,2007,passenger,lv,1.6,Reference
17_SIN,2008,freight,2w,0.0125,Reference
17_SIN,2008,freight,ht,3.0,Reference
17_SIN,2008,freight,lt,0.1,Reference
17_SIN,2008,passenger,2w,1.2,Reference
17_SIN,2008,passenger,bus,6.3,Reference
17_SIN,2008,passenger,lt,1.6,Reference
17_SIN,2008,passenger,lv,1.6,Reference
17_SIN,2009,freight,2w,0.0125,Reference
17_SIN,2009,freight,ht,3.0,Reference
17_SIN,2009,freight,lt,0.1,Reference
17_SIN,2009,passenger,2w,1.2,Reference
17_SIN,2009,passenger,bus,6.3,Reference
17_SIN,2009,passenger,lt,1.6,Reference
17_SIN,2009,passenger,lv,1.6,Reference
17_SIN,2010,freight,2w,0.0125,Reference
17_SIN,2010,freight,ht,3.0,Reference
17_SIN,2010,freight,lt,0.1,Reference
17_SIN,2010,passenger,2w,1.2,Reference
17_SIN,2010,passenger,bus,6.3,Reference
17_SIN,2010,passenger,lt,1.6,Reference
17_SIN,2010,passenger,lv,1.6,Reference
17_SIN,2011,freight,2w,0.0125,Reference
17_SIN,2011,freight,ht,3.0,Reference
17_SIN,2011,freight,lt,0.1,Reference
17_SIN,2011,passenger,2w,1.2,Reference
17_SIN,2011,passenger,bus,6.3,Reference
17_SIN,2011,passenger,lt,1.6,Reference
17_SIN,2011,passenger,lv,1.6,Reference
17_SIN,2012,freight,2w,0.0125,Reference
17_SIN,2012,freight,ht,3.0,Reference
17_SIN,2012,freight,lt,0.1,Reference
17_SIN,2012,passenger,2w,1.2,Reference
17_SIN,2012,passenger,bus,6.3,Reference
17_SIN,2012,passenger,lt,1.6,Reference
17_SIN,2012,passenger,lv,1.6,Reference
17_SIN,2013,freight,2w,0.0125,Reference
17_SIN,2013,freight,ht,3.0,Reference
17_SIN,2013,freight,lt,0.1,Reference
17_SIN,2013,passenger,2w,1.2,Reference
17_SIN,2013,passenger,bus,6.3,Reference
17_SIN,2013,passenger,lt,1.6,Reference
17_SIN,2013,passenger,lv,1.6,Reference
17_SIN,2014,freight,2w,0.0125,Reference
17_SIN,2014,freight,ht,3.0,Reference
17_SIN,2014,freight,lt,0.1,Reference
17_SIN,2014,passenger,2w,1.2,Reference
17_SIN,2014,passenger,bus,6.3,Reference
17_SIN,2014,passenger,lt,1.6,Reference
17_SIN,2014,passenger,lv,1.6,Reference
17_SIN,2015,freight,2w,0.0125,Reference
17_SIN,2015,freight,ht,3.0,Reference
17_SIN,2015,freight,lt,0.1,Reference
17_SIN,2015,passenger,2w,1.2,Reference
17_SIN,2015,passenger,bus,6.3,Reference
17_SIN,2015,passenger,lt,1.6,Reference
17_SIN,2015,passenger,lv,1.6,Reference
17_SIN,2016,freight,2w,0.0125625,Reference
17_SIN,2016,freight,ht,3.00899999999999,Reference
17_SIN,2016,freight,lt,0.1005,Reference
17_SIN,2016,passenger,2w,1.2,Reference
17_SIN,2016,passenger,bus,6.3,Reference
17_SIN,2016,passenger,lt,1.6,Reference
17_SIN,2016,passenger,lv,1.5968,Reference
18_CT,1990,freight,2w,0.05,Reference
18_CT,1990,freight,ht,4.0,Reference
18_CT,1990,freight,lt,0.4,Reference
18_CT,1990,passenger,2w,1.08,Reference
18_CT,1990,passenger,bus,0.0,Reference
18_CT,1990,passenger,lt,1.6,Reference
18_CT,1990,passenger,lv,1.6,Reference
18_CT,1991,freight,2w,0.05,Reference
18_CT,1991,freight,ht,4.0,Reference
18_CT,1991,freight,lt,0.4,Reference
18_CT,1991,passenger,2w,1.08,Reference
18_CT,1991,passenger,bus,41.5625634546814,Reference
18_CT,1991,passenger,lt,1.6,Reference
18_CT,1991,passenger,lv,1.6,Reference
18_CT,1992,freight,2w,0.05,Reference
18_CT,1992,freight,ht,4.0,Reference
18_CT,1992,freight,lt,0.4,Reference
18_CT,1992,passenger,2w,1.08,Reference
18_CT,1992,passenger,bus,36.6465383893216,Reference
18_CT,1992,passenger,lt,1.6,Reference
18_CT,1992,passenger,lv,1.6,Reference
18_CT,1993,freight,2w,0.05,Reference
18_CT,1993,freight,ht,4.0,Reference
18_CT,1993,freight,lt,0.4,Reference
18_CT,1993,passenger,2w,1.08,Reference
18_CT,1993,passenger,bus,36.4720737459477,Reference
18_CT,1993,passenger,lt,1.6,Reference
18_CT,1993,passenger,lv,1.6,Reference
