,date,vehicle_type,transport_type,measure,comment,frequency,fuel,scope,economy,medium,unit,dataset,drive,value
6390,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6391,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6392,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6393,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6394,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6395,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6396,2010,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6397,2011,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6398,2012,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6399,2013,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6400,2014,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6401,2015,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6402,2016,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6403,2017,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6404,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6405,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6406,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6407,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6408,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6409,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6410,2010,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6411,2011,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6412,2012,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6413,2013,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6414,2014,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6415,2015,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6416,2016,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6417,2017,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6418,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6419,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6420,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6421,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6422,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6423,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_g,1.5
6424,2010,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6425,2011,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6426,2012,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6427,2013,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6428,2014,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6429,2015,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6430,2016,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6431,2017,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6432,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6433,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6434,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6435,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6436,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6437,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,lpg,1.5
6438,2010,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6439,2011,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6440,2012,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6441,2013,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6442,2014,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6443,2015,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6444,2016,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6445,2017,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6446,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6447,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6448,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6449,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6450,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6451,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_d,1.5
6452,2010,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6453,2011,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6454,2012,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6455,2013,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6456,2014,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6457,2015,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6458,2016,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6459,2017,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6460,2018,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6461,2019,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6462,2020,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6463,2021,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6464,2022,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6465,2023,car,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,phev_g,1.5
6466,2010,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6467,2011,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6468,2012,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6469,2013,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6470,2014,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6471,2015,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6472,2016,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6473,2017,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6474,2018,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6475,2019,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6476,2020,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6477,2021,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6478,2022,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6479,2023,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,bev,1.5
6480,2010,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6481,2011,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6482,2012,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6483,2013,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6484,2014,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6485,2015,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6486,2016,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6487,2017,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6488,2018,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6489,2019,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6490,2020,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6491,2021,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6492,2022,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6493,2023,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,cng,1.5
6494,2010,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6495,2011,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6496,2012,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6497,2013,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6498,2014,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6499,2015,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6500,2016,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6501,2017,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6502,2018,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6503,2019,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6504,2020,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6505,2021,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6506,2022,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6507,2023,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,fcev,1.5
6508,2010,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6509,2011,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6510,2012,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
6511,2013,suv,passenger,occupancy_or_load,no_comment,yearly,all,national,01_AUS,road,passengers_or_tonnes,manually_inputted_data $ guess,ice_d,1.5
