,date,vehicle_type,transport_type,economy,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,value
190,2005,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,60793574000.0
191,2006,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,63042833000.0
192,2007,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,63287076000.0
193,2008,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,58506111000.0
194,2009,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,56918388000.0
195,2010,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,60051227000.0
196,2011,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,60123128000.0
197,2012,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,63874949000.0
198,2013,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,67601223000.0
199,2014,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,72719778000.0
200,2015,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,80054831000.0
201,2016,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,89342098000.0
202,2017,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,93168934000.0
203,2018,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,97745875000.0
204,2019,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,98963814000.0
205,2020,all,passenger,18_CT,air,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,"national,_international",yearly,all,20938522000.0
206,1996,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,9032420000.0
207,1997,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,243677000.0
208,1998,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,512283000.0
209,1999,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,11020368000.0
210,2000,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12623814000.0
211,2001,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12268691000.0
212,2002,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12147500000.0
213,2003,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,11177674000.0
214,2004,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12050667000.0
215,2005,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12255347000.0
216,2006,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12352489000.0
217,2007,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,15769120000.0
218,2008,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,19065567000.0
219,2009,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,19277396000.0
220,2010,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,20930786000.0
221,2011,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,22825847000.0
222,2012,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,24207701000.0
223,2013,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,25322754000.0
224,2014,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,26339951000.0
225,2015,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,27110887000.0
226,2016,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,27949684000.0
227,2017,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29003961000.0
228,2018,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29624218000.0
229,2019,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,30443103000.0
230,2020,all,passenger,18_CT,rail_road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,25554099000.0
231,1990,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,11543119000.0
232,1991,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,11813756000.0
233,1992,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12219892000.0
234,1993,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12866835000.0
235,1994,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,13091360000.0
236,1995,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12491503000.0
237,1996,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,11990977000.0
238,1997,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,12165071000.0
239,1998,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,17426493000.0
240,1999,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,18251144000.0
241,2000,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,18232947000.0
242,2001,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,27810051000.0
243,2002,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,28341258000.0
244,2003,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,28735434000.0
245,2004,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,31029108000.0
246,2005,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,31210279000.0
247,2006,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,31218175000.0
248,2007,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,30547035000.0
249,2008,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,30159525000.0
250,2009,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29071104000.0
251,2010,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29631573000.0
252,2011,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29550818000.0
253,2012,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,29850997000.0
254,2013,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,38473579119.0
255,2014,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,37851696644.0
256,2015,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,37805305552.0
257,2016,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,38532688939.0
258,2017,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,40350856444.0
259,2018,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,44169157621.0
260,2019,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,44369952162.0
261,2020,all,freight,18_CT,road,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,33199002000.0
262,1995,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1801000000.0
263,1996,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1490000000.0
264,1997,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1412000000.0
265,1998,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1289000000.0
266,1999,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1218000000.0
267,2000,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1088000000.0
268,2001,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,923000000.0
269,2002,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,869000000.0
270,2003,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,790000000.0
271,2004,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,847000000.0
272,2005,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,929000000.0
273,2006,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,987000000.0
274,2007,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,882000000.0
275,2008,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,925000000.0
276,2009,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,770000000.0
277,2010,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,866000000.0
278,2011,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,848000000.0
279,2012,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,828000000.0
280,2013,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,727278805.0
281,2014,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,681420656.0
282,2015,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,634220291.0
283,2016,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,562276426.0
284,2017,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,512372439.0
285,2018,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,542496805.0
286,2019,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,516577627.0
287,2020,all,freight,18_CT,rail,activity,ato $ international_union_of_railways_(uic),passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,494950741.0
288,1991,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1903945000.0
289,1992,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,2062657000.0
290,1993,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1964390000.0
291,1994,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1947146000.0
292,1995,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1844690000.0
293,1996,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1540200000.0
294,1997,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1466932000.0
295,1998,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1366492000.0
296,1999,all,freight,18_CT,rail,activity,ato $ country_official_statistics,passenger_km_or_freight_tonne_km,all,no_comment,national,yearly,all,1278985000.0
