Transport Type,,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,freight,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger,passenger
Vehicle Type,,HT,HT,HT,HT,HT,HT,HT,LT,LT,LT,LT,LT,LT,LT,2W,2W,BUS,BUS,BUS,BUS,BUS,BUS,BUS,LT,LT,LT,LT,LT,LT,LT,LV,LV,LV,LV,LV,LV,LV
Drive,,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,G,BEV,CNG,FCEV,D,G,LPG,PHEVD,BEV,CNG,FCEV,D,G,LPG,PHEVG,BEV,CNG,FCEV,D,G,LPG,PHEVG
Economy,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07_INA,2031,2.783148693,6.600117327,5.053945013,5.660920631,6.388913572,6.600117327,5.808103247,1.88038564,3.272653801,3.333359427,2.530088653,2.958479036,3.272653801,2.270547373,0.469676013,1.289311165,2.850136465,6.735419732,5.052436613,5.479937494,5.78572555,6.735419732,4.310668628,1.88038564,3.272653801,3.333359427,2.530088653,2.958479036,3.272653801,2.270547373,1.424137272,3.64097611,2.520142253,2.814838631,3.291442404,3.64097611,2.184585666
07_INA,2032,2.783148693,6.583617033,5.047627582,5.605291542,6.340023203,6.583617033,5.793582989,1.877565062,3.256290532,3.327526048,2.455894319,2.894842283,3.256290532,2.259194636,0.469676013,1.285120904,2.845861261,6.718581183,5.043594849,5.375536804,5.630171031,6.718581183,4.299891957,1.877565062,3.256290532,3.327526048,2.455894319,2.894842283,3.256290532,2.259194636,1.422001066,3.62277123,2.511321755,2.732294062,3.220643623,3.62277123,2.173662738
07_INA,2033,2.783148693,6.567157991,5.041318047,5.549905218,6.291337355,6.567157991,5.779099032,1.874748714,3.240009079,3.321702877,2.382378676,2.831767935,3.240009079,2.247898663,0.469676013,1.280944261,2.841592469,6.70178473,5.034768558,5.271623868,5.475358124,6.70178473,4.289142227,1.874748714,3.240009079,3.321702877,2.382378676,2.831767935,3.240009079,2.247898663,1.419868064,3.604657374,2.502532129,2.650504567,3.150470545,3.604657374,2.162794424
07_INA,2034,2.783148693,6.550740096,5.0350164,5.494760792,6.242855311,6.550740096,5.764651284,1.871936591,3.223809034,3.315889897,2.309536792,2.76925196,3.223809034,2.236659169,0.469676013,1.276781192,2.83733008,6.685030268,5.025957713,5.1681969,5.321284093,6.685030268,4.278419371,1.871936591,3.223809034,3.315889897,2.309536792,2.76925196,3.223809034,2.236659169,1.417738262,3.586634087,2.493773267,2.56946466,3.080918681,3.586634087,2.151980452
07_INA,2035,2.783148693,6.534363246,5.028722629,5.439857402,6.194576357,6.534363246,5.750239656,1.869128686,3.207689989,3.31008709,2.237363767,2.70729035,3.207689989,2.225475874,0.469676013,1.272631653,2.833074085,6.668317692,5.017162287,5.065254119,5.167946211,6.668317692,4.267723323,1.869128686,3.207689989,3.31008709,2.237363767,2.70729035,3.207689989,2.225475874,1.415611655,3.568700916,2.48504506,2.489168889,3.011983573,3.568700916,2.14122055
07_INA,2036,2.783148693,6.518027337,5.022436726,5.385194186,6.146499779,6.518027337,5.735864057,1.866324993,3.191651539,3.304294437,2.165854734,2.645879126,3.191651539,2.214348494,0.469676013,1.268495601,2.828824474,6.651646898,5.008382253,4.96279375,5.015341761,6.651646898,4.257054015,1.866324993,3.191651539,3.304294437,2.165854734,2.645879126,3.191651539,2.214348494,1.413488237,3.550857412,2.476347403,2.40961184,2.943660794,3.550857412,2.130514447
07_INA,2037,2.783148693,6.501732269,5.01615868,5.330770287,6.098624868,6.501732269,5.721524397,1.863525506,3.175693281,3.298511922,2.095004857,2.585014331,3.175693281,2.203276752,0.469676013,1.26437299,2.824581237,6.635017781,4.999617584,4.860814026,4.863468033,6.635017781,4.24641138,1.863525506,3.175693281,3.298511922,2.095004857,2.585014331,3.175693281,2.203276752,1.411368005,3.533103125,2.467680187,2.330788131,2.875945944,3.533103125,2.119861875
07_INA,2038,2.783148693,6.485477938,5.009888482,5.276584851,6.050950917,6.485477938,5.707220586,1.860730217,3.159814815,3.292739526,2.024809333,2.524692037,3.159814815,2.192260368,0.469676013,1.260263778,2.820344365,6.618430236,4.990868253,4.759313183,4.712322328,6.618430236,4.235795351,1.860730217,3.159814815,3.292739526,2.024809333,2.524692037,3.159814815,2.192260368,1.409250953,3.515437609,2.459043306,2.25269242,2.80883465,3.515437609,2.109262565
07_INA,2039,2.783148693,6.469264244,5.003626121,5.263393389,6.003477218,6.469264244,5.692952534,1.857939122,3.14401574,3.286977232,2.014685287,2.464908341,3.14401574,2.181299066,0.469676013,1.25616792,2.816113849,6.601884161,4.982134234,4.658289464,4.700541522,6.601884161,4.225205863,1.857939122,3.14401574,3.286977232,2.014685287,2.464908341,3.14401574,2.181299066,1.407137077,3.497860421,2.450436654,2.241428958,2.74232257,3.497860421,2.098716253
07_INA,2040,2.783148693,6.453091083,4.997371589,5.250234905,5.95620307,6.453091083,5.678720153,1.855152213,3.128295662,3.281225022,2.00461186,2.405659364,3.128295662,2.170392571,0.469676013,1.252085375,2.811889678,6.58537945,4.973415499,4.557741117,4.688790169,6.58537945,4.214642848,1.855152213,3.128295662,3.281225022,2.00461186,2.405659364,3.128295662,2.170392571,1.405026371,3.480371119,2.441860126,2.230221813,2.676405391,3.480371119,2.088222671
07_INA,2041,2.783148693,6.436958355,4.991124874,5.237109318,5.90912777,6.436958355,5.664523353,1.855152213,3.112654183,3.275482878,1.994588801,2.346941254,3.112654183,2.159540608,0.469676013,1.248016097,2.811889678,6.568916002,4.964712022,4.457666399,4.677068193,6.568916002,4.204106241,1.855152213,3.112654183,3.275482878,1.994588801,2.346941254,3.112654183,2.159540608,1.405026371,3.462969263,2.437586871,2.219070704,2.611078825,3.462969263,2.077781558
07_INA,2042,2.783148693,6.420865959,4.984885968,5.224016545,5.862250621,6.420865959,5.650362044,1.855152213,3.097090913,3.269750783,1.984615857,2.288750184,3.097090913,2.148742905,0.469676013,1.243960045,2.811889678,6.552493712,4.956023775,4.358063568,4.665375523,6.552493712,4.193595975,1.855152213,3.097090913,3.269750783,1.984615857,2.288750184,3.097090913,2.148742905,1.405026371,3.445654417,2.433321094,2.20797535,2.546338614,3.445654417,2.06739265
07_INA,2043,2.783148693,6.404813794,4.978654861,5.210956503,5.847594994,6.404813794,5.636236139,1.855152213,3.081605458,3.264028719,1.974692777,2.277306433,3.081605458,2.13799919,0.469676013,1.239917175,2.811889678,6.536112477,4.947350734,4.347168409,4.653712084,6.536112477,4.183111985,1.855152213,3.081605458,3.264028719,1.974692777,2.277306433,3.081605458,2.13799919,1.405026371,3.428426145,2.429062782,2.196935474,2.533606921,3.428426145,2.057055687
07_INA,2044,2.783148693,6.38880176,4.972431542,5.197929112,5.801031998,6.38880176,5.622145549,1.855152213,3.066197431,3.258316669,1.964819314,2.21992694,3.066197431,2.127309194,0.469676013,1.235887444,2.811889678,6.519772196,4.93869287,4.248283563,4.642077804,6.519772196,4.172654205,1.855152213,3.066197431,3.258316669,1.964819314,2.21992694,3.066197431,2.127309194,1.405026371,3.411284014,2.424811922,2.185950796,2.469769626,3.411284014,2.046770409
07_INA,2045,2.783148693,6.372829756,4.966216003,5.184934289,5.786529418,6.372829756,5.608090185,1.855152213,3.050866444,3.252614615,1.954995217,2.208827305,3.050866444,2.116672648,0.469676013,1.23187081,2.811889678,6.503472766,4.930050158,4.237662854,4.630472609,6.503472766,4.16222257,1.855152213,3.050866444,3.252614615,1.954995217,2.208827305,3.050866444,2.116672648,1.405026371,3.394227594,2.420568501,2.175021042,2.457420778,3.394227594,2.036536557
07_INA,2046,2.783148693,6.356897681,4.960008233,5.171971953,5.772063095,6.356897681,5.594069959,1.855152213,3.035612111,3.246922539,1.945220241,2.197783169,3.035612111,2.106089285,0.469676013,1.22786723,2.811889678,6.487214084,4.92142257,4.227068697,4.618896428,6.487214084,4.151817014,1.855152213,3.035612111,3.246922539,1.945220241,2.197783169,3.035612111,2.106089285,1.405026371,3.377256456,2.416332506,2.164145937,2.445133674,3.377256456,2.026353874
07_INA,2047,2.783148693,6.341005437,4.953808222,5.159042024,5.757632937,6.341005437,5.580084785,1.855152213,3.020434051,3.241240425,1.93549414,2.186794253,3.020434051,2.095558839,0.469676013,1.223876661,2.811889678,6.470996048,4.91281008,4.216501025,4.607349186,6.470996048,4.141437471,1.855152213,3.020434051,3.241240425,1.93549414,2.186794253,3.020434051,2.095558839,1.405026371,3.360370174,2.412103925,2.153325207,2.432908006,3.360370174,2.016222104
07_INA,2048,2.783148693,6.325152923,4.947615962,5.146144418,5.743238854,6.325152923,5.566134573,1.855152213,3.005331881,3.235568254,1.925816669,2.175860282,3.005331881,2.085081045,0.469676013,1.219899062,2.811889678,6.454818558,4.904212663,4.205959773,4.595830814,6.454818558,4.131083877,1.855152213,3.005331881,3.235568254,1.925816669,2.175860282,3.005331881,2.085081045,1.405026371,3.343568323,2.407882743,2.142558581,2.420743466,3.343568323,2.006140994
07_INA,2049,2.783148693,6.309340041,4.941431442,5.133279057,5.728880757,6.309340041,5.552219236,1.855152213,2.990305221,3.22990601,1.916187586,2.16498098,2.990305221,2.074655639,0.469676013,1.21593439,2.811889678,6.438681512,4.89563029,4.195444873,4.584341236,6.438681512,4.120756168,1.855152213,2.990305221,3.22990601,1.916187586,2.16498098,2.990305221,2.074655639,1.405026371,3.326850481,2.403668948,2.131845789,2.408639749,3.326850481,1.996110289
07_INA,2050,2.783148693,6.293566691,4.935254653,5.12044586,5.714558555,6.293566691,5.538338688,1.855152213,2.975353695,3.224253674,1.906606648,2.154156075,2.975353695,2.064282361,0.469676013,1.211982603,2.811889678,6.422584808,4.887062937,4.184956261,4.572880383,6.422584808,4.110454277,1.855152213,2.975353695,3.224253674,1.906606648,2.154156075,2.975353695,2.064282361,1.405026371,3.310216229,2.399462527,2.12118656,2.39659655,3.310216229,1.986129737
08_JPN,2018,3.589031284,9.770890931,6.525511426,12.43567937,8.882628119,8.882628119,7.816712745,1.663314662,3.829798449,3.012050867,3.133471459,3.481634954,3.829798449,2.362728393,0.417879091,1.307167409,3.152002283,8.59838402,5.707874418,10.94339784,7.816712745,7.816712745,5.002696157,1.663314662,3.829798449,3.012050867,3.133471459,3.481634954,3.829798449,2.362728393,0.704061605,2.258416218,1.274965835,1.847795087,2.053105653,2.258416218,1.231863392
08_JPN,2019,3.571086128,9.673182022,6.492883869,12.31132257,8.793801838,8.793801838,7.738545618,1.653334774,3.75320248,2.98795446,3.070802029,3.412002255,3.75320248,2.315473825,0.415371816,1.32677492,3.133090269,8.512400179,5.662211422,10.83396386,7.738545618,7.738545618,4.952669195,1.653334774,3.75320248,2.98795446,3.070802029,3.412002255,3.75320248,2.315473825,0.699837235,2.213247893,1.264766109,1.810839186,2.012043539,2.213247893,1.207226124
08_JPN,2020,3.553230697,9.576450202,6.460419449,12.18820935,8.70586382,8.70586382,7.661160161,1.643414765,3.678138431,2.964050824,3.009385989,3.34376221,3.678138431,2.269164348,0.412879585,1.346676544,3.114291728,8.427276178,5.616913731,10.72562423,7.661160161,7.661160161,4.903142503,1.643414765,3.678138431,2.964050824,3.009385989,3.34376221,3.678138431,2.269164348,0.695638212,2.168982936,1.25464798,1.774622402,1.971802669,2.168982936,1.183081601
08_JPN,2021,3.54434762,9.528567951,6.444268401,12.1272683,8.662334501,8.662334501,7.622854361,1.640949643,3.659747739,2.958122723,2.994339059,3.327043399,3.659747739,2.257818527,0.412260266,1.351726581,3.10962029,8.406207987,5.605679904,10.69881017,7.642007261,7.642007261,4.890884647,1.640949643,3.659747739,2.958122723,2.994339059,3.327043399,3.659747739,2.257818527,0.694594755,2.158138021,1.252138684,1.76574929,1.961943655,2.158138021,1.177166193
08_JPN,2022,3.535486751,9.480925111,6.42815773,12.06663196,8.619022828,8.619022828,7.584740089,1.638488219,3.641449,2.952206477,2.979367364,3.310408182,3.641449,2.246529434,0.411641875,1.356795556,3.10495586,8.385192467,5.594468544,10.67206314,7.622902243,7.622902243,4.878657435,1.638488219,3.641449,2.952206477,2.979367364,3.310408182,3.641449,2.246529434,0.693552863,2.147347331,1.249634407,1.756920543,1.952133937,2.147347331,1.171280362
08_JPN,2023,3.526648034,9.433520485,6.412087335,12.0062988,8.575927714,8.575927714,7.546816388,1.636030487,3.623241755,2.946302064,2.964470527,3.293856141,3.623241755,2.235296787,0.411024413,1.361883539,3.100298426,8.364229486,5.583279607,10.64538298,7.603844987,7.603844987,4.866460792,1.636030487,3.623241755,2.946302064,2.964470527,3.293856141,3.623241755,2.235296787,0.692512533,2.136610594,1.247135138,1.748135941,1.942373267,2.136610594,1.16542396
08_JPN,2024,3.517831414,9.386352883,6.396057117,11.94626731,8.533048076,8.533048076,7.509082306,1.633576441,3.605125546,2.94040946,2.949648174,3.27738686,3.605125546,2.224120303,0.410407876,1.366990602,3.095647978,8.343318912,5.572113048,10.61876952,7.584835375,7.584835375,4.85429464,1.633576441,3.605125546,2.94040946,2.949648174,3.27738686,3.605125546,2.224120303,0.691473764,2.125927541,1.244640868,1.739395261,1.932661401,2.125927541,1.159596841
08_JPN,2025,3.509036836,9.434721334,6.412289535,11.94778802,8.559865356,8.577019395,7.547777067,1.631126076,3.49787305,2.911111339,2.81896769,3.160805283,3.49787305,2.157952717,0.409792264,1.440516979,3.091004506,8.302554774,5.516592738,10.50348657,7.434560411,7.547777067,4.830577323,1.631126076,3.49787305,2.911111339,2.81896769,3.160805283,3.49787305,2.157952717,0.690436554,2.06268119,1.232239316,1.662333523,1.86391373,2.06268119,1.125098831
08_JPN,2026,3.500264244,9.387547727,6.396258811,11.80441456,8.474395358,8.534134298,7.510038182,1.628679387,3.462894319,2.899466893,2.731279192,3.081975944,3.462894319,2.13637319,0.409177576,1.451320856,3.086367999,8.261042,5.494526367,10.29325833,7.239676807,7.510038182,4.806424436,1.628679387,3.462894319,2.899466893,2.731279192,3.081975944,3.462894319,2.13637319,0.689400899,2.042054378,1.227310359,1.61062398,1.817428397,2.042054378,1.113847843
08_JPN,2027,3.491513583,9.340609989,6.380268164,11.66217614,8.389566063,8.491463626,7.472487991,1.626236368,3.428265376,2.887869026,2.645062568,3.004407111,3.428265376,2.115009458,0.408563809,1.462205763,3.081738447,8.21973679,5.472548261,10.08486979,7.046556176,7.472487991,4.782392314,1.626236368,3.428265376,2.887869026,2.645062568,3.004407111,3.428265376,2.115009458,0.688366798,2.021633834,1.222401117,1.559782396,1.771686379,2.021633834,1.102709364
08_JPN,2028,3.482784799,9.293906939,6.364317493,11.521065,8.305373201,8.449006308,7.435125551,1.623797013,3.393982722,2.87631755,2.560297148,2.928081458,3.393982722,2.093859363,0.407950964,1.473172306,3.07711584,8.178638106,5.450658068,9.878307807,6.855185758,7.435125551,4.758480353,1.623797013,3.393982722,2.87631755,2.560297148,2.928081458,3.393982722,2.093859363,0.687334247,2.001417496,1.217511513,1.50979658,1.726677458,2.001417496,1.091682271
08_JPN,2029,3.474077837,9.247437404,6.3484067,11.38107342,8.221812528,8.406761277,7.397949923,1.621361318,3.360042895,2.864812279,2.476962531,2.852981876,3.360042895,2.07292077,0.407339037,1.484221098,3.072500166,8.137744916,5.428855436,9.67355932,6.665552881,7.397949923,4.734687951,1.621361318,3.360042895,2.864812279,2.476962531,2.852981876,3.360042895,2.07292077,0.686303246,1.981403321,1.212641467,1.460654503,1.682391547,1.981403321,1.080765448
08_JPN,2030,3.465392643,9.201200217,6.332535683,11.24219372,8.138879828,8.36472747,7.360960174,1.618929276,3.326442466,2.85335303,2.395038576,2.779091479,3.326442466,2.052191562,0.406728029,1.495352757,3.067891416,8.097056191,5.407140014,9.47061136,6.477644953,7.360960174,4.711014511,1.618929276,3.326442466,2.85335303,2.395038576,2.779091479,3.326442466,2.052191562,0.685273791,1.961589288,1.207790901,1.412344287,1.638818687,1.961589288,1.069957793
08_JPN,2031,3.465392643,9.178197217,6.324620013,11.13231884,8.076813551,8.343815651,7.342557773,1.616500882,3.309810254,2.847646324,2.326194825,2.720062245,3.309810254,2.041930604,0.406728029,1.500960329,3.063289579,8.076813551,5.396325734,9.292741118,6.307257127,7.342557773,4.699236975,1.616500882,3.309810254,2.847646324,2.326194825,2.720062245,3.309810254,2.041930604,0.684245881,1.951781341,1.202959737,1.371747414,1.604009393,1.951781341,1.064608004
08_JPN,2032,3.465392643,9.155251724,6.316714238,11.02292308,8.015006736,8.322956112,7.324201379,1.614076131,3.293261203,2.841951032,2.257979635,2.661553826,3.293261203,2.031720951,0.406728029,1.506588931,3.058694644,8.056621517,5.385533083,9.115701036,6.137680755,7.324201379,4.687488882,1.614076131,3.293261203,2.841951032,2.257979635,2.661553826,3.293261203,2.031720951,0.683219512,1.942022435,1.198147898,1.3315212,1.569507222,1.942022435,1.059284964
08_JPN,2033,3.465392643,9.132363594,6.308818345,10.91400471,7.953458476,8.302148722,7.305890875,1.611655016,3.276794897,2.83626713,2.190388443,2.603562491,3.276794897,2.021562346,0.406728029,1.512238639,3.054106602,8.036479963,5.374762017,8.939488075,5.968912845,7.305890875,4.67577016,1.611655016,3.276794897,2.83626713,2.190388443,2.603562491,3.276794897,2.021562346,0.682194682,1.932312323,1.193355307,1.291662955,1.535309973,1.932312323,1.05398854
08_JPN,2034,3.465392643,9.109532685,6.300932322,10.80556204,7.892167863,8.28139335,7.287626148,1.609237534,3.260410922,2.830594595,2.123416713,2.546084529,3.260410922,2.011454535,0.406728029,1.517909534,3.049525442,8.016388763,5.364012493,8.764099206,5.800950414,7.287626148,4.664080735,1.609237534,3.260410922,2.830594595,2.123416713,2.546084529,3.260410922,2.011454535,0.68117139,1.922650761,1.188581886,1.252170005,1.501415458,1.922650761,1.048718597
08_JPN,2035,3.465392643,9.086758854,6.293056157,10.69759338,7.831133994,8.260689867,7.269407083,1.606823678,3.244108867,2.824933406,2.057059941,2.489116258,3.244108867,2.001397262,0.406728029,1.523601695,3.044951154,7.996347791,5.353284468,8.589531409,5.633790489,7.269407083,4.652420533,1.606823678,3.244108867,2.824933406,2.057059941,2.489116258,3.244108867,2.001397262,0.680149633,1.913037507,1.183827558,1.213039692,1.467821506,1.913037507,1.043475004
08_JPN,2036,3.465392643,9.064041956,6.285189837,10.59009702,7.770355968,8.240038142,7.251233565,1.604413442,3.227888323,2.819283539,1.991313651,2.432654018,3.227888323,1.991390276,0.406728029,1.529315201,3.040383728,7.976356922,5.342577899,8.415781676,5.467430108,7.251233565,4.640789482,1.604413442,3.227888323,2.819283539,1.991313651,2.432654018,3.227888323,1.991390276,0.679129409,1.90347232,1.179092248,1.174269378,1.434525957,1.90347232,1.038257629
08_JPN,2037,3.465392643,9.041381852,6.27733335,10.48307128,7.709832888,8.219438047,7.233105481,1.602006822,3.211748881,2.813644972,1.926173397,2.376694172,3.211748881,1.981433324,0.406728029,1.535050133,3.035823152,7.956416029,5.331892743,8.242847006,5.301866318,7.233105481,4.629187508,1.602006822,3.211748881,2.813644972,1.926173397,2.376694172,3.211748881,1.981433324,0.678110715,1.893954958,1.174375879,1.135856442,1.401526669,1.893954958,1.033066341
08_JPN,2038,3.465392643,9.018778397,6.269486683,10.37651449,7.649563858,8.198889452,7.215022718,1.599603812,3.195690137,2.808017682,1.861634763,2.321233109,3.195690137,1.971526158,0.406728029,1.540806571,3.031269417,7.936524989,5.321228957,8.070724412,5.137096175,7.215022718,4.617614539,1.599603812,3.195690137,2.808017682,1.861634763,2.321233109,3.195690137,1.971526158,0.677093549,1.884485183,1.169678375,1.097798278,1.36882151,1.884485183,1.027901009
08_JPN,2039,3.465392643,8.996231451,6.261649825,10.3505732,7.589547988,8.178392228,7.196985161,1.597204406,3.179711686,2.802401647,1.85232659,2.266267238,3.179711686,1.961668527,0.406728029,1.546584596,3.026722513,7.916683677,5.3105865,7.899410912,5.124253434,7.196985161,4.606070503,1.597204406,3.179711686,2.802401647,1.85232659,2.266267238,3.179711686,1.961668527,0.676077908,1.875062757,1.164999662,1.092309286,1.336408365,1.875062757,1.022761504
