,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
187,2006,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
188,2007,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
189,2008,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
190,2009,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
191,2010,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
192,2011,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
193,2012,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
194,2013,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
195,2014,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
196,2015,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
197,2016,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
198,2017,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
199,2018,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
200,2019,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
201,2020,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,0.0
202,2021,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer  historical,phev,1.0010526315789472
203,2000,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
204,2001,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
205,2002,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
206,2003,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
207,2004,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
208,2005,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
209,2006,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
210,2007,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
211,2008,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
212,2009,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
213,2010,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
214,2011,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
215,2012,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
216,2013,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
217,2014,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
218,2015,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
219,2016,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
220,2017,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
221,2018,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
222,2019,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
223,2020,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
224,2021,2_w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,phev,0.0
225,2000,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
226,2001,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
227,2002,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
228,2003,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
229,2004,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
230,2005,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
231,2006,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
232,2007,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
233,2008,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
234,2009,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
235,2010,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
236,2011,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
237,2012,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
238,2013,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
239,2014,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
240,2015,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
241,2016,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
242,2017,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
243,2018,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
244,2019,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
245,2020,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
246,2000,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
247,2001,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
248,2002,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
249,2003,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
250,2004,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
251,2005,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
252,2006,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
253,2007,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
254,2008,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
255,2009,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
256,2010,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
257,2011,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
258,2012,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
259,2013,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
260,2014,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
261,2015,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
262,2016,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
263,2017,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
264,2018,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
265,2019,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
266,2020,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
267,2000,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
268,2001,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
269,2002,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
270,2003,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
271,2004,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
272,2005,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
273,2006,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
274,2007,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
275,2008,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
276,2009,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
277,2010,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
278,2011,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
279,2012,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
280,2013,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
281,2014,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
282,2015,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
283,2016,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
284,2017,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
285,2018,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
286,2019,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
287,2020,others,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
288,2000,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
289,2001,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
290,2002,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
291,2003,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
292,2004,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
293,2005,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
294,2006,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
295,2007,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
296,2008,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
297,2009,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
298,2010,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
299,2011,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
300,2012,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
301,2013,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
302,2014,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
303,2015,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
304,2016,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
305,2017,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
306,2018,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
307,2019,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
308,2020,all,stocks,combined,yearly,road,stocks,all,12_NZ,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
309,2017,all,stocks,freight,yearly,air,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
310,2017,all,stocks,passenger,yearly,air,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
311,2017,all,stocks,freight,yearly,rail,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
312,2017,all,stocks,passenger,yearly,rail,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
313,2017,all,stocks,freight,yearly,ship,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
314,2017,all,stocks,passenger,yearly,ship,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
315,2017,lcv,stocks,freight,yearly,road,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
316,2017,2w,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
317,2017,bus,stocks,passenger,yearly,road,stocks,all,12_NZ,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,0.0
318,2000,lcv,stocks,freight,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,ice,347351.0
319,2001,lcv,stocks,freight,yearly,road,stocks,all,12_NZ,national,no_comment,nz_fleet_stats $ iea_ev_explorer_no_data,ice,349962.0
