,date,economy,measure,vehicle_type,unit,medium,transport_type,drive,fuel,frequency,scope,potential_datapoints,num_datapoints,sum_of_values,scenario,unit.1,dataset,value,dataset_selection_method,comment
124,2022,07_INA,average_age,2w,age,road,passenger,ice_d,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
125,2022,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_d,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,15903486682.158934,,,usa_alternative_fuels_data_center,552284848.0517681,manual,no_comment
126,2010,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
127,2010,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
128,2010,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,61078188.0,manual,no_comment
129,2010,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
130,2010,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
131,2011,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
132,2011,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
133,2011,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,68839341.0,manual,no_comment
134,2011,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
135,2011,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
136,2012,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
137,2012,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
138,2012,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,77755658.0,manual,no_comment
139,2012,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
140,2012,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
141,2013,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
142,2013,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,86253257.0,manual,no_comment
143,2013,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
144,2013,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
145,2013,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
146,2014,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
147,2014,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
148,2014,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,94243031.0,manual,no_comment
149,2014,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
150,2014,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
151,2015,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
152,2015,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,100457355.0,manual,no_comment
153,2015,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
154,2015,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
155,2015,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
156,2016,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
157,2016,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,106538948.0,manual,no_comment
158,2016,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
159,2016,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
160,2016,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
161,2017,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,"['8th_-_new_vtypes_and_drives $ reference', 'manually_inputted_data $ guess']",2,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
162,2017,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
163,2017,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,"['8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split', '8th_-_new_vtypes_and_drives $ reference', 'ato  country_official_statistics $ iea_ev_explorer_no_data ice_split']",3,1250639158.0,,,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,106898726.0,manual,no_comment
164,2017,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
165,2017,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
166,2018,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
167,2018,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,114785638.0,manual,no_comment
168,2018,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
169,2018,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
170,2018,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
171,2019,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
172,2019,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,106653655.0,manual,no_comment
173,2019,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
174,2019,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
175,2019,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
176,2020,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
177,2020,07_INA,stocks,2w,stocks,road,passenger,ice_g,all,yearly,national,['ato  country_official_statistics $ iea_ev_explorer_no_data ice_split'],1,1250639158.0,,,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,111647266.0,manual,no_comment
178,2020,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
179,2020,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
180,2020,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
181,2021,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
182,2021,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
183,2021,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
184,2021,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
185,2022,07_INA,mileage,2w,km_per_stock,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,97500.0,,,manually_inputted_data $ guess,7500.0,single_datapoint,no_comment
186,2022,07_INA,occupancy_or_load,2w,passengers_or_tonnes,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,15.56,,,manually_inputted_data $ guess,1.1,manual,no_comment
187,2022,07_INA,average_age,2w,age,road,passenger,ice_g,all,yearly,national,['manually_inputted_data $ guess'],1,130.0,,,manually_inputted_data $ guess,10.0,single_datapoint,no_comment
188,2022,07_INA,efficiency,2w,km_per_pj,road,passenger,ice_g,all,yearly,national,"['manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center', 'usa_alternative_fuels_data_center']",2,14722613346.315086,,,usa_alternative_fuels_data_center,538620369.9569243,manual,no_comment
189,2010,07_INA,average_age,all,age,air,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
190,2010,07_INA,average_age,all,age,ship,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
191,2010,07_INA,average_age,all,age,rail,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
192,2010,07_INA,average_age,all,age,air,passenger,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
193,2010,07_INA,average_age,all,age,ship,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
194,2010,07_INA,average_age,all,age,rail,freight,all,all,yearly,national,['manually_inputted_data $ guess'],1,195.0,,,manually_inputted_data $ guess,15.0,single_datapoint,no_comment
195,2010,07_INA,intensity,all,pj_per_passenger_or_freight_tonne_km,air,freight,all,all,yearly,national,['manually_inputted_data $ energy-intensity-of-passenger-transport-modes-2018'],1,4.0300000000000004e-08,,,manually_inputted_data $ energy-intensity-of-passenger-transport-modes-2018,3.1e-09,single_datapoint,assumed_to_be_same_as_passenger_air_because_of_lack_of_data
196,2010,07_INA,intensity,all,pj_per_passenger_or_freight_tonne_km,ship,freight,all,all,yearly,national,['manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf'],1,7.02e-09,,,manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf,5.4e-10,single_datapoint,from_how_to_calculate_the_indicators_for_the_transport_sector
197,2010,07_INA,intensity,all,pj_per_passenger_or_freight_tonne_km,rail,freight,all,all,yearly,national,['manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf'],1,2.86e-09,,,manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf,2.2e-10,single_datapoint,from_how_to_calculate_the_indicators_for_the_transport_sector
198,2010,07_INA,intensity,all,pj_per_passenger_or_freight_tonne_km,ship,passenger,all,all,yearly,national,['manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf'],1,7.02e-09,,,manually_inputted_data $ iea_howtocalculatetheindicatorsforthetransportsectors.pdf,5.4e-10,single_datapoint,assumed_to_be_the_same_as_ship_freight_from_iea_how_to
199,2010,07_INA,intensity,all,pj_per_passenger_or_freight_tonne_km,rail,passenger,all,all,yearly,national,['manually_inputted_data $ energy-intensity-of-passenger-transport-modes-2018'],1,2.6e-09,,,manually_inputted_data $ energy-intensity-of-passenger-transport-modes-2018,2e-10,single_datapoint,no_comment
