economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,drive,vehicle_type,transport_type,value
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2012,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,1400.0
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2013,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,3800.0
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2014,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,7000.0
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2015,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,10500.0
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2016,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2017,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,20000.0
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2018,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,32000.0
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2019,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,44000.0
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2020,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,55000.0
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2021,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,75000.0
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,bev,lt,passenger,826719576.7195768
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,bev,lt,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,bev,lt,passenger,1.5
20_USA,2022,road,stocks,iea_ev_explorer,stocks,all,no_comment,national,yearly,bev,lt,passenger,105000.0
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,cng,lt,passenger,11212.400000000001
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,cng,lt,passenger,236205593.3484505
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,cng,lt,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,cng,lt,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,fcev,lt,passenger,382.65000000000003
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,fcev,lt,passenger,826719576.7195768
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,fcev,lt,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,fcev,lt,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,ice_d,lt,passenger,68723.05
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2020,road,stocks,9th_model_first_iteration  usa_fdha,stocks,all,no_comment,national,yearly,ice_d,lt,passenger,55609.04105931819
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_d,lt,passenger,266898975.5349724
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_d,lt,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_d,lt,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2013,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2013,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2013,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2014,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2014,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2014,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2015,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2015,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2015,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2016,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2016,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2016,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2017,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2017,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2017,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2017,road,stocks,8th_-_new_vtypes_and_drives,stocks,all,no_comment,national,yearly,ice_g,lt,passenger,10845429.450000001
20_USA,2018,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2018,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2018,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2019,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2019,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2019,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2020,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2020,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2020,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2020,road,stocks,9th_model_first_iteration  usa_fdha,stocks,all,no_comment,national,yearly,ice_g,lt,passenger,8775860.960638221
20_USA,2021,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2021,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2021,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2022,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,ice_g,lt,passenger,236205593.3484505
20_USA,2022,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,ice_g,lt,passenger,15000.0
20_USA,2022,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,ice_g,lt,passenger,1.5
20_USA,2010,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,lt,passenger,236205593.3484505
20_USA,2010,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,lpg,lt,passenger,15000.0
20_USA,2010,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,lpg,lt,passenger,1.5
20_USA,2011,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,lt,passenger,236205593.3484505
20_USA,2011,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,lpg,lt,passenger,15000.0
20_USA,2011,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,lpg,lt,passenger,1.5
20_USA,2012,road,efficiency,usa_alternative_fuels_data_center,km_per_pj,all,no_comment,national,yearly,lpg,lt,passenger,236205593.3484505
20_USA,2012,road,mileage,manually_inputted_data,km_per_stock,all,no_comment,national,yearly,lpg,lt,passenger,15000.0
20_USA,2012,road,occupancy_or_load,manually_inputted_data,passengers_or_tonnes,all,no_comment,national,yearly,lpg,lt,passenger,1.5
