,Date,Economy,Measure,Vehicle Type,Unit,Medium,Transport Type,Drive,Fuel_Type,Frequency,Scope,level_0,index,Final_dataset_selection_method,Value,Dataset
199,2017-12-31,01_AUS,Energy,,PJ,rail,passenger,,,Yearly,National,,8250.0,Manual,2.296106579828864,Energy_non_road_est $ EGEDA/8th_ref
200,2018-12-31,01_AUS,Energy,,PJ,rail,passenger,,,Yearly,National,,9427.0,not enough values to interpolate,,
201,2019-12-31,01_AUS,Energy,,PJ,rail,passenger,,,Yearly,National,,10604.0,not enough values to interpolate,,
202,2020-12-31,01_AUS,Energy,,PJ,rail,passenger,,,Yearly,National,,11781.0,not enough values to interpolate,,
203,2021-12-31,01_AUS,Energy,,PJ,rail,passenger,,,Yearly,National,,12958.0,not enough values to interpolate,,
204,2010-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,12.0,not enough values to interpolate,,
205,2011-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,1189.0,not enough values to interpolate,,
206,2012-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,2366.0,not enough values to interpolate,,
207,2013-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,3543.0,not enough values to interpolate,,
208,2014-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,4720.0,not enough values to interpolate,,
209,2015-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,5897.0,not enough values to interpolate,,
210,2016-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,7074.0,not enough values to interpolate,,
211,2017-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,8251.0,Manual,25.52834326428797,Energy_non_road_est $ EGEDA/8th_ref
212,2018-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,9428.0,not enough values to interpolate,,
213,2019-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,10605.0,not enough values to interpolate,,
214,2020-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,11782.0,not enough values to interpolate,,
215,2021-12-31,01_AUS,Energy,,PJ,ship,freight,,,Yearly,National,,12959.0,not enough values to interpolate,,
216,2010-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,13.0,not enough values to interpolate,,
217,2011-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,1190.0,not enough values to interpolate,,
218,2012-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,2367.0,not enough values to interpolate,,
219,2013-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,3544.0,not enough values to interpolate,,
220,2014-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,4721.0,not enough values to interpolate,,
221,2015-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,5898.0,not enough values to interpolate,,
222,2016-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,7075.0,not enough values to interpolate,,
223,2017-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,8252.0,Manual,0.1626988957120244,Energy_non_road_est $ EGEDA/8th_ref
224,2018-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,9429.0,not enough values to interpolate,,
225,2019-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,10606.0,not enough values to interpolate,,
226,2020-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,11783.0,not enough values to interpolate,,
227,2021-12-31,01_AUS,Energy,,PJ,ship,passenger,,,Yearly,National,,12960.0,not enough values to interpolate,,
228,2010-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,14.0,not enough values to interpolate,,
229,2011-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,1191.0,not enough values to interpolate,,
230,2012-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,2368.0,not enough values to interpolate,,
231,2013-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,3545.0,not enough values to interpolate,,
232,2014-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,4722.0,not enough values to interpolate,,
233,2015-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,5899.0,not enough values to interpolate,,
234,2016-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,7076.0,not enough values to interpolate,,
235,2017-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,8253.0,Manual,4666.909667014444,LdvEv_est $ 8th/IeaEv
236,2018-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,9430.0,not enough values to interpolate,,
237,2019-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,10607.0,not enough values to interpolate,,
238,2020-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,11784.0,not enough values to interpolate,,
239,2021-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,bev,,Yearly,National,,12961.0,not enough values to interpolate,,
240,2010-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,15.0,not enough values to interpolate,,
241,2011-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,1192.0,not enough values to interpolate,,
242,2012-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,2369.0,not enough values to interpolate,,
243,2013-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,3546.0,not enough values to interpolate,,
244,2014-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,4723.0,not enough values to interpolate,,
245,2015-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,5900.0,not enough values to interpolate,,
246,2016-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,7077.0,not enough values to interpolate,,
247,2017-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,8254.0,Manual,41782.597226057056,LdvEv_est $ 8th/IeaEv
248,2018-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,9431.0,not enough values to interpolate,,
249,2019-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,10608.0,not enough values to interpolate,,
250,2020-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,11785.0,not enough values to interpolate,,
251,2021-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,cng,,Yearly,National,,12962.0,not enough values to interpolate,,
252,2010-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,16.0,not enough values to interpolate,,
253,2011-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,1193.0,not enough values to interpolate,,
254,2012-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,2370.0,not enough values to interpolate,,
255,2013-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,3547.0,not enough values to interpolate,,
256,2014-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,4724.0,not enough values to interpolate,,
257,2015-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,5901.0,not enough values to interpolate,,
258,2016-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,7078.0,not enough values to interpolate,,
259,2017-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,8255.0,Manual,3044184.21214774,LdvEv_est $ 8th/IeaEv
260,2018-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,9432.0,not enough values to interpolate,,
261,2019-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,10609.0,not enough values to interpolate,,
262,2020-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,11786.0,not enough values to interpolate,,
263,2021-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,d,,Yearly,National,,12963.0,not enough values to interpolate,,
264,2010-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,17.0,not enough values to interpolate,,
265,2011-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,1194.0,not enough values to interpolate,,
266,2012-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,2371.0,not enough values to interpolate,,
267,2013-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,3548.0,not enough values to interpolate,,
268,2014-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,4725.0,not enough values to interpolate,,
269,2015-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,5902.0,not enough values to interpolate,,
270,2016-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,7079.0,not enough values to interpolate,,
271,2017-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,8256.0,Manual,344104.7928935277,LdvEv_est $ 8th/IeaEv
272,2018-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,9433.0,not enough values to interpolate,,
273,2019-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,10610.0,not enough values to interpolate,,
274,2020-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,11787.0,not enough values to interpolate,,
275,2021-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,lpg,,Yearly,National,,12964.0,not enough values to interpolate,,
276,2010-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,18.0,not enough values to interpolate,,
277,2011-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,1195.0,not enough values to interpolate,,
278,2012-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,2372.0,not enough values to interpolate,,
279,2013-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,3549.0,not enough values to interpolate,,
280,2014-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,4726.0,not enough values to interpolate,,
281,2015-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,5903.0,not enough values to interpolate,,
282,2016-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,7080.0,not enough values to interpolate,,
283,2017-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,8257.0,Manual,1267.2295561289786,LdvEv_est $ 8th/IeaEv
284,2018-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,9434.0,not enough values to interpolate,,
285,2019-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,10611.0,not enough values to interpolate,,
286,2020-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,11788.0,not enough values to interpolate,,
287,2021-12-31,01_AUS,Stocks,ldv,Stocks,road,passenger,phevg,,Yearly,National,,12965.0,not enough values to interpolate,,
288,2010-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,19.0,not enough values to interpolate,,
289,2011-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,1196.0,not enough values to interpolate,,
290,2012-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,2373.0,not enough values to interpolate,,
291,2013-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,3550.0,not enough values to interpolate,,
292,2014-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,4727.0,not enough values to interpolate,,
293,2015-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,5904.0,not enough values to interpolate,,
294,2016-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,7081.0,not enough values to interpolate,,
295,2017-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,8258.0,Automatic,0.03,Turnover_rate_est
296,2018-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,9435.0,not enough values to interpolate,,
297,2019-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,10612.0,not enough values to interpolate,,
298,2020-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,11789.0,not enough values to interpolate,,
299,2021-12-31,01_AUS,Turnover_rate,2w,%,road,freight,bev,,Yearly,National,,12966.0,not enough values to interpolate,,
300,2010-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,20.0,not enough values to interpolate,,
301,2011-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,1197.0,not enough values to interpolate,,
302,2012-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,2374.0,not enough values to interpolate,,
303,2013-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,3551.0,not enough values to interpolate,,
304,2014-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,4728.0,not enough values to interpolate,,
305,2015-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,5905.0,not enough values to interpolate,,
306,2016-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,7082.0,not enough values to interpolate,,
307,2017-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,8259.0,Automatic,0.03,Turnover_rate_est
308,2018-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,9436.0,not enough values to interpolate,,
309,2019-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,10613.0,not enough values to interpolate,,
310,2020-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,11790.0,not enough values to interpolate,,
311,2021-12-31,01_AUS,Turnover_rate,2w,%,road,freight,g,,Yearly,National,,12967.0,not enough values to interpolate,,
312,2010-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,21.0,not enough values to interpolate,,
313,2011-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,1198.0,not enough values to interpolate,,
314,2012-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,2375.0,not enough values to interpolate,,
315,2013-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,3552.0,not enough values to interpolate,,
316,2014-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,4729.0,not enough values to interpolate,,
317,2015-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,5906.0,not enough values to interpolate,,
318,2016-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,7083.0,not enough values to interpolate,,
319,2017-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,8260.0,Automatic,0.03,Turnover_rate_est
320,2018-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,9437.0,not enough values to interpolate,,
321,2019-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,10614.0,not enough values to interpolate,,
322,2020-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,11791.0,not enough values to interpolate,,
323,2021-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,bev,,Yearly,National,,12968.0,not enough values to interpolate,,
324,2010-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,22.0,not enough values to interpolate,,
325,2011-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,1199.0,not enough values to interpolate,,
326,2012-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,2376.0,not enough values to interpolate,,
327,2013-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,3553.0,not enough values to interpolate,,
328,2014-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,4730.0,not enough values to interpolate,,
329,2015-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,5907.0,not enough values to interpolate,,
330,2016-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,7084.0,not enough values to interpolate,,
331,2017-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,8261.0,Automatic,0.03,Turnover_rate_est
332,2018-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,9438.0,not enough values to interpolate,,
333,2019-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,10615.0,not enough values to interpolate,,
334,2020-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,11792.0,not enough values to interpolate,,
335,2021-12-31,01_AUS,Turnover_rate,2w,%,road,passenger,g,,Yearly,National,,12969.0,not enough values to interpolate,,
336,2010-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,23.0,not enough values to interpolate,,
337,2011-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,1200.0,not enough values to interpolate,,
338,2012-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,2377.0,not enough values to interpolate,,
339,2013-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,3554.0,not enough values to interpolate,,
340,2014-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,4731.0,not enough values to interpolate,,
341,2015-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,5908.0,not enough values to interpolate,,
342,2016-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,7085.0,not enough values to interpolate,,
343,2017-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,8262.0,Automatic,0.03,Turnover_rate_est
344,2018-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,9439.0,not enough values to interpolate,,
345,2019-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,10616.0,not enough values to interpolate,,
346,2020-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,11793.0,not enough values to interpolate,,
347,2021-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,bev,,Yearly,National,,12970.0,not enough values to interpolate,,
348,2010-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,24.0,not enough values to interpolate,,
349,2011-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,1201.0,not enough values to interpolate,,
350,2012-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,2378.0,not enough values to interpolate,,
351,2013-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,3555.0,not enough values to interpolate,,
352,2014-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,4732.0,not enough values to interpolate,,
353,2015-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,5909.0,not enough values to interpolate,,
354,2016-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,7086.0,not enough values to interpolate,,
355,2017-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,8263.0,Automatic,0.03,Turnover_rate_est
356,2018-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,9440.0,not enough values to interpolate,,
357,2019-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,10617.0,not enough values to interpolate,,
358,2020-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,11794.0,not enough values to interpolate,,
359,2021-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,cng,,Yearly,National,,12971.0,not enough values to interpolate,,
360,2010-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,d,,Yearly,National,,25.0,not enough values to interpolate,,
361,2011-12-31,01_AUS,Turnover_rate,bus,%,road,passenger,d,,Yearly,National,,1202.0,not enough values to interpolate,,
