date,economy,measure,vehicle_type,unit,medium,transport_type,drive,frequency,fuel,comment,scope,dataset,value
2017,11_MEX,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2734933.0
2017,11_MEX,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,197585.0
2017,11_MEX,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,72098.0
2017,12_NZ,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,134535.0
2017,12_NZ,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,3115.0
2017,12_NZ,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,162186.0
2017,13_PNG,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,77617.0
2017,13_PNG,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,8195.0
2017,13_PNG,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,10505.0
2017,13_PNG,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,117678.0
2017,13_PNG,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,12483.0
2017,14_PE,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,379568.0
2017,14_PE,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,23395.0
2017,14_PE,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,219108.0
2017,14_PE,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,75707.0
2017,14_PE,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,27633.0
2017,15_RP,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,390519.0
2017,15_RP,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,5743.0
2017,15_RP,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,6009720.0
2017,15_RP,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,3918.0
2017,15_RP,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,28969.0
2017,16_RUS,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,1436036.0
2017,16_RUS,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,892785.0
2017,16_RUS,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,2262091.0
2017,16_RUS,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,503206.00000000006
2017,16_RUS,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,158185.0
2017,17_SIN,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,54763.0
2017,17_SIN,stocks,ht,stocks,road,freight,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,340.0
2017,17_SIN,stocks,2w,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,143050.0
2017,17_SIN,stocks,bus,stocks,road,passenger,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,18020.0
2017,17_SIN,stocks,bus,stocks,road,passenger,ice_g,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,95.0
2017,18_CT,stocks,ht,stocks,road,freight,ice_d,yearly,all,no_comment,national,8th_-_new_vtypes_and_drives $ reference,178188.0
