Medium,Transport Type,Vehicle Type,Drive,Economy,Year,Measure,Value
road,passenger,lt,lpg,17_SIN,2017,Surplus_stocks,0
road,passenger,lt,phevg,17_SIN,2017,Surplus_stocks,0
road,passenger,lv,bev,17_SIN,2017,Surplus_stocks,0
road,passenger,lv,fcev,17_SIN,2017,Surplus_stocks,0
road,passenger,lv,lpg,17_SIN,2017,Surplus_stocks,0
road,passenger,lv,phevg,17_SIN,2017,Surplus_stocks,0
road,freight,ht,phevd,17_SIN,2017,Surplus_stocks,0
road,passenger,bus,phevd,17_SIN,2017,Surplus_stocks,0
road,freight,ht,bev,18_CT,2017,Surplus_stocks,0
road,freight,ht,cng,18_CT,2017,Surplus_stocks,0
road,freight,ht,fcev,18_CT,2017,Surplus_stocks,0
road,freight,ht,lpg,18_CT,2017,Surplus_stocks,0
road,freight,lt,cng,18_CT,2017,Surplus_stocks,0
road,freight,lt,fcev,18_CT,2017,Surplus_stocks,0
road,freight,lt,phevg,18_CT,2017,Surplus_stocks,0
road,passenger,bus,cng,18_CT,2017,Surplus_stocks,0
road,passenger,bus,fcev,18_CT,2017,Surplus_stocks,0
road,passenger,bus,lpg,18_CT,2017,Surplus_stocks,0
road,passenger,lt,cng,18_CT,2017,Surplus_stocks,0
road,passenger,lt,fcev,18_CT,2017,Surplus_stocks,0
road,passenger,lt,phevg,18_CT,2017,Surplus_stocks,0
road,passenger,lv,cng,18_CT,2017,Surplus_stocks,0
road,passenger,lv,fcev,18_CT,2017,Surplus_stocks,0
road,passenger,lv,phevg,18_CT,2017,Surplus_stocks,0
road,freight,ht,phevd,18_CT,2017,Surplus_stocks,0
road,passenger,bus,phevd,18_CT,2017,Surplus_stocks,0
road,freight,ht,bev,19_THA,2017,Surplus_stocks,0
road,freight,ht,fcev,19_THA,2017,Surplus_stocks,0
road,freight,lt,fcev,19_THA,2017,Surplus_stocks,0
road,passenger,bus,fcev,19_THA,2017,Surplus_stocks,0
road,passenger,lt,fcev,19_THA,2017,Surplus_stocks,0
road,passenger,lv,fcev,19_THA,2017,Surplus_stocks,0
road,freight,ht,phevd,19_THA,2017,Surplus_stocks,0
road,freight,ht,fcev,20_USA,2017,Surplus_stocks,0
road,passenger,bus,fcev,20_USA,2017,Surplus_stocks,0
road,freight,ht,phevd,20_USA,2017,Surplus_stocks,0
road,freight,ht,bev,21_VN,2017,Surplus_stocks,0
road,freight,ht,cng,21_VN,2017,Surplus_stocks,0
road,freight,ht,fcev,21_VN,2017,Surplus_stocks,0
road,freight,ht,lpg,21_VN,2017,Surplus_stocks,0
road,freight,lt,bev,21_VN,2017,Surplus_stocks,0
road,freight,lt,cng,21_VN,2017,Surplus_stocks,0
road,freight,lt,fcev,21_VN,2017,Surplus_stocks,0
road,freight,lt,lpg,21_VN,2017,Surplus_stocks,0
road,freight,lt,phevg,21_VN,2017,Surplus_stocks,0
road,passenger,bus,bev,21_VN,2017,Surplus_stocks,0
road,passenger,bus,fcev,21_VN,2017,Surplus_stocks,0
road,passenger,lt,bev,21_VN,2017,Surplus_stocks,0
road,passenger,lt,cng,21_VN,2017,Surplus_stocks,0
road,passenger,lt,fcev,21_VN,2017,Surplus_stocks,0
road,passenger,lt,lpg,21_VN,2017,Surplus_stocks,0
road,passenger,lt,phevg,21_VN,2017,Surplus_stocks,0
road,passenger,lv,fcev,21_VN,2017,Surplus_stocks,0
road,passenger,lv,lpg,21_VN,2017,Surplus_stocks,0
road,passenger,lv,phevg,21_VN,2017,Surplus_stocks,0
road,freight,ht,phevd,21_VN,2017,Surplus_stocks,0
road,passenger,bus,phevd,21_VN,2017,Surplus_stocks,0
road,freight,ht,cng,01_AUS,2017,Travel_km,0.002263985
road,freight,ht,d,01_AUS,2017,Travel_km,21.95312565
road,freight,ht,g,01_AUS,2017,Travel_km,1.01933921
road,freight,ht,lpg,01_AUS,2017,Travel_km,0.157347471
road,freight,lt,bev,01_AUS,2017,Travel_km,0.000483943
road,freight,lt,cng,01_AUS,2017,Travel_km,0.055990943
road,freight,lt,d,01_AUS,2017,Travel_km,14.09474391
road,freight,lt,g,01_AUS,2017,Travel_km,6.301380258
road,freight,lt,lpg,01_AUS,2017,Travel_km,0.92435594
road,freight,lt,phevg,01_AUS,2017,Travel_km,0.001541347
road,passenger,2w,bev,01_AUS,2017,Travel_km,0.000426282
road,passenger,2w,g,01_AUS,2017,Travel_km,2.26915477
road,passenger,bus,cng,01_AUS,2017,Travel_km,7.21E-06
road,passenger,bus,d,01_AUS,2017,Travel_km,0.814745376
road,passenger,bus,g,01_AUS,2017,Travel_km,1.910007002
road,passenger,bus,lpg,01_AUS,2017,Travel_km,0.089209188
road,passenger,lt,bev,01_AUS,2017,Travel_km,0.000864868
road,passenger,lt,cng,01_AUS,2017,Travel_km,0.100078616
road,passenger,lt,d,01_AUS,2017,Travel_km,25.1930396
road,passenger,lt,g,01_AUS,2017,Travel_km,11.26312933
road,passenger,lt,lpg,01_AUS,2017,Travel_km,1.652200071
road,passenger,lt,phevg,01_AUS,2017,Travel_km,0.002752006
road,passenger,lv,bev,01_AUS,2017,Travel_km,0.008435756
road,passenger,lv,cng,01_AUS,2017,Travel_km,0.884613822
road,passenger,lv,d,01_AUS,2017,Travel_km,24.64455322
road,passenger,lv,g,01_AUS,2017,Travel_km,150.6063455
road,passenger,lv,lpg,01_AUS,2017,Travel_km,7.839908596
road,passenger,lv,phevg,01_AUS,2017,Travel_km,0.024389912
road,freight,ht,d,02_BD,2017,Travel_km,0.166423684
road,freight,ht,g,02_BD,2017,Travel_km,0.006309885
road,freight,lt,d,02_BD,2017,Travel_km,0.074202467
road,freight,lt,g,02_BD,2017,Travel_km,0.144106711
road,passenger,2w,bev,02_BD,2017,Travel_km,2.70E-06
road,passenger,2w,g,02_BD,2017,Travel_km,0.008631906
road,passenger,bus,d,02_BD,2017,Travel_km,0.026436785
road,passenger,bus,g,02_BD,2017,Travel_km,0.002298847
road,passenger,lt,d,02_BD,2017,Travel_km,0.565752646
road,passenger,lt,g,02_BD,2017,Travel_km,1.098733798
road,passenger,lv,bev,02_BD,2017,Travel_km,0.000803543
road,passenger,lv,d,02_BD,2017,Travel_km,0.114729175
road,passenger,lv,g,02_BD,2017,Travel_km,1.345526053
road,freight,ht,cng,03_CDA,2017,Travel_km,0.107989115
road,freight,ht,d,03_CDA,2017,Travel_km,50.81378829
road,freight,ht,g,03_CDA,2017,Travel_km,34.0656579
road,freight,ht,lpg,03_CDA,2017,Travel_km,0.677386268
road,freight,lt,d,03_CDA,2017,Travel_km,0.324306081
road,freight,lt,g,03_CDA,2017,Travel_km,50.71664892
road,freight,lt,lpg,03_CDA,2017,Travel_km,0.138597024
road,passenger,2w,g,03_CDA,2017,Travel_km,2.657110298
road,passenger,bus,bev,03_CDA,2017,Travel_km,0.82299546
road,passenger,bus,cng,03_CDA,2017,Travel_km,0.184740886
road,passenger,bus,d,03_CDA,2017,Travel_km,2.626068453
road,passenger,bus,g,03_CDA,2017,Travel_km,0.103057925
road,passenger,bus,lpg,03_CDA,2017,Travel_km,0.004346623
road,passenger,lt,d,03_CDA,2017,Travel_km,0.901083525
road,passenger,lt,g,03_CDA,2017,Travel_km,140.916068
road,passenger,lt,lpg,03_CDA,2017,Travel_km,0.385091444
road,passenger,lv,bev,03_CDA,2017,Travel_km,0.023996508
road,passenger,lv,cng,03_CDA,2017,Travel_km,0.147502589
road,passenger,lv,d,03_CDA,2017,Travel_km,1.675729831
road,passenger,lv,g,03_CDA,2017,Travel_km,153.5593976
road,passenger,lv,lpg,03_CDA,2017,Travel_km,1.357105144
road,passenger,lv,phevg,03_CDA,2017,Travel_km,0.002940725
road,freight,ht,d,04_CHL,2017,Travel_km,8.906089874
road,freight,ht,g,04_CHL,2017,Travel_km,0.087314606
road,passenger,2w,g,04_CHL,2017,Travel_km,0.383795733
road,passenger,bus,bev,04_CHL,2017,Travel_km,0.030248732
road,passenger,bus,d,04_CHL,2017,Travel_km,1.46935138
road,passenger,bus,g,04_CHL,2017,Travel_km,0.014693523
road,passenger,lv,bev,04_CHL,2017,Travel_km,0.112106029
road,passenger,lv,cng,04_CHL,2017,Travel_km,0.239107079
road,passenger,lv,d,04_CHL,2017,Travel_km,7.9709975
road,passenger,lv,g,04_CHL,2017,Travel_km,31.88399003
road,passenger,lv,lpg,04_CHL,2017,Travel_km,0.398549878
road,passenger,lv,phevg,04_CHL,2017,Travel_km,0.005529426
road,freight,ht,bev,05_PRC,2017,Travel_km,0.003109246
road,freight,ht,cng,05_PRC,2017,Travel_km,4.013275879
road,freight,ht,d,05_PRC,2017,Travel_km,305.1513065
road,freight,ht,lpg,05_PRC,2017,Travel_km,0.802655276
road,freight,lt,bev,05_PRC,2017,Travel_km,0.278950084
road,freight,lt,cng,05_PRC,2017,Travel_km,13.94762479
road,freight,lt,d,05_PRC,2017,Travel_km,55.79050586
road,freight,lt,g,05_PRC,2017,Travel_km,55.79050586
road,freight,lt,lpg,05_PRC,2017,Travel_km,2.789524958
road,passenger,2w,bev,05_PRC,2017,Travel_km,109.5559278
road,passenger,2w,g,05_PRC,2017,Travel_km,133.9017309
road,passenger,bus,bev,05_PRC,2017,Travel_km,7.489632533
road,passenger,bus,cng,05_PRC,2017,Travel_km,7.489643444
road,passenger,bus,d,05_PRC,2017,Travel_km,9.566762206
road,passenger,bus,g,05_PRC,2017,Travel_km,4.279797033
road,passenger,bus,lpg,05_PRC,2017,Travel_km,1.069949258
road,passenger,lt,bev,05_PRC,2017,Travel_km,0.143248485
road,passenger,lt,cng,05_PRC,2017,Travel_km,7.162489899
road,passenger,lt,d,05_PRC,2017,Travel_km,28.64994949
road,passenger,lt,g,05_PRC,2017,Travel_km,28.64994949
road,passenger,lt,lpg,05_PRC,2017,Travel_km,1.43249798
road,passenger,lv,bev,05_PRC,2017,Travel_km,6.70960402
road,passenger,lv,cng,05_PRC,2017,Travel_km,58.81061307
road,passenger,lv,d,05_PRC,2017,Travel_km,1.400252864
road,passenger,lv,g,05_PRC,2017,Travel_km,1820.328442
road,passenger,lv,lpg,05_PRC,2017,Travel_km,2.800505327
road,passenger,lv,phevg,05_PRC,2017,Travel_km,2.292093668
road,freight,ht,d,06_HKC,2017,Travel_km,0.934938608
road,freight,ht,lpg,06_HKC,2017,Travel_km,0.066245068
road,freight,lt,bev,06_HKC,2017,Travel_km,0.012712155
road,freight,lt,d,06_HKC,2017,Travel_km,5.32899977
road,freight,lt,g,06_HKC,2017,Travel_km,0.07277248
road,freight,lt,lpg,06_HKC,2017,Travel_km,2.098031529
road,passenger,2w,bev,06_HKC,2017,Travel_km,8.89E-05
road,passenger,2w,g,06_HKC,2017,Travel_km,0.134414002
road,passenger,bus,bev,06_HKC,2017,Travel_km,0.00037244
road,passenger,bus,d,06_HKC,2017,Travel_km,0.269883955
road,passenger,bus,lpg,06_HKC,2017,Travel_km,0.059713238
road,passenger,lt,bev,06_HKC,2017,Travel_km,0.000967118
road,passenger,lt,d,06_HKC,2017,Travel_km,0.406806448
road,passenger,lt,g,06_HKC,2017,Travel_km,0.005552213
road,passenger,lt,lpg,06_HKC,2017,Travel_km,0.160160019
road,passenger,lv,bev,06_HKC,2017,Travel_km,0.058256471
road,passenger,lv,d,06_HKC,2017,Travel_km,0.081615728
road,passenger,lv,g,06_HKC,2017,Travel_km,7.996068244
road,passenger,lv,lpg,06_HKC,2017,Travel_km,0.71467358
road,passenger,lv,phevg,06_HKC,2017,Travel_km,0.000275319
road,freight,ht,d,07_INA,2017,Travel_km,51.70178548
road,freight,ht,g,07_INA,2017,Travel_km,4.53273313
road,freight,lt,d,07_INA,2017,Travel_km,1.412217105
road,freight,lt,g,07_INA,2017,Travel_km,22.01191319
road,freight,lt,phevg,07_INA,2017,Travel_km,0.011667628
road,passenger,2w,bev,07_INA,2017,Travel_km,0.009578024
road,passenger,2w,g,07_INA,2017,Travel_km,191.6072677
road,passenger,bus,d,07_INA,2017,Travel_km,26.5374858
road,passenger,bus,g,07_INA,2017,Travel_km,4.773580925
road,passenger,lt,d,07_INA,2017,Travel_km,1.1621649
road,passenger,lt,g,07_INA,2017,Travel_km,18.114405
road,passenger,lt,phevg,07_INA,2017,Travel_km,0.009601734
road,passenger,lv,d,07_INA,2017,Travel_km,6.144257399
road,passenger,lv,g,07_INA,2017,Travel_km,105.3460859
road,passenger,lv,phevg,07_INA,2017,Travel_km,0.055852195
road,freight,ht,phevd,07_INA,2017,Travel_km,0.02383751
road,passenger,bus,phevd,07_INA,2017,Travel_km,0.012235314
road,freight,ht,bev,08_JPN,2017,Travel_km,0.002559685
road,freight,ht,cng,08_JPN,2017,Travel_km,0.193412158
road,freight,ht,d,08_JPN,2017,Travel_km,26.07711737
road,freight,ht,g,08_JPN,2017,Travel_km,28.3516444
road,freight,ht,lpg,08_JPN,2017,Travel_km,0.083811947
road,freight,lt,bev,08_JPN,2017,Travel_km,0.001151617
road,freight,lt,d,08_JPN,2017,Travel_km,11.66489511
road,freight,lt,g,08_JPN,2017,Travel_km,12.68234345
road,freight,lt,lpg,08_JPN,2017,Travel_km,0.074982011
road,freight,lt,phevg,08_JPN,2017,Travel_km,8.57E-05
road,passenger,2w,g,08_JPN,2017,Travel_km,26.07912578
road,passenger,bus,d,08_JPN,2017,Travel_km,8.197458759
road,passenger,bus,fcev,08_JPN,2017,Travel_km,0.000126238
road,passenger,bus,g,08_JPN,2017,Travel_km,0.433073294
road,passenger,bus,lpg,08_JPN,2017,Travel_km,0.00430732
road,passenger,lt,bev,08_JPN,2017,Travel_km,0.00531156
road,passenger,lt,d,08_JPN,2017,Travel_km,53.78404528
road,passenger,lt,g,08_JPN,2017,Travel_km,58.47525651
road,passenger,lt,lpg,08_JPN,2017,Travel_km,0.345724185
road,passenger,lt,phevg,08_JPN,2017,Travel_km,0.000395113
road,passenger,lv,bev,08_JPN,2017,Travel_km,0.388821513
road,passenger,lv,d,08_JPN,2017,Travel_km,6.998858277
road,passenger,lv,fcev,08_JPN,2017,Travel_km,0.000776336
road,passenger,lv,g,08_JPN,2017,Travel_km,427.7080057
road,passenger,lv,lpg,08_JPN,2017,Travel_km,15.55301838
road,passenger,lv,phevg,08_JPN,2017,Travel_km,0.007767102
road,freight,ht,d,09_ROK,2017,Travel_km,61.96943737
road,freight,ht,lpg,09_ROK,2017,Travel_km,5.695720361
road,freight,lt,cng,09_ROK,2017,Travel_km,0.136014666
road,freight,lt,d,09_ROK,2017,Travel_km,2.040346344
road,freight,lt,g,09_ROK,2017,Travel_km,0.340057731
road,freight,lt,lpg,09_ROK,2017,Travel_km,1.36023092
road,passenger,2w,g,09_ROK,2017,Travel_km,2.685293129
road,passenger,bus,bev,09_ROK,2017,Travel_km,0.010182081
road,passenger,bus,cng,09_ROK,2017,Travel_km,3.667717959
road,passenger,bus,d,09_ROK,2017,Travel_km,0.560345757
road,passenger,bus,g,09_ROK,2017,Travel_km,0.509405234
road,passenger,bus,lpg,09_ROK,2017,Travel_km,0.305643125
road,passenger,lt,cng,09_ROK,2017,Travel_km,0.354965598
road,passenger,lt,d,09_ROK,2017,Travel_km,5.324812859
road,passenger,lt,g,09_ROK,2017,Travel_km,0.887468811
road,passenger,lt,lpg,09_ROK,2017,Travel_km,3.549875244
road,passenger,lv,bev,09_ROK,2017,Travel_km,0.017725794
road,passenger,lv,d,09_ROK,2017,Travel_km,21.28359462
road,passenger,lv,g,09_ROK,2017,Travel_km,148.9851623
road,passenger,lv,lpg,09_ROK,2017,Travel_km,31.92539193
road,freight,ht,bev,10_MAS,2017,Travel_km,0.005713174
road,freight,ht,cng,10_MAS,2017,Travel_km,1.058676926
road,freight,ht,d,10_MAS,2017,Travel_km,32.31796411
road,freight,ht,g,10_MAS,2017,Travel_km,3.218474649
road,passenger,2w,bev,10_MAS,2017,Travel_km,0.031381956
road,passenger,2w,g,10_MAS,2017,Travel_km,31.1445496
road,passenger,bus,cng,10_MAS,2017,Travel_km,0.011947238
road,passenger,bus,d,10_MAS,2017,Travel_km,0.371355642
road,passenger,bus,g,10_MAS,2017,Travel_km,1.194723671
road,passenger,lv,bev,10_MAS,2017,Travel_km,0.005722632
road,passenger,lv,cng,10_MAS,2017,Travel_km,1.330979124
road,passenger,lv,d,10_MAS,2017,Travel_km,0.472916014
road,passenger,lv,g,10_MAS,2017,Travel_km,145.3728395
road,freight,ht,cng,11_MEX,2017,Travel_km,0.006275977
road,freight,ht,d,11_MEX,2017,Travel_km,40.00549362
road,freight,ht,g,11_MEX,2017,Travel_km,4.517352264
road,freight,lt,cng,11_MEX,2017,Travel_km,0.00327832
road,freight,lt,d,11_MEX,2017,Travel_km,0.148833914
road,freight,lt,g,11_MEX,2017,Travel_km,29.67809851
road,freight,lt,lpg,11_MEX,2017,Travel_km,0.319715519
road,passenger,2w,g,11_MEX,2017,Travel_km,14.42218578
road,passenger,bus,cng,11_MEX,2017,Travel_km,0.510579395
road,passenger,bus,d,11_MEX,2017,Travel_km,4.184059208
road,passenger,bus,g,11_MEX,2017,Travel_km,1.526745264
road,passenger,bus,lpg,11_MEX,2017,Travel_km,2.62583689
road,passenger,lt,cng,11_MEX,2017,Travel_km,0.018146452
road,passenger,lt,d,11_MEX,2017,Travel_km,0.823840709
road,passenger,lt,g,11_MEX,2017,Travel_km,164.277233
road,passenger,lt,lpg,11_MEX,2017,Travel_km,1.769721863
road,passenger,lv,bev,11_MEX,2017,Travel_km,0.019551982
road,passenger,lv,cng,11_MEX,2017,Travel_km,0.006764794
road,passenger,lv,d,11_MEX,2017,Travel_km,0.129242252
road,passenger,lv,g,11_MEX,2017,Travel_km,195.7141043
road,passenger,lv,lpg,11_MEX,2017,Travel_km,2.162588491
road,passenger,lv,phevg,11_MEX,2017,Travel_km,0.015180428
road,freight,ht,cng,12_NZ,2017,Travel_km,0.00093894
road,freight,ht,d,12_NZ,2017,Travel_km,3.32256042
road,freight,ht,g,12_NZ,2017,Travel_km,0.07257154
road,freight,ht,lpg,12_NZ,2017,Travel_km,0.003459864
road,passenger,2w,bev,12_NZ,2017,Travel_km,0.000540391
road,passenger,2w,g,12_NZ,2017,Travel_km,0.35913141
road,passenger,bus,bev,12_NZ,2017,Travel_km,0.001550754
road,passenger,bus,cng,12_NZ,2017,Travel_km,0.00038085
road,passenger,bus,d,12_NZ,2017,Travel_km,0.21398771
road,passenger,bus,g,12_NZ,2017,Travel_km,0.004653313
road,passenger,bus,lpg,12_NZ,2017,Travel_km,0.000596525
road,passenger,lt,d,12_NZ,2017,Travel_km,5.009338198
road,passenger,lt,g,12_NZ,2017,Travel_km,1.931662793
road,passenger,lt,lpg,12_NZ,2017,Travel_km,0.024081097
road,passenger,lv,bev,12_NZ,2017,Travel_km,0.010681471
road,passenger,lv,cng,12_NZ,2017,Travel_km,0.000212164
road,passenger,lv,d,12_NZ,2017,Travel_km,2.297427367
road,passenger,lv,g,12_NZ,2017,Travel_km,24.8258035
road,passenger,lv,lpg,12_NZ,2017,Travel_km,0.037878189
road,passenger,lv,phevg,12_NZ,2017,Travel_km,0.006768128
road,freight,ht,d,13_PNG,2017,Travel_km,0.487292268
road,freight,ht,g,13_PNG,2017,Travel_km,0.051449877
road,passenger,2w,g,13_PNG,2017,Travel_km,0.009609285
road,passenger,bus,d,13_PNG,2017,Travel_km,0.855610581
road,passenger,bus,g,13_PNG,2017,Travel_km,0.0907609
road,passenger,lt,d,13_PNG,2017,Travel_km,0.067093776
road,passenger,lt,g,13_PNG,2017,Travel_km,0.610588487
road,passenger,lv,g,13_PNG,2017,Travel_km,0.310604371
road,freight,ht,cng,14_PE,2017,Travel_km,0.824639512
road,freight,ht,d,14_PE,2017,Travel_km,15.36001719
road,freight,ht,g,14_PE,2017,Travel_km,0.946738575
road,freight,ht,lpg,14_PE,2017,Travel_km,1.099519349
road,freight,lt,cng,14_PE,2017,Travel_km,0.671137009
road,freight,lt,d,14_PE,2017,Travel_km,1.445539006
road,freight,lt,g,14_PE,2017,Travel_km,1.548791792
road,passenger,2w,bev,14_PE,2017,Travel_km,0.003005093
road,passenger,2w,g,14_PE,2017,Travel_km,0.599294695
road,passenger,bus,cng,14_PE,2017,Travel_km,0.119734301
road,passenger,bus,d,14_PE,2017,Travel_km,1.596457458
road,passenger,bus,g,14_PE,2017,Travel_km,0.582706963
road,passenger,bus,lpg,14_PE,2017,Travel_km,0.159645735
road,passenger,lt,cng,14_PE,2017,Travel_km,1.58029157
road,passenger,lt,d,14_PE,2017,Travel_km,3.403735926
road,passenger,lt,g,14_PE,2017,Travel_km,3.64685992
road,passenger,lv,cng,14_PE,2017,Travel_km,2.808853353
road,passenger,lv,d,14_PE,2017,Travel_km,0.187257664
road,passenger,lv,g,14_PE,2017,Travel_km,14.79335565
road,passenger,lv,lpg,14_PE,2017,Travel_km,3.745153329
road,freight,ht,d,15_RP,2017,Travel_km,11.20634631
road,freight,ht,g,15_RP,2017,Travel_km,0.183108198
road,freight,lt,bev,15_RP,2017,Travel_km,0.000305624
road,freight,lt,d,15_RP,2017,Travel_km,5.02733153
road,freight,lt,g,15_RP,2017,Travel_km,1.82769033
road,freight,lt,lpg,15_RP,2017,Travel_km,0.021551127
road,passenger,2w,g,15_RP,2017,Travel_km,16.42435576
road,passenger,bus,d,15_RP,2017,Travel_km,0.091764472
road,passenger,bus,g,15_RP,2017,Travel_km,0.753922859
road,passenger,lt,bev,15_RP,2017,Travel_km,0.001286019
road,passenger,lt,d,15_RP,2017,Travel_km,21.14296206
road,passenger,lt,g,15_RP,2017,Travel_km,7.686540477
road,passenger,lt,lpg,15_RP,2017,Travel_km,0.090635384
road,passenger,lv,bev,15_RP,2017,Travel_km,0.000203067
road,passenger,lv,d,15_RP,2017,Travel_km,0.319088262
road,passenger,lv,g,15_RP,2017,Travel_km,18.47033546
road,passenger,lv,lpg,15_RP,2017,Travel_km,0.003383649
road,freight,ht,cng,16_RUS,2017,Travel_km,1.266181696
road,freight,ht,d,16_RUS,2017,Travel_km,28.78453044
road,freight,ht,g,16_RUS,2017,Travel_km,14.91280658
road,freight,ht,lpg,16_RUS,2017,Travel_km,0.562747422
road,freight,lt,cng,16_RUS,2017,Travel_km,0.303994831
road,freight,lt,d,16_RUS,2017,Travel_km,15.19974164
road,freight,lt,g,16_RUS,2017,Travel_km,15.19974164
road,freight,lt,lpg,16_RUS,2017,Travel_km,0.911984494
road,passenger,2w,g,16_RUS,2017,Travel_km,3.005904141
road,passenger,bus,cng,16_RUS,2017,Travel_km,1.058806808
road,passenger,bus,d,16_RUS,2017,Travel_km,6.17502607
road,passenger,bus,g,16_RUS,2017,Travel_km,1.764678009
road,passenger,bus,lpg,16_RUS,2017,Travel_km,0.441169505
road,passenger,lt,cng,16_RUS,2017,Travel_km,0.220223342
road,passenger,lt,d,16_RUS,2017,Travel_km,11.01116716
road,passenger,lt,g,16_RUS,2017,Travel_km,11.01116716
road,passenger,lt,lpg,16_RUS,2017,Travel_km,0.660670032
road,passenger,lv,bev,16_RUS,2017,Travel_km,0.010333333
road,passenger,lv,cng,16_RUS,2017,Travel_km,0.827033668
road,passenger,lv,d,16_RUS,2017,Travel_km,10.3379209
road,passenger,lv,g,16_RUS,2017,Travel_km,461.6915473
road,passenger,lv,lpg,16_RUS,2017,Travel_km,4.496995589
road,freight,ht,d,17_SIN,2017,Travel_km,1.873584677
road,freight,ht,g,17_SIN,2017,Travel_km,0.015690244
road,freight,lt,cng,17_SIN,2017,Travel_km,0.000155551
road,freight,lt,d,17_SIN,2017,Travel_km,2.823203383
road,freight,lt,g,17_SIN,2017,Travel_km,0.153918746
road,passenger,2w,g,17_SIN,2017,Travel_km,1.399545292
road,passenger,bus,d,17_SIN,2017,Travel_km,0.963695489
road,passenger,bus,g,17_SIN,2017,Travel_km,0.004470133
road,passenger,lt,cng,17_SIN,2017,Travel_km,3.90E-05
road,passenger,lt,d,17_SIN,2017,Travel_km,0.708458304
road,passenger,lt,g,17_SIN,2017,Travel_km,0.03862457
road,passenger,lv,cng,17_SIN,2017,Travel_km,0.06599883
road,passenger,lv,d,17_SIN,2017,Travel_km,0.136026687
road,passenger,lv,g,17_SIN,2017,Travel_km,9.936243055
road,freight,ht,d,18_CT,2017,Travel_km,9.355232565
road,freight,ht,g,18_CT,2017,Travel_km,0.002745849
road,freight,lt,bev,18_CT,2017,Travel_km,0.000176812
road,freight,lt,d,18_CT,2017,Travel_km,3.554695968
road,freight,lt,g,18_CT,2017,Travel_km,6.842683669
road,freight,lt,lpg,18_CT,2017,Travel_km,0.000197345
road,passenger,2w,bev,18_CT,2017,Travel_km,0.123202006
road,passenger,2w,g,18_CT,2017,Travel_km,32.23882603
road,passenger,bus,bev,18_CT,2017,Travel_km,0.000407627
road,passenger,bus,d,18_CT,2017,Travel_km,0.082943851
road,passenger,bus,g,18_CT,2017,Travel_km,0.496328007
road,passenger,lt,bev,18_CT,2017,Travel_km,1.14E-05
road,passenger,lt,d,18_CT,2017,Travel_km,0.228187883
road,passenger,lt,g,18_CT,2017,Travel_km,0.439254862
road,passenger,lt,lpg,18_CT,2017,Travel_km,1.27E-05
road,passenger,lv,bev,18_CT,2017,Travel_km,0.005327304
road,passenger,lv,d,18_CT,2017,Travel_km,2.379938922
road,passenger,lv,g,18_CT,2017,Travel_km,69.98433558
road,passenger,lv,lpg,18_CT,2017,Travel_km,0.444961276
road,freight,ht,cng,19_THA,2017,Travel_km,8.267909595
road,freight,ht,d,19_THA,2017,Travel_km,28.52490095
road,freight,ht,g,19_THA,2017,Travel_km,0.021554012
road,freight,ht,lpg,19_THA,2017,Travel_km,3.060342286
road,freight,lt,bev,19_THA,2017,Travel_km,8.65E-05
road,freight,lt,cng,19_THA,2017,Travel_km,2.363355589
road,freight,lt,d,19_THA,2017,Travel_km,28.83356449
road,freight,lt,g,19_THA,2017,Travel_km,14.44601532
road,freight,lt,lpg,19_THA,2017,Travel_km,4.200282481
road,freight,lt,phevg,19_THA,2017,Travel_km,7.92E-05
road,passenger,2w,bev,19_THA,2017,Travel_km,0.208840735
road,passenger,2w,g,19_THA,2017,Travel_km,83.3304733
road,passenger,bus,bev,19_THA,2017,Travel_km,0.000220585
road,passenger,bus,cng,19_THA,2017,Travel_km,0.858631781
road,passenger,bus,d,19_THA,2017,Travel_km,1.686110495
road,passenger,bus,g,19_THA,2017,Travel_km,0.068922733
road,passenger,bus,lpg,19_THA,2017,Travel_km,0.569945971
road,passenger,lt,bev,19_THA,2017,Travel_km,2.66E-05
road,passenger,lt,cng,19_THA,2017,Travel_km,0.728137791
road,passenger,lt,d,19_THA,2017,Travel_km,8.883473733
road,passenger,lt,g,19_THA,2017,Travel_km,4.450743429
road,passenger,lt,lpg,19_THA,2017,Travel_km,1.294085546
road,passenger,lt,phevg,19_THA,2017,Travel_km,2.44E-05
road,passenger,lv,bev,19_THA,2017,Travel_km,0.000211551
road,passenger,lv,cng,19_THA,2017,Travel_km,5.50152061
road,passenger,lv,d,19_THA,2017,Travel_km,67.11954452
road,passenger,lv,g,19_THA,2017,Travel_km,33.62782181
