,vehicle_type,date,transport_type,economy,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
18704,all,2001,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18705,all,2002,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18706,all,2003,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18707,all,2004,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18708,all,2005,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18709,all,2006,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18710,all,2007,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18711,all,2008,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18712,all,2009,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18713,all,2010,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18714,all,2011,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18715,all,2012,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18716,all,2013,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18717,all,2014,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18718,all,2015,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18719,all,2016,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18720,all,2017,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18721,all,2018,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18722,all,2019,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18723,all,2020,combined,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data ice_split,phev_d,
18724,all,2017,freight,08_JPN,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18725,all,2017,passenger,08_JPN,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18726,all,2017,freight,08_JPN,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18727,all,2017,passenger,08_JPN,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18728,all,2017,freight,08_JPN,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18729,all,2017,passenger,08_JPN,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18730,all,2017,freight,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18731,all,2017,passenger,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18732,all,2017,freight,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18733,all,2017,passenger,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18734,all,2017,freight,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18735,all,2017,passenger,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_g,
18736,all,2017,freight,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18737,all,2017,passenger,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18738,all,2017,freight,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18739,all,2017,passenger,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18740,all,2017,freight,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18741,all,2017,passenger,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,ice_d,
18742,all,2017,freight,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18743,all,2017,passenger,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18744,all,2017,freight,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18745,all,2017,passenger,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18746,all,2017,freight,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18747,all,2017,passenger,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_g,
18748,all,2017,freight,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18749,all,2017,passenger,03_CDA,air,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18750,all,2017,freight,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18751,all,2017,passenger,03_CDA,rail,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18752,all,2017,freight,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18753,all,2017,passenger,03_CDA,ship,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data ice_split,phev_d,
18754,lcv,2017,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical ice_split,ice_g,967765.8005046374
18755,lcv,1990,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9472527.984923316
18756,lcv,1991,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9564051.812308064
18757,lcv,1992,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9527926.675597735
18758,lcv,1993,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9444221.903005572
18759,lcv,1994,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9340681.84194837
18760,lcv,1995,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9259160.687851036
18761,lcv,1996,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,9151953.52266043
18762,lcv,1997,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8981124.271709867
18763,lcv,1998,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8775285.664253354
18764,lcv,1999,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8530653.002783699
18765,lcv,2000,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8333298.3049638895
18766,lcv,2001,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8170362.283087839
18767,lcv,2002,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,8017224.050659485
18768,lcv,2003,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7843966.044257962
18769,lcv,2004,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7695696.177504491
18770,lcv,2005,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7625832.145007349
18771,lcv,2006,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7556480.0959683955
18772,lcv,2007,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7458560.545896122
18773,lcv,2008,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7356334.364649913
18774,lcv,2009,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7172629.996116025
18775,lcv,2010,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,7025421.635702108
18776,lcv,2011,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6846485.678475382
18777,lcv,2012,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6788222.684584775
18778,lcv,2013,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6717144.2743621515
18779,lcv,2014,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6670830.576377382
18780,lcv,2015,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6627155.94506977
18781,lcv,2016,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6575861.715422809
18782,lcv,2017,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6536108.370848871
18783,lcv,2018,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6505105.330131487
18784,lcv,2019,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6506047.886250629
18785,lcv,2020,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_g,6497999.0720969485
18786,lcv,2017,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical ice_split,ice_d,445063.03152064636
18787,lcv,1990,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4356293.660031985
18788,lcv,1991,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4398384.289863073
18789,lcv,1992,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4381770.804606607
18790,lcv,1993,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4343276.057403112
18791,lcv,1994,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4295659.316416891
18792,lcv,1995,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4258168.787244748
18793,lcv,1996,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4208865.592282098
18794,lcv,1997,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4130303.4192224448
18795,lcv,1998,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,4035640.8938564793
18796,lcv,1999,freight,08_JPN,road,stocks,stocks,all,no_comment,national,yearly,ato  country_official_statistics $ iea_ev_explorer_no_data vehicle_dist_split ice_split,ice_d,3923137.4825291988
