economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,vehicle_type,transport_type,drive,value
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,11.523899765114173
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,3.487859442720171
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.5439322330526428
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,24.39344309316444
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,12.008870545420148
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,3.067080508008855
15_PHL,2036,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,2.1334276779728194
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,96.98219493952422
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,23.292838179245553
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,21.506770152390054
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,10.706545062365436
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.09672081511305072
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,4.50519591450469
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,24.93409221335131
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,12.124778579457749
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,3.669723298641863
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.624435898351081
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,25.657828660724697
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,12.631326446472658
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,3.2260565211145438
15_PHL,2037,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,2.244009655070523
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,99.74291353965738
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,23.769986688256076
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,22.495809961264673
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,ice_g,11.198910917729014
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_d,0.10116875107999453
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,phev_g,4.7123780285391055
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,bev,26.554474569053866
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,ice_g,12.912726947854074
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_d,3.908206209210622
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,lcv,freight,phev_g,1.7300024954878506
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,bev,27.302391472038114
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,ice_g,13.440943269708619
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_d,3.432833667067714
15_PHL,2038,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,suv,passenger,phev_g,2.3878415777073068
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,2w,passenger,bev,102.51464335062045
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,bus,passenger,bev,24.220756925932253
15_PHL,2039,road,stocks,ph_govt_data_stocks,number,all,no_comment,national,annual,car,passenger,bev,23.489006239892234
