Economy,Fuel,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive,Medium
02_BD,7.07 Gas/diesel oil,2020-12-31,5.117580775892298,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
02_BD,19 Total,2020-12-31,17.27655839099168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
02_BD,19 Total,2020-12-31,17.27655839099168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.01 Motor gasoline,2020-12-31,1229.6254788,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.01 Motor gasoline,2020-12-31,1227.87832716,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.01 Motor gasoline,2020-12-31,0.26879256,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,7.01 Motor gasoline,2020-12-31,1.4783590800000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,7.02 Aviation gasoline,2020-12-31,1.3439628,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.02 Aviation gasoline,2020-12-31,1.3439628,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,7.05 Kerosene type jet fuel,2020-12-31,141.64949232,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.05 Kerosene type jet fuel,2020-12-31,141.29277696,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,7.05 Kerosene type jet fuel,2020-12-31,0.35671536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,7.07 Gas/diesel oil,2020-12-31,718.3707253200001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.07 Gas/diesel oil,2020-12-31,596.66254272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,7.07 Gas/diesel oil,2020-12-31,87.5857626,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
03_CDA,7.07 Gas/diesel oil,2020-12-31,31.864897440000004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,7.07 Gas/diesel oil,2020-12-31,0.2553948,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,7.07 Gas/diesel oil,2020-12-31,2.00212776,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,7.08 Fuel oil,2020-12-31,17.848747080000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.08 Fuel oil,2020-12-31,17.848747080000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,7.09 LPG,2020-12-31,9.83856132,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,7.09 LPG,2020-12-31,9.83856132,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,8.1 Natural gas,2020-12-31,139.19895828,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,8.1 Natural gas,2020-12-31,2.03227272,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,8.1 Natural gas,2020-12-31,135.09380088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,8.1 Natural gas,2020-12-31,2.07288468,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,16.5 Biogasoline,2020-12-31,57.57310548,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,16.5 Biogasoline,2020-12-31,57.57310548,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,16.6 Biodiesel,2020-12-31,22.0769964,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,16.6 Biodiesel,2020-12-31,22.0769964,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,17 Electricity,2020-12-31,27.24853176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,17 Electricity,2020-12-31,4.52886156,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,17 Electricity,2020-12-31,22.7196702,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,19 Total,2020-12-31,2364.77414088,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,19 Total,2020-12-31,142.63673976,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
03_CDA,19 Total,2020-12-31,1920.5902486800005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,19 Total,2020-12-31,87.5857626,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
03_CDA,19 Total,2020-12-31,49.71364452000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
03_CDA,19 Total,2020-12-31,158.33765844,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
03_CDA,19 Total,2020-12-31,5.910086880000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
03_CDA,20 Total Renewables,2020-12-31,79.65010188000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,20 Total Renewables,2020-12-31,79.65010188000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,21 Modern renewables,2020-12-31,97.92284098229268,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
03_CDA,21 Modern renewables,2020-12-31,82.6871354510258,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
03_CDA,21 Modern renewables,2020-12-31,15.235705531266907,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
04_CHL,7.01 Motor gasoline,2020-12-31,125.6479614,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.01 Motor gasoline,2020-12-31,0.00669888,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
04_CHL,7.01 Motor gasoline,2020-12-31,125.61907248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.01 Motor gasoline,2020-12-31,0.02219004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,7.02 Aviation gasoline,2020-12-31,0.22985532,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.02 Aviation gasoline,2020-12-31,0.22985532,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
04_CHL,7.05 Kerosene type jet fuel,2020-12-31,13.836536640000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.05 Kerosene type jet fuel,2020-12-31,13.836536640000002,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
04_CHL,7.06 Kerosene,2020-12-31,0.32489568,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.06 Kerosene,2020-12-31,0.32489568,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.07 Gas/diesel oil,2020-12-31,209.31320448,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.07 Gas/diesel oil,2020-12-31,0.02051532,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
04_CHL,7.07 Gas/diesel oil,2020-12-31,195.64413984,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.07 Gas/diesel oil,2020-12-31,1.72872972,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,7.07 Gas/diesel oil,2020-12-31,11.9198196,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,7.08 Fuel oil,2020-12-31,2.1302438400000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.08 Fuel oil,2020-12-31,0.12392928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.08 Fuel oil,2020-12-31,2.0063145600000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,7.09 LPG,2020-12-31,0.59829372,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,7.09 LPG,2020-12-31,0.5920135200000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,7.09 LPG,2020-12-31,0.0020934,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,7.09 LPG,2020-12-31,0.0041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
04_CHL,8.1 Natural gas,2020-12-31,0.30396168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,8.1 Natural gas,2020-12-31,0.30396168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,17 Electricity,2020-12-31,4.6410678,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,17 Electricity,2020-12-31,2.7997131600000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,17 Electricity,2020-12-31,1.8149778,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,17 Electricity,2020-12-31,0.02637684,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
04_CHL,19 Total,2020-12-31,357.02602056,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,19 Total,2020-12-31,14.09360616,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
04_CHL,19 Total,2020-12-31,325.40772564,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,19 Total,2020-12-31,3.5437075200000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,19 Total,2020-12-31,13.9504176,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
04_CHL,19 Total,2020-12-31,0.0041868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
04_CHL,19 Total,2020-12-31,0.02637684,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
04_CHL,21 Modern renewables,2020-12-31,2.2599110837970025,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
04_CHL,21 Modern renewables,2020-12-31,1.3632860096843082,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
04_CHL,21 Modern renewables,2020-12-31,0.8837811951520077,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
04_CHL,21 Modern renewables,2020-12-31,0.0128438789606866,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,1.2 Other bituminous coal,2020-12-31,54.257696648694,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,1.2 Other bituminous coal,2020-12-31,54.257696648694,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,7.01 Motor gasoline,2020-12-31,4124.538432144001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.01 Motor gasoline,2020-12-31,3731.37856805526,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,7.01 Motor gasoline,2020-12-31,5.603194718632079,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,7.01 Motor gasoline,2020-12-31,88.57401891460769,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
05_PRC,7.01 Motor gasoline,2020-12-31,0.05040685159706,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,7.01 Motor gasoline,2020-12-31,298.9322436039034,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,7.05 Kerosene type jet fuel,2020-12-31,1234.399770576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.05 Kerosene type jet fuel,2020-12-31,1234.399770576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
05_PRC,7.07 Gas/diesel oil,2020-12-31,4389.344439056916,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.07 Gas/diesel oil,2020-12-31,3328.1564502981705,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,7.07 Gas/diesel oil,2020-12-31,162.73922644094503,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,7.07 Gas/diesel oil,2020-12-31,605.4107055167651,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
05_PRC,7.07 Gas/diesel oil,2020-12-31,0.028457180229155,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,7.07 Gas/diesel oil,2020-12-31,293.0095996208058,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,7.08 Fuel oil,2020-12-31,642.4895808,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.08 Fuel oil,2020-12-31,3.760792556304898,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,7.08 Fuel oil,2020-12-31,1.9930954374820973,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,7.08 Fuel oil,2020-12-31,628.5911663161371,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
05_PRC,7.08 Fuel oil,2020-12-31,8.144526490075807,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,7.08 Fuel oil,2020-12-31,1.5626808107911758e-13,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,7.09 LPG,2020-12-31,55.57223376,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,7.09 LPG,2020-12-31,55.57223376,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,8.1 Natural gas,2020-12-31,1291.881998880022,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,8.1 Natural gas,2020-12-31,1291.881998880022,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,16.5 Biogasoline,2020-12-31,150.88138632000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,16.5 Biogasoline,2020-12-31,150.88138632000005,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,16.6 Biodiesel,2020-12-31,301.7627726400001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,16.6 Biodiesel,2020-12-31,301.7627726400001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,17 Electricity,2020-12-31,630.352800103378,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,17 Electricity,2020-12-31,136.17559490035953,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,17 Electricity,2020-12-31,355.31054194070936,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,17 Electricity,2020-12-31,17.136978987890764,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,17 Electricity,2020-12-31,121.72968427441828,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,19 Total,2020-12-31,12875.481110929011,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,19 Total,2020-12-31,1234.399770576,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
05_PRC,19 Total,2020-12-31,8999.569797410117,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,19 Total,2020-12-31,579.9037551864626,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,19 Total,2020-12-31,1322.57589074751,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
05_PRC,19 Total,2020-12-31,25.360369509792783,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,19 Total,2020-12-31,713.6715274991276,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
05_PRC,20 Total Renewables,2020-12-31,452.6441589600001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,20 Total Renewables,2020-12-31,452.6441589600001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,21 Modern renewables,2020-12-31,625.3905971194707,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
05_PRC,21 Modern renewables,2020-12-31,489.9627033995999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
05_PRC,21 Modern renewables,2020-12-31,97.37186945263456,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
05_PRC,21 Modern renewables,2020-12-31,4.69634160502868,,Yearly,PJ,EGEDA,EGEDA,Energy,,,pipeline
05_PRC,21 Modern renewables,2020-12-31,33.35968266220763,,Yearly,PJ,EGEDA,EGEDA,Energy,,,nonspecified
06_HKC,7.01 Motor gasoline,2020-12-31,23.78930372627906,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.01 Motor gasoline,2020-12-31,22.085966084431853,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,7.01 Motor gasoline,2020-12-31,1.7033376418472064,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,7.05 Kerosene type jet fuel,2020-12-31,0.1748012542595723,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.05 Kerosene type jet fuel,2020-12-31,0.1748012542595723,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
06_HKC,7.07 Gas/diesel oil,2020-12-31,41.40938231783813,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.07 Gas/diesel oil,2020-12-31,36.018462703622724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,7.07 Gas/diesel oil,2020-12-31,5.390919614215408,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,7.09 LPG,2020-12-31,9.98538399070566,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,7.09 LPG,2020-12-31,9.98538399070566,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,16.6 Biodiesel,2020-12-31,0.1620442815742773,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,16.6 Biodiesel,2020-12-31,0.1620442815742773,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,17 Electricity,2020-12-31,2.8707541746594485,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,17 Electricity,2020-12-31,0.1447930802123912,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,17 Electricity,2020-12-31,2.725961094447057,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
06_HKC,19 Total,2020-12-31,78.39166974531615,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,19 Total,2020-12-31,0.1748012542595723,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
06_HKC,19 Total,2020-12-31,68.3966501405469,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,19 Total,2020-12-31,2.725961094447057,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
06_HKC,19 Total,2020-12-31,7.094257256062614,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
06_HKC,20 Total Renewables,2020-12-31,0.1620442815742773,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,20 Total Renewables,2020-12-31,0.1620442815742773,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,21 Modern renewables,2020-12-31,0.1719603601754543,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
06_HKC,21 Modern renewables,2020-12-31,0.1625444217733115,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
06_HKC,21 Modern renewables,2020-12-31,0.0094159384021427,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,7.01 Motor gasoline,2020-12-31,1056.202891016069,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.01 Motor gasoline,2020-12-31,1056.202891016069,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.02 Aviation gasoline,2020-12-31,0.04729372687368,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.02 Aviation gasoline,2020-12-31,0.04729372687368,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.05 Kerosene type jet fuel,2020-12-31,95.78878438821678,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.05 Kerosene type jet fuel,2020-12-31,95.78878438821678,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,7.06 Kerosene,2020-12-31,0.0069021903743641,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.06 Kerosene,2020-12-31,0.0069021903743641,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
07_INA,7.07 Gas/diesel oil,2020-12-31,698.364787302023,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.07 Gas/diesel oil,2020-12-31,698.364787302023,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,7.08 Fuel oil,2020-12-31,0.8789365772247619,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,7.08 Fuel oil,2020-12-31,0.8789365772247619,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,8.1 Natural gas,2020-12-31,0.4230832745685248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,8.1 Natural gas,2020-12-31,0.4230832745685248,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,17 Electricity,2020-12-31,1.0527362461726488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,17 Electricity,2020-12-31,1.0527362461726488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,19 Total,2020-12-31,1852.765414721523,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,19 Total,2020-12-31,95.83607811509046,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
07_INA,19 Total,2020-12-31,1755.869698169886,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
07_INA,19 Total,2020-12-31,1.0527362461726488,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
07_INA,19 Total,2020-12-31,0.0069021903743641,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
07_INA,21 Modern renewables,2020-12-31,0.1866353433536928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
07_INA,21 Modern renewables,2020-12-31,0.1866353433536928,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,1.2 Other bituminous coal,2020-12-31,0.03600648,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,1.2 Other bituminous coal,2020-12-31,0.03600648,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.01 Motor gasoline,2020-12-31,1455.52469148,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.01 Motor gasoline,2020-12-31,1455.52469148,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.02 Aviation gasoline,2020-12-31,0.0774558,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.02 Aviation gasoline,2020-12-31,0.0774558,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.05 Kerosene type jet fuel,2020-12-31,73.78941924,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.05 Kerosene type jet fuel,2020-12-31,73.78941924,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,7.07 Gas/diesel oil,2020-12-31,903.19408056,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.07 Gas/diesel oil,2020-12-31,853.667586,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,7.07 Gas/diesel oil,2020-12-31,6.69008772,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,7.07 Gas/diesel oil,2020-12-31,42.83640684,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.08 Fuel oil,2020-12-31,83.9579004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.08 Fuel oil,2020-12-31,83.9579004,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,7.09 LPG,2020-12-31,16.95737736,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,7.09 LPG,2020-12-31,16.95737736,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,8.1 Natural gas,2020-12-31,1.0634472,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,8.1 Natural gas,2020-12-31,1.0634472,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,16.5 Biogasoline,2020-12-31,17.83199988,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,16.5 Biogasoline,2020-12-31,17.83199988,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,16.6 Biodiesel,2020-12-31,0.51330168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,16.6 Biodiesel,2020-12-31,0.51330168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,17 Electricity,2020-12-31,62.29414116,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,17 Electricity,2020-12-31,62.29414116,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,2020-12-31,2615.23982124,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,19 Total,2020-12-31,73.86687504,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
08_JPN,19 Total,2020-12-31,2345.5584036,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,19 Total,2020-12-31,69.02023536,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
08_JPN,19 Total,2020-12-31,126.79430724,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
08_JPN,20 Total Renewables,2020-12-31,18.345301560000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,20 Total Renewables,2020-12-31,18.345301560000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,21 Modern renewables,2020-12-31,30.55987569670943,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
08_JPN,21 Modern renewables,2020-12-31,18.345301560000003,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
08_JPN,21 Modern renewables,2020-12-31,12.214574136709428,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.01 Motor gasoline,2020-12-31,423.3294414,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.01 Motor gasoline,2020-12-31,423.3294414,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.05 Kerosene type jet fuel,2020-12-31,40.56757992000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.05 Kerosene type jet fuel,2020-12-31,40.56757992000001,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,7.06 Kerosene,2020-12-31,0.27507276,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.06 Kerosene,2020-12-31,0.00962964,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,7.06 Kerosene,2020-12-31,0.03642516,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.06 Kerosene,2020-12-31,0.0020934,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.06 Kerosene,2020-12-31,0.22692456,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
09_ROK,7.07 Gas/diesel oil,2020-12-31,753.7173656399999,,Yearly,PJ,EGEDA,EGEDA,Energy,,,
09_ROK,7.07 Gas/diesel oil,2020-12-31,0.09462168,,Yearly,PJ,EGEDA,EGEDA,Energy,,,air
09_ROK,7.07 Gas/diesel oil,2020-12-31,740.71149012,,Yearly,PJ,EGEDA,EGEDA,Energy,,,road
09_ROK,7.07 Gas/diesel oil,2020-12-31,3.3431598,,Yearly,PJ,EGEDA,EGEDA,Energy,,,rail
09_ROK,7.07 Gas/diesel oil,2020-12-31,9.56809404,,Yearly,PJ,EGEDA,EGEDA,Energy,,,ship
