Economy,Medium,Fuel_Type,Date,Value,Transport Type,Frequency,Unit,Source,Dataset,Measure,Vehicle Type,Drive
18_CT,ship,19_total,1980-12-31,0.8373600000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
18_CT,rail,21_modern_renewables,1980-12-31,0.0517451821791198,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,07_x_jet_fuel,1980-12-31,32.322096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,07_petroleum_products,1980-12-31,32.322096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_01_motor_gasoline,1980-12-31,66.52825200000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_09_lpg,1980-12-31,0.8373600000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,07_petroleum_products,1980-12-31,67.365612,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_08_fuel_oil,1980-12-31,2.009664,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,07_petroleum_products,1980-12-31,2.009664,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,nonspecified,07_07_gas_diesel_oil,1980-12-31,77.413932,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,nonspecified,07_petroleum_products,1980-12-31,77.413932,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,air,19_total,1980-12-31,32.322096,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,road,19_total,1980-12-31,67.365612,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,ship,19_total,1980-12-31,2.009664,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
19_THA,nonspecified,19_total,1980-12-31,77.413932,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_02_aviation_gasoline,1980-12-31,65.355948,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_x_jet_fuel,1980-12-31,1997.271072,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,07_petroleum_products,1980-12-31,2062.62702,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_01_motor_gasoline,1980-12-31,12510.493344,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_07_gas_diesel_oil,1980-12-31,1948.9554,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_09_lpg,1980-12-31,20.389716,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,07_petroleum_products,1980-12-31,14479.83846,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,07_07_gas_diesel_oil,1980-12-31,580.039272,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,07_08_fuel_oil,1980-12-31,4.144932,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,07_petroleum_products,1980-12-31,584.184204,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,07_08_fuel_oil,1980-12-31,49.781052,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,07_petroleum_products,1980-12-31,49.781052,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,08_01_natural_gas,1980-12-31,617.7204720000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,08_gas,1980-12-31,617.7204720000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,17_electricity,1980-12-31,11.136888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,air,19_total,1980-12-31,2062.62702,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,road,19_total,1980-12-31,14479.83846,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,19_total,1980-12-31,595.321092,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,ship,19_total,1980-12-31,49.781052,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,pipeline,19_total,1980-12-31,617.7204720000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,rail,21_modern_renewables,1980-12-31,1.305739233360249,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,07_x_other_petroleum_products,1980-12-31,169.062984,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,07_petroleum_products,1980-12-31,169.062984,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
20_USA,,19_total,1980-12-31,169.062984,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,01_x_thermal_coal,1980-12-31,0.586152,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,01_coal,1980-12-31,0.586152,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,07_x_jet_fuel,1980-12-31,65.983968,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,07_petroleum_products,1980-12-31,65.983968,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_01_motor_gasoline,1980-12-31,322.6378282264504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_07_gas_diesel_oil,1980-12-31,167.97441600000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_08_fuel_oil,1980-12-31,2.72142,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_09_lpg,1980-12-31,0.8373600000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,07_petroleum_products,1980-12-31,494.1710242264504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_01_motor_gasoline,1980-12-31,1.4623597735496323,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_08_fuel_oil,1980-12-31,2.009664,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,07_petroleum_products,1980-12-31,3.4720237735496324,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,07_07_gas_diesel_oil,1980-12-31,120.956652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,07_petroleum_products,1980-12-31,120.956652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,air,19_total,1980-12-31,65.983968,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,road,19_total,1980-12-31,494.1710242264504,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,rail,19_total,1980-12-31,0.586152,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,ship,19_total,1980-12-31,3.4720237735496324,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
22_SEA,nonspecified,19_total,1980-12-31,120.956652,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,01_x_thermal_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,01_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_02_aviation_gasoline,1980-12-31,0.586152,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_x_jet_fuel,1980-12-31,121.249728,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,07_petroleum_products,1980-12-31,121.83588,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_01_motor_gasoline,1980-12-31,1230.667992,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_06_kerosene,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_07_gas_diesel_oil,1980-12-31,656.1134280000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_08_fuel_oil,1980-12-31,2.637684,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_09_lpg,1980-12-31,77.24646,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,07_petroleum_products,1980-12-31,1966.7493,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_07_gas_diesel_oil,1980-12-31,39.690864000000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_08_fuel_oil,1980-12-31,15.365556000000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,07_petroleum_products,1980-12-31,55.05642000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_07_gas_diesel_oil,1980-12-31,84.238416,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_08_fuel_oil,1980-12-31,176.80856400000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,07_petroleum_products,1980-12-31,261.04698,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,07_07_gas_diesel_oil,1980-12-31,121.124124,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,07_08_fuel_oil,1980-12-31,2.888892,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,07_petroleum_products,1980-12-31,124.013016,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,17_electricity,1980-12-31,56.9822123722166,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,air,19_total,1980-12-31,121.83588,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,road,19_total,1980-12-31,1966.791168,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,19_total,1980-12-31,112.1223683722166,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,ship,19_total,1980-12-31,261.04698,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,nonspecified,19_total,1980-12-31,124.013016,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,rail,21_modern_renewables,1980-12-31,8.665440975439171,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,07_x_other_petroleum_products,1980-12-31,10.425132,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,07_petroleum_products,1980-12-31,10.425132,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23_NEA,,19_total,1980-12-31,10.425132,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,01_x_thermal_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,01_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,07_x_jet_fuel,1980-12-31,17.082144,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,07_petroleum_products,1980-12-31,17.082144,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_01_motor_gasoline,1980-12-31,96.380136,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_06_kerosene,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_07_gas_diesel_oil,1980-12-31,53.842248000000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_09_lpg,1980-12-31,6.991956,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,07_petroleum_products,1980-12-31,157.298076,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_07_gas_diesel_oil,1980-12-31,1.716588,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_08_fuel_oil,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,07_petroleum_products,1980-12-31,1.800324,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_07_gas_diesel_oil,1980-12-31,0.334944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_08_fuel_oil,1980-12-31,26.041896,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,07_petroleum_products,1980-12-31,26.37684,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,nonspecified,07_07_gas_diesel_oil,1980-12-31,121.124124,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,nonspecified,07_petroleum_products,1980-12-31,121.124124,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,17_electricity,1980-12-31,2.177000372216596,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,air,19_total,1980-12-31,17.082144,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,road,19_total,1980-12-31,157.339944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,19_total,1980-12-31,4.061060372216596,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,ship,19_total,1980-12-31,26.37684,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,nonspecified,19_total,1980-12-31,121.124124,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
23b_ONEA,rail,21_modern_renewables,1980-12-31,0.1275863113179259,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,01_x_thermal_coal,1980-12-31,2.0934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,01_coal,1980-12-31,2.0934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,01_x_thermal_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,01_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_02_aviation_gasoline,1980-12-31,7.578108,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_x_jet_fuel,1980-12-31,152.8598615991336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,07_petroleum_products,1980-12-31,160.43796959913362,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_01_motor_gasoline,1980-12-31,1982.0004719373649,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_07_gas_diesel_oil,1980-12-31,253.5011193030048,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_08_fuel_oil,1980-12-31,9.4640040960192,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_09_lpg,1980-12-31,6.866352000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,07_petroleum_products,1980-12-31,2251.831947336389,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,07_07_gas_diesel_oil,1980-12-31,89.974332,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,07_petroleum_products,1980-12-31,89.974332,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_07_gas_diesel_oil,1980-12-31,40.946904,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_08_fuel_oil,1980-12-31,41.23998,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,07_petroleum_products,1980-12-31,82.186884,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,07_07_gas_diesel_oil,1980-12-31,1.088568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,07_petroleum_products,1980-12-31,1.088568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,nonspecified,07_07_gas_diesel_oil,1980-12-31,325.858644,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,nonspecified,07_petroleum_products,1980-12-31,325.858644,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,08_01_natural_gas,1980-12-31,68.412312,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,08_gas,1980-12-31,68.412312,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,17_electricity,1980-12-31,2.0096640000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,17_electricity,1980-12-31,6.280200000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,nonspecified,17_electricity,1980-12-31,2.177136,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,air,19_total,1980-12-31,160.47983759913362,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,road,19_total,1980-12-31,2251.7900793363888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,19_total,1980-12-31,94.035528,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,ship,19_total,1980-12-31,82.27062,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,19_total,1980-12-31,75.82294800000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,nonspecified,19_total,1980-12-31,328.03578000000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,rail,21_modern_renewables,1980-12-31,0.7244101756239161,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,pipeline,21_modern_renewables,1980-12-31,4.247300750646971,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24_OAM,nonspecified,21_modern_renewables,1980-12-31,1.4730131805856057,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,01_x_thermal_coal,1980-12-31,2.0934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,01_coal,1980-12-31,2.0934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,ship,01_x_thermal_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,ship,01_coal,1980-12-31,0.083736,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,air,07_x_jet_fuel,1980-12-31,12.9370055991336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,air,07_petroleum_products,1980-12-31,12.9370055991336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,07_01_motor_gasoline,1980-12-31,715.1166599373648,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,07_07_gas_diesel_oil,1980-12-31,57.1820673030048,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,07_08_fuel_oil,1980-12-31,9.4640040960192,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,07_09_lpg,1980-12-31,6.573276000000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,07_petroleum_products,1980-12-31,788.3360073363888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,07_07_gas_diesel_oil,1980-12-31,0.711756,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,07_petroleum_products,1980-12-31,0.711756,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,ship,07_07_gas_diesel_oil,1980-12-31,4.563612,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,ship,07_petroleum_products,1980-12-31,4.563612,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,nonspecified,07_07_gas_diesel_oil,1980-12-31,325.858644,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,nonspecified,07_petroleum_products,1980-12-31,325.858644,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,17_electricity,1980-12-31,2.0096640000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,nonspecified,17_electricity,1980-12-31,0.251208,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,air,19_total,1980-12-31,12.9370055991336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,road,19_total,1980-12-31,788.2941393363888,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,19_total,1980-12-31,4.772952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,ship,19_total,1980-12-31,4.647348,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,nonspecified,19_total,1980-12-31,326.10985200000005,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,rail,21_modern_renewables,1980-12-31,0.7244101756239161,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
24b_OOAM,nonspecified,21_modern_renewables,1980-12-31,0.1705076170538677,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,01_x_thermal_coal,1980-12-31,0.251208,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,01_coal,1980-12-31,0.251208,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,01_x_thermal_coal,1980-12-31,0.041868,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,01_coal,1980-12-31,0.041868,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,air,07_01_motor_gasoline,1980-12-31,0.334944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,air,07_02_aviation_gasoline,1980-12-31,4.521744,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,air,07_x_jet_fuel,1980-12-31,45.343044000000006,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,air,07_petroleum_products,1980-12-31,50.199732,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,07_01_motor_gasoline,1980-12-31,558.602856,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,07_06_kerosene,1980-12-31,0.041868,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,07_07_gas_diesel_oil,1980-12-31,111.57822000000002,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,07_09_lpg,1980-12-31,4.103064,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,07_petroleum_products,1980-12-31,674.326008,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,07_07_gas_diesel_oil,1980-12-31,26.209368,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,07_petroleum_products,1980-12-31,26.209368,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,07_01_motor_gasoline,1980-12-31,0.376812,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,07_07_gas_diesel_oil,1980-12-31,20.054772000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,07_08_fuel_oil,1980-12-31,31.694076000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,07_petroleum_products,1980-12-31,52.12566,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,nonspecified,07_08_fuel_oil,1980-12-31,2.386476,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,nonspecified,07_petroleum_products,1980-12-31,2.386476,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,08_01_natural_gas,1980-12-31,0.20934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,08_gas,1980-12-31,0.20934,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,17_electricity,1980-12-31,3.3494400000000004,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,air,19_total,1980-12-31,50.199732,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,road,19_total,1980-12-31,674.5772159999999,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,19_total,1980-12-31,29.726280000000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,ship,19_total,1980-12-31,52.167528,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,nonspecified,19_total,1980-12-31,2.386476,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
25_OCE,rail,21_modern_renewables,1980-12-31,0.564678153323935,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,rail,01_x_thermal_coal,1980-12-31,426.3837120000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,rail,01_coal,1980-12-31,426.38371200000006,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,01_x_thermal_coal,1980-12-31,0.125604,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,01_coal,1980-12-31,0.125604,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,air,07_01_motor_gasoline,1980-12-31,0.334944,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,air,07_02_aviation_gasoline,1980-12-31,78.041952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,air,07_x_jet_fuel,1980-12-31,2382.7076735991336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,air,07_petroleum_products,1980-12-31,2461.084569599134,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_01_motor_gasoline,1980-12-31,16604.402492163816,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_06_kerosene,1980-12-31,0.125604,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_07_gas_diesel_oil,1980-12-31,3273.1050153030046,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_08_fuel_oil,1980-12-31,14.8231080960192,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_09_lpg,1980-12-31,109.442952,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,road,07_petroleum_products,1980-12-31,20001.89917156284,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,rail,07_07_gas_diesel_oil,1980-12-31,735.913836,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,rail,07_08_fuel_oil,1980-12-31,19.510488,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,rail,07_petroleum_products,1980-12-31,755.4243240000001,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,07_01_motor_gasoline,1980-12-31,1.839171773549632,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,07_07_gas_diesel_oil,1980-12-31,145.24009200000003,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,07_08_fuel_oil,1980-12-31,301.533336,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,ship,07_petroleum_products,1980-12-31,448.6125997735497,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,pipeline,07_07_gas_diesel_oil,1980-12-31,1.088568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,pipeline,07_petroleum_products,1980-12-31,1.088568,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
APEC,nonspecified,07_06_kerosene,1980-12-31,13.523364,,Yearly,PJ,9th_cleansed,EGEDA,Energy,,
