,vehicle_type,drive,transport_type,economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,value
1618,lcv,lpg,freight,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1619,lcv,lpg,freight,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1620,lcv,lpg,freight,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1621,lcv,lpg,freight,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1622,lcv,lpg,freight,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1623,lcv,lpg,freight,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1624,lcv,lpg,freight,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1625,lcv,lpg,freight,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1626,lcv,lpg,freight,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1627,lcv,lpg,freight,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1628,lcv,lpg,freight,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1629,lcv,lpg,freight,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1630,lcv,lpg,freight,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1631,lcv,lpg,freight,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1632,lcv,lpg,freight,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1633,lcv,lpg,freight,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1634,lcv,lpg,freight,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1635,lcv,lpg,freight,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1636,lcv,lpg,freight,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1637,lcv,lpg,freight,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1638,lcv,lpg,freight,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,236205593.34845
1639,lcv,phev_d,freight,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1640,lcv,phev_d,freight,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1641,lcv,phev_d,freight,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1642,lcv,phev_d,freight,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1643,lcv,phev_d,freight,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1644,lcv,phev_d,freight,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1645,lcv,phev_d,freight,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1646,lcv,phev_d,freight,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1647,lcv,phev_d,freight,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1648,lcv,phev_d,freight,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1649,lcv,phev_d,freight,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1650,lcv,phev_d,freight,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1651,lcv,phev_d,freight,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1652,lcv,phev_d,freight,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1653,lcv,phev_d,freight,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1654,lcv,phev_d,freight,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1655,lcv,phev_d,freight,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1656,lcv,phev_d,freight,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1657,lcv,phev_d,freight,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1658,lcv,phev_d,freight,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1659,lcv,phev_d,freight,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1660,lcv,phev_d,freight,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1661,lcv,phev_d,freight,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1662,lcv,phev_d,freight,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1663,lcv,phev_d,freight,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1664,lcv,phev_d,freight,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1665,lcv,phev_d,freight,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1666,lcv,phev_d,freight,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,467073207.186201
1667,lcv,phev_g,freight,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1668,lcv,phev_g,freight,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1669,lcv,phev_g,freight,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1670,lcv,phev_g,freight,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1671,lcv,phev_g,freight,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1672,lcv,phev_g,freight,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1673,lcv,phev_g,freight,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1674,lcv,phev_g,freight,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1675,lcv,phev_g,freight,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1676,lcv,phev_g,freight,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1677,lcv,phev_g,freight,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1678,lcv,phev_g,freight,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1679,lcv,phev_g,freight,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1680,lcv,phev_g,freight,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1681,lcv,phev_g,freight,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1682,lcv,phev_g,freight,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1683,lcv,phev_g,freight,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1684,lcv,phev_g,freight,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1685,lcv,phev_g,freight,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1686,lcv,phev_g,freight,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1687,lcv,phev_g,freight,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1688,lcv,phev_g,freight,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1689,lcv,phev_g,freight,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1690,lcv,phev_g,freight,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1691,lcv,phev_g,freight,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1692,lcv,phev_g,freight,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1693,lcv,phev_g,freight,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1694,lcv,phev_g,freight,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,413359788.359788
1695,mt,bev,freight,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1696,mt,bev,freight,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1697,mt,bev,freight,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1698,mt,bev,freight,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1699,mt,bev,freight,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1700,mt,bev,freight,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1701,mt,bev,freight,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1702,mt,bev,freight,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1703,mt,bev,freight,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1704,mt,bev,freight,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1705,mt,bev,freight,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1706,mt,bev,freight,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1707,mt,bev,freight,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1708,mt,bev,freight,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1709,mt,bev,freight,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
1710,mt,bev,freight,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,339860402.494331
