,vehicle_type,drive,transport_type,economy,date,medium,measure,dataset,unit,fuel,comment,scope,frequency,value
2611,bus,lpg,passenger,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,74458751.7546701
2612,bus,lpg,passenger,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,74458751.7546701
2613,bus,lpg,passenger,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,74458751.7546701
2614,bus,lpg,passenger,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,74458751.7546701
2615,bus,phev_d,passenger,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2616,bus,phev_d,passenger,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2617,bus,phev_d,passenger,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2618,bus,phev_d,passenger,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2619,bus,phev_d,passenger,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2620,bus,phev_d,passenger,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2621,bus,phev_d,passenger,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2622,bus,phev_d,passenger,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2623,bus,phev_d,passenger,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2624,bus,phev_d,passenger,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2625,bus,phev_d,passenger,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2626,bus,phev_d,passenger,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2627,bus,phev_d,passenger,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2628,bus,phev_d,passenger,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2629,bus,phev_d,passenger,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2630,bus,phev_d,passenger,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2631,bus,phev_d,passenger,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2632,bus,phev_d,passenger,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2633,bus,phev_d,passenger,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2634,bus,phev_d,passenger,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2635,bus,phev_d,passenger,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2636,bus,phev_d,passenger,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2637,bus,phev_d,passenger,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2638,bus,phev_d,passenger,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2639,bus,phev_d,passenger,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2640,bus,phev_d,passenger,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2641,bus,phev_d,passenger,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2642,bus,phev_d,passenger,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,147234819.853867
2643,bus,phev_g,passenger,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2644,bus,phev_g,passenger,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2645,bus,phev_g,passenger,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2646,bus,phev_g,passenger,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2647,bus,phev_g,passenger,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2648,bus,phev_g,passenger,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2649,bus,phev_g,passenger,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2650,bus,phev_g,passenger,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2651,bus,phev_g,passenger,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2652,bus,phev_g,passenger,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2653,bus,phev_g,passenger,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2654,bus,phev_g,passenger,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2655,bus,phev_g,passenger,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2656,bus,phev_g,passenger,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2657,bus,phev_g,passenger,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2658,bus,phev_g,passenger,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2659,bus,phev_g,passenger,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2660,bus,phev_g,passenger,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2661,bus,phev_g,passenger,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2662,bus,phev_g,passenger,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2663,bus,phev_g,passenger,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2664,bus,phev_g,passenger,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2665,bus,phev_g,passenger,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2666,bus,phev_g,passenger,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2667,bus,phev_g,passenger,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2668,bus,phev_g,passenger,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2669,bus,phev_g,passenger,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2670,bus,phev_g,passenger,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,130302815.570672
2671,car,bev,passenger,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2672,car,bev,passenger,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2673,car,bev,passenger,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2674,car,bev,passenger,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2675,car,bev,passenger,19_THA,2014,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2676,car,bev,passenger,19_THA,2015,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2677,car,bev,passenger,19_THA,2016,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2678,car,bev,passenger,19_THA,2017,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2679,car,bev,passenger,19_THA,2018,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2680,car,bev,passenger,19_THA,2019,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2681,car,bev,passenger,19_THA,2020,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2682,car,bev,passenger,19_THA,2021,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2683,car,bev,passenger,19_THA,2022,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2684,car,bev,passenger,19_THA,2023,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2685,car,bev,passenger,19_THA,2010,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2686,car,bev,passenger,19_THA,2011,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2687,car,bev,passenger,19_THA,2012,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2688,car,bev,passenger,19_THA,2013,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2689,car,bev,passenger,19_THA,2014,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2690,car,bev,passenger,19_THA,2015,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2691,car,bev,passenger,19_THA,2016,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2692,car,bev,passenger,19_THA,2017,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2693,car,bev,passenger,19_THA,2018,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2694,car,bev,passenger,19_THA,2019,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2695,car,bev,passenger,19_THA,2020,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2696,car,bev,passenger,19_THA,2021,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2697,car,bev,passenger,19_THA,2022,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2698,car,bev,passenger,19_THA,2023,road,new_vehicle_efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,1257558578.98715
2699,car,cng,passenger,19_THA,2010,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,359302451.139185
2700,car,cng,passenger,19_THA,2011,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,359302451.139185
2701,car,cng,passenger,19_THA,2012,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,359302451.139185
2702,car,cng,passenger,19_THA,2013,road,efficiency,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,km_per_pj,all,usa_data,national,yearly,359302451.139185
