Medium,Transport Type,Vehicle Type,Drive,Economy,Frequency,Measure,Unit,Scope,Fuel_Type,Fuel,Date
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,bev,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,cng,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,d,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,fcev,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,g,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,lpg,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,phevg,11_MEX,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,bev,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,cng,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,fcev,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,phevg,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,d,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,g,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,lpg,12_NZ,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,bev,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,fcev,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,passenger,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,d,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2010-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2011-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2012-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2013-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2014-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2015-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2016-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2017-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2018-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2019-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2020-12-31
road,freight,ldv,g,13_PNG,Yearly,Turnover_rate,%,National,,,2021-12-31
road,freight,ldv,bev,14_PE,Yearly,Turnover_rate,%,National,,,2010-12-31
