Economy,Scenario,Transport Type,Year,Vehicle Type,Drive,Value
06_HKC,Reference,passenger,2017,2w,g,0.0270668710932892
06_HKC,Reference,passenger,2017,bus,cng,0.0
06_HKC,Reference,passenger,2017,bus,d,0.0021155206988790593
06_HKC,Reference,passenger,2017,bus,fcev,0.0
06_HKC,Reference,passenger,2017,bus,g,0.0
06_HKC,Reference,passenger,2017,bus,lpg,0.0
06_HKC,Reference,passenger,2017,lt,bev,0.016715073213662914
06_HKC,Reference,passenger,2017,lt,cng,0.0
06_HKC,Reference,passenger,2017,lt,d,0.24200880460673782
06_HKC,Reference,passenger,2017,lt,fcev,0.0
06_HKC,Reference,passenger,2017,bus,bev,8.108267502757475e-05
06_HKC,Reference,freight,2017,ht,cng,0.0
06_HKC,Reference,passenger,2017,lt,phevg,0.0
06_HKC,Reference,passenger,2017,lv,bev,0.037387481854772295
07_INA,Carbon Neutral,freight,2017,ht,g,0.10097507301533101
06_HKC,Reference,passenger,2017,lv,g,0.33376635130871324
06_HKC,Reference,passenger,2017,lv,lpg,0.0
06_HKC,Reference,passenger,2017,lv,phevg,0.07635619160358612
06_HKC,Reference,freight,2017,ht,phevd,0.0
06_HKC,Reference,passenger,2017,bus,phevd,0.0
07_INA,Carbon Neutral,freight,2017,ht,bev,0.009656644804692645
07_INA,Carbon Neutral,freight,2017,ht,cng,0.15937675768367054
07_INA,Carbon Neutral,freight,2017,ht,d,0.35502932798867903
06_HKC,Reference,passenger,2017,lv,d,0.0012752093407241392
07_INA,Carbon Neutral,freight,2017,ht,fcev,0.0
07_INA,Carbon Neutral,passenger,2017,bus,bev,0.06579009030621427
07_INA,Carbon Neutral,freight,2017,lt,bev,0.02999812163670279
07_INA,Carbon Neutral,freight,2017,lt,cng,0.022111973926484424
07_INA,Carbon Neutral,freight,2017,lt,d,0.0031227761992092167
07_INA,Carbon Neutral,freight,2017,lt,fcev,0.0
07_INA,Carbon Neutral,freight,2017,lt,g,0.13026988247370452
07_INA,Carbon Neutral,freight,2017,lt,lpg,0.06596906269219796
07_INA,Carbon Neutral,freight,2017,lt,phevg,0.07800304651278972
07_INA,Carbon Neutral,passenger,2017,2w,bev,0.02423430443631899
07_INA,Carbon Neutral,freight,2017,ht,lpg,0.016107575409618564
07_INA,Carbon Neutral,passenger,2017,bus,cng,0.05485237783605035
07_INA,Carbon Neutral,passenger,2017,bus,fcev,0.0
07_INA,Reference,freight,2017,ht,cng,0.1593767576836706
06_HKC,Reference,passenger,2017,lv,cng,0.0
07_INA,Carbon Neutral,passenger,2017,lv,bev,0.0011009957277595367
07_INA,Carbon Neutral,passenger,2017,bus,g,0.00015139662661581326
07_INA,Carbon Neutral,passenger,2017,bus,lpg,0.0
07_INA,Carbon Neutral,passenger,2017,lt,bev,2.766892179861614e-05
07_INA,Carbon Neutral,passenger,2017,lt,cng,4.0453325991940135e-05
07_INA,Carbon Neutral,passenger,2017,lt,d,0.0005365623917168208
07_INA,Carbon Neutral,passenger,2017,lt,fcev,0.0
07_INA,Carbon Neutral,passenger,2017,lt,g,0.013980568688580854
07_INA,Carbon Neutral,passenger,2017,lt,lpg,5.33543092457095e-05
07_INA,Carbon Neutral,passenger,2017,lt,phevg,7.030544686688589e-05
07_INA,Carbon Neutral,passenger,2017,lv,cng,0.0016393747886012337
07_INA,Carbon Neutral,passenger,2017,bus,d,0.31770428196514133
07_INA,Carbon Neutral,passenger,2017,lv,d,0.0044599098572029195
07_INA,Carbon Neutral,passenger,2017,lv,fcev,0.0
07_INA,Carbon Neutral,passenger,2017,lv,g,0.09106452692805142
07_INA,Carbon Neutral,passenger,2017,lv,lpg,0.0
07_INA,Carbon Neutral,passenger,2017,lv,phevg,0.0017943261106011103
07_INA,Carbon Neutral,freight,2017,ht,phevd,0.029379757656919477
07_INA,Carbon Neutral,passenger,2017,bus,phevd,0.06412151960589388
07_INA,Reference,freight,2017,ht,bev,0.009656644804692647
07_INA,Reference,freight,2017,ht,fcev,0.0
07_INA,Carbon Neutral,passenger,2017,2w,g,0.35837798272734833
06_HKC,Reference,passenger,2017,lv,fcev,0.0
08_JPN,Carbon Neutral,passenger,2017,bus,phevd,0.041765974350243984
07_INA,Reference,passenger,2017,bus,bev,0.06579009030621427
08_JPN,Carbon Neutral,passenger,2017,2w,g,0.0
07_INA,Reference,freight,2017,lt,cng,0.022111973926484424
07_INA,Reference,freight,2017,lt,d,0.0031227761992092167
07_INA,Reference,freight,2017,lt,fcev,0.0
07_INA,Reference,freight,2017,lt,g,0.13026988247370452
07_INA,Reference,freight,2017,lt,lpg,0.06596906269219796
07_INA,Reference,freight,2017,lt,phevg,0.07800304651278972
07_INA,Reference,passenger,2017,2w,bev,0.02423430443631899
07_INA,Reference,passenger,2017,lt,phevg,7.030544686688589e-05
07_INA,Reference,passenger,2017,2w,g,0.35837798272734833
07_INA,Reference,passenger,2017,lt,lpg,5.33543092457095e-05
07_INA,Reference,passenger,2017,bus,d,0.31770428196514133
07_INA,Reference,passenger,2017,bus,fcev,0.0
07_INA,Reference,passenger,2017,bus,g,0.00015139662661581326
07_INA,Reference,passenger,2017,bus,lpg,0.0
07_INA,Reference,passenger,2017,lt,bev,2.766892179861614e-05
07_INA,Reference,passenger,2017,lt,cng,4.0453325991940135e-05
07_INA,Reference,passenger,2017,lt,d,0.0005365623917168208
07_INA,Reference,passenger,2017,lt,fcev,0.0
07_INA,Reference,passenger,2017,bus,cng,0.05485237783605035
07_INA,Reference,passenger,2017,lt,g,0.013980568688580854
07_INA,Reference,freight,2017,lt,bev,0.02999812163670279
08_JPN,Carbon Neutral,freight,2017,lt,phevg,0.07662382854174177
08_JPN,Carbon Neutral,freight,2017,ht,d,0.3951806789225727
07_INA,Reference,passenger,2017,lv,d,0.0044599098572029195
07_INA,Reference,passenger,2017,lv,fcev,0.0
07_INA,Reference,passenger,2017,lv,g,0.09106452692805142
07_INA,Reference,passenger,2017,lv,lpg,0.0
07_INA,Reference,passenger,2017,lv,phevg,0.0017943261106011103
07_INA,Reference,freight,2017,ht,phevd,0.029379757656919483
07_INA,Reference,passenger,2017,bus,phevd,0.06412151960589388
08_JPN,Carbon Neutral,freight,2017,ht,bev,0.0
07_INA,Reference,passenger,2017,lv,cng,0.0016393747886012337
08_JPN,Carbon Neutral,freight,2017,ht,cng,0.0003193459794341314
08_JPN,Carbon Neutral,freight,2017,ht,fcev,0.0
08_JPN,Carbon Neutral,freight,2017,ht,g,0.07712205403333389
08_JPN,Carbon Neutral,freight,2017,ht,lpg,0.0007337216925831023
08_JPN,Carbon Neutral,freight,2017,lt,bev,0.09759200252541665
07_INA,Reference,passenger,2017,lv,bev,0.0011009957277595367
08_JPN,Carbon Neutral,freight,2017,lt,d,0.04687998978093042
08_JPN,Carbon Neutral,freight,2017,lt,fcev,0.0
08_JPN,Carbon Neutral,freight,2017,lt,g,0.3036324129992244
08_JPN,Carbon Neutral,freight,2017,lt,lpg,0.0001277383917736533
08_JPN,Carbon Neutral,freight,2017,lt,cng,0.0
08_JPN,Carbon Neutral,passenger,2017,2w,bev,0.0
08_JPN,Reference,passenger,2017,lt,d,0.0
08_JPN,Carbon Neutral,passenger,2017,bus,bev,0.07388491658154575
08_JPN,Carbon Neutral,passenger,2017,lt,lpg,0.0
08_JPN,Carbon Neutral,passenger,2017,bus,d,0.0
08_JPN,Carbon Neutral,passenger,2017,bus,fcev,0.0006809669731018038
08_JPN,Carbon Neutral,passenger,2017,bus,g,0.21325615707638187
08_JPN,Carbon Neutral,passenger,2017,bus,lpg,0.0037453183520599243
08_JPN,Carbon Neutral,passenger,2017,lt,bev,0.3610198646347552
08_JPN,Carbon Neutral,passenger,2017,lt,cng,0.0
08_JPN,Carbon Neutral,passenger,2017,lt,d,0.0
08_JPN,Carbon Neutral,passenger,2017,lt,fcev,0.0
08_JPN,Reference,freight,2017,ht,cng,0.00021295172384421277
08_JPN,Carbon Neutral,passenger,2017,lt,g,0.0
08_JPN,Reference,freight,2017,ht,bev,0.0019608934750749724
08_JPN,Carbon Neutral,passenger,2017,lv,bev,0.06015949698237007
08_JPN,Carbon Neutral,passenger,2017,lv,cng,0.0
08_JPN,Carbon Neutral,passenger,2017,lv,d,0.0
08_JPN,Carbon Neutral,passenger,2017,lv,fcev,0.0014754179048338581
08_JPN,Carbon Neutral,passenger,2017,lv,g,0.0
08_JPN,Carbon Neutral,passenger,2017,lv,lpg,0.009732976073832519
08_JPN,Carbon Neutral,passenger,2017,lv,phevg,0.09529877555760047
08_JPN,Carbon Neutral,freight,2017,ht,phevd,0.0017882271329893147
08_JPN,Carbon Neutral,passenger,2017,lt,phevg,0.13898013551327457
08_JPN,Reference,freight,2017,ht,d,0.42786255035603943
08_JPN,Reference,freight,2017,ht,fcev,0.0
08_JPN,Reference,passenger,2017,lt,fcev,0.0
08_JPN,Carbon Neutral,passenger,2017,bus,cng,0.0
08_JPN,Reference,freight,2017,ht,g,0.051321365446448684
08_JPN,Reference,freight,2017,ht,lpg,0.00048759275483688914
08_JPN,Reference,freight,2017,lt,bev,0.08812321875515443
08_JPN,Reference,freight,2017,lt,cng,0.0
08_JPN,Reference,freight,2017,lt,d,0.03707578259688671
08_JPN,Reference,freight,2017,lt,fcev,0.0
08_JPN,Reference,freight,2017,lt,g,0.22689416387587785
08_JPN,Reference,freight,2017,lt,lpg,8.518068953768646e-05
08_JPN,Reference,freight,2017,lt,phevg,0.16387792389150993
08_JPN,Reference,passenger,2017,2w,bev,0.0
08_JPN,Reference,passenger,2017,2w,g,0.0
08_JPN,Reference,passenger,2017,bus,bev,0.10616284300494834
08_JPN,Reference,passenger,2017,bus,cng,0.0
08_JPN,Reference,passenger,2017,bus,d,0.0
08_JPN,Reference,passenger,2017,bus,fcev,0.0006747638326585695
08_JPN,Reference,passenger,2017,bus,g,0.17667566351776876
08_JPN,Reference,passenger,2017,bus,lpg,0.0022492127755285654
08_JPN,Reference,passenger,2017,lt,bev,0.0
08_JPN,Reference,passenger,2017,lt,cng,0.0
07_INA,Reference,freight,2017,ht,g,0.10097507301533101
07_INA,Reference,freight,2017,ht,lpg,0.016107575409618567
06_HKC,Carbon Neutral,passenger,2017,bus,lpg,0.0
10_MAS,Carbon Neutral,freight,2017,lt,g,0.0
08_JPN,Reference,passenger,2017,lt,lpg,0.0
09_ROK,Carbon Neutral,freight,2017,lt,phevg,0.0031491336666431033
09_ROK,Carbon Neutral,freight,2017,ht,bev,0.019024477843711873
08_JPN,Reference,passenger,2017,lv,bev,0.42913108686783885
08_JPN,Reference,passenger,2017,lv,cng,0.0
08_JPN,Reference,passenger,2017,lv,d,0.0
08_JPN,Reference,passenger,2017,lv,fcev,0.0030101698757447064
08_JPN,Reference,passenger,2017,lv,g,0.0
08_JPN,Reference,passenger,2017,lv,lpg,0.022453944982693437
08_JPN,Reference,passenger,2017,lv,phevg,0.21207146494038967
09_ROK,Carbon Neutral,passenger,2017,2w,bev,1.4802973653436646e-10
08_JPN,Reference,freight,2017,ht,phevd,0.0020983764347891603
09_ROK,Carbon Neutral,freight,2017,ht,cng,0.0
09_ROK,Carbon Neutral,freight,2017,lt,lpg,0.0003897770878275234
09_ROK,Carbon Neutral,freight,2017,ht,d,0.58795463270476
09_ROK,Carbon Neutral,freight,2017,ht,fcev,0.0
09_ROK,Carbon Neutral,freight,2017,ht,g,0.0
09_ROK,Carbon Neutral,freight,2017,ht,lpg,0.03496726693169853
09_ROK,Carbon Neutral,freight,2017,lt,bev,0.0025183254606549067
09_ROK,Carbon Neutral,freight,2017,lt,cng,0.06640812794230208
09_ROK,Carbon Neutral,freight,2017,lt,d,0.010698889320894954
08_JPN,Reference,passenger,2017,bus,phevd,0.04757085020242916
09_ROK,Carbon Neutral,freight,2017,lt,fcev,0.0
09_ROK,Carbon Neutral,passenger,2017,2w,g,0.0
09_ROK,Carbon Neutral,passenger,2017,lv,phevg,0.006647056950287864
10_MAS,Carbon Neutral,freight,2017,lt,lpg,0.0
09_ROK,Carbon Neutral,passenger,2017,bus,bev,0.17659549197071014
09_ROK,Carbon Neutral,passenger,2017,bus,cng,0.000868293447631356
09_ROK,Carbon Neutral,passenger,2017,bus,d,0.07855919357979813
09_ROK,Carbon Neutral,passenger,2017,bus,fcev,0.0
09_ROK,Carbon Neutral,passenger,2017,bus,g,9.548253563205151e-05
09_ROK,Carbon Neutral,passenger,2017,bus,lpg,0.07858777415904869
09_ROK,Carbon Neutral,passenger,2017,lt,bev,2.1794047859399124e-05
09_ROK,Carbon Neutral,passenger,2017,lt,cng,0.0008758852108487441
09_ROK,Carbon Neutral,freight,2017,ht,phevd,0.0021337015047899434
09_ROK,Carbon Neutral,passenger,2017,lt,d,0.004910105025811592
09_ROK,Carbon Neutral,passenger,2017,lt,g,0.0047965932626443
09_ROK,Carbon Neutral,passenger,2017,lt,lpg,0.00025836151822621766
09_ROK,Carbon Neutral,passenger,2017,lt,phevg,2.5785489211728745e-05
09_ROK,Carbon Neutral,passenger,2017,lv,bev,0.03998227306815559
09_ROK,Carbon Neutral,passenger,2017,lv,cng,0.0
09_ROK,Carbon Neutral,passenger,2017,lv,d,0.002540348899305647
09_ROK,Carbon Neutral,passenger,2017,lv,fcev,0.002087806762900188
09_ROK,Carbon Neutral,passenger,2017,lv,g,0.6031477539238986
09_ROK,Carbon Neutral,passenger,2017,lv,lpg,0.0
09_ROK,Carbon Neutral,passenger,2017,lt,fcev,0.0
09_ROK,Carbon Neutral,freight,2017,lt,g,0.27275566753671715
09_ROK,Carbon Neutral,passenger,2017,bus,phevd,0.0
09_ROK,Reference,freight,2017,ht,bev,0.12143824827172131
09_ROK,Reference,freight,2017,lt,phevg,4.0818428976916016e-05
09_ROK,Reference,freight,2017,ht,fcev,0.0
09_ROK,Reference,freight,2017,ht,g,0.0
09_ROK,Reference,freight,2017,ht,lpg,0.40471911275410677
09_ROK,Reference,freight,2017,lt,bev,3.193595963233624e-05
09_ROK,Reference,freight,2017,lt,cng,0.0012918140562773795
09_ROK,Reference,freight,2017,lt,d,0.007904581538311474
09_ROK,Reference,freight,2017,lt,fcev,0.0
09_ROK,Reference,freight,2017,lt,g,0.00723922384696604
09_ROK,Reference,freight,2017,ht,d,0.4391502612210736
09_ROK,Reference,freight,2017,lt,lpg,0.00029233281587064255
09_ROK,Reference,passenger,2017,lt,d,0.00509936835618571
09_ROK,Reference,passenger,2017,2w,g,0.0
09_ROK,Reference,passenger,2017,bus,bev,0.08836707670751219
09_ROK,Reference,passenger,2017,bus,cng,0.0009095036200633049
09_ROK,Reference,passenger,2017,bus,d,0.039349344998709956
09_ROK,Reference,passenger,2017,bus,fcev,0.0
09_ROK,Reference,passenger,2017,bus,g,9.940583632600118e-05
09_ROK,Reference,passenger,2017,bus,lpg,0.039379907608941576
09_ROK,Reference,passenger,2017,lt,bev,2.2933662322254244e-05
09_ROK,Reference,passenger,2017,2w,bev,7.401486824972149e-11
09_ROK,Reference,passenger,2017,lt,fcev,0.0
09_ROK,Reference,passenger,2017,lt,lpg,0.00026832023827863137
10_MAS,Carbon Neutral,freight,2017,lt,fcev,0.0
09_ROK,Reference,freight,2017,ht,cng,0.0
09_ROK,Reference,passenger,2017,bus,phevd,0.0
09_ROK,Reference,passenger,2017,lt,phevg,2.713181790707733e-05
09_ROK,Reference,passenger,2017,lv,bev,0.09115914966858056
09_ROK,Reference,passenger,2017,lv,cng,0.0
09_ROK,Reference,passenger,2017,lv,d,0.0024367072356592835
09_ROK,Reference,passenger,2017,lv,fcev,0.004403235700913378
09_ROK,Reference,passenger,2017,lv,g,0.6524941010534905
09_ROK,Reference,passenger,2017,lv,lpg,0.05343136573787604
09_ROK,Reference,passenger,2017,lv,phevg,0.016596247245169213
09_ROK,Reference,freight,2017,ht,phevd,0.017891671107063398
10_MAS,Carbon Neutral,freight,2017,ht,bev,0.003535170413343002
09_ROK,Reference,passenger,2017,lt,g,0.005034160566568246
10_MAS,Carbon Neutral,freight,2017,ht,cng,0.0
10_MAS,Carbon Neutral,freight,2017,ht,d,0.902057650471356
10_MAS,Carbon Neutral,freight,2017,ht,fcev,0.0
10_MAS,Carbon Neutral,freight,2017,ht,g,0.094407179115301
10_MAS,Carbon Neutral,freight,2017,ht,lpg,0.0
10_MAS,Carbon Neutral,freight,2017,lt,bev,0.0
10_MAS,Carbon Neutral,freight,2017,lt,cng,0.0
10_MAS,Carbon Neutral,freight,2017,lt,d,0.0
10_MAS,Carbon Neutral,freight,2017,lt,phevg,0.0
10_MAS,Carbon Neutral,passenger,2017,2w,bev,0.17992532306233777
10_MAS,Carbon Neutral,passenger,2017,2w,g,0.27387978227506377
11_MEX,Carbon Neutral,freight,2017,lt,fcev,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,fcev,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,bev,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,cng,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,d,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,fcev,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,g,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,lpg,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,bev,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,cng,0.0
10_MAS,Carbon Neutral,passenger,2017,bus,phevd,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,d,0.0
10_MAS,Carbon Neutral,freight,2017,ht,phevd,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,lpg,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,phevg,0.0
10_MAS,Carbon Neutral,passenger,2017,lv,bev,0.0710990039574584
10_MAS,Carbon Neutral,passenger,2017,lv,cng,0.0
10_MAS,Carbon Neutral,passenger,2017,lv,d,0.0
10_MAS,Carbon Neutral,passenger,2017,lv,fcev,0.0
10_MAS,Carbon Neutral,passenger,2017,lv,g,0.47509589070514013
10_MAS,Carbon Neutral,passenger,2017,lv,lpg,0.0
10_MAS,Carbon Neutral,passenger,2017,lt,g,0.0
10_MAS,Reference,freight,2017,ht,bev,0.003535170413343002
10_MAS,Reference,freight,2017,ht,cng,0.0
10_MAS,Reference,passenger,2017,lt,cng,0.0
10_MAS,Reference,passenger,2017,lt,fcev,0.0
10_MAS,Reference,freight,2017,ht,d,0.902057650471356
10_MAS,Reference,freight,2017,ht,fcev,0.0
10_MAS,Reference,freight,2017,ht,g,0.094407179115301
10_MAS,Reference,freight,2017,ht,lpg,0.0
10_MAS,Reference,freight,2017,lt,bev,0.0
10_MAS,Reference,freight,2017,lt,cng,0.0
10_MAS,Reference,freight,2017,lt,d,0.0
10_MAS,Reference,freight,2017,lt,fcev,0.0
10_MAS,Reference,freight,2017,lt,g,0.0
10_MAS,Reference,freight,2017,lt,lpg,0.0
10_MAS,Reference,freight,2017,lt,phevg,0.0
10_MAS,Reference,passenger,2017,2w,bev,0.17992532306233777
10_MAS,Reference,passenger,2017,2w,g,0.27387978227506377
10_MAS,Reference,passenger,2017,bus,bev,0.0
10_MAS,Reference,passenger,2017,bus,cng,0.0
10_MAS,Reference,passenger,2017,bus,d,0.0
10_MAS,Reference,passenger,2017,bus,fcev,0.0
10_MAS,Reference,passenger,2017,bus,g,0.0
10_MAS,Reference,passenger,2017,bus,lpg,0.0
10_MAS,Reference,passenger,2017,lt,bev,0.0
10_MAS,Carbon Neutral,passenger,2017,lv,phevg,0.0
11_MEX,Carbon Neutral,passenger,2017,lv,lpg,0.0005136262997589829
10_MAS,Reference,passenger,2017,lt,d,0.0
08_JPN,Reference,passenger,2017,lt,phevg,0.0
10_MAS,Reference,passenger,2017,bus,phevd,0.0
10_MAS,Reference,passenger,2017,lt,phevg,0.0
10_MAS,Reference,passenger,2017,lv,bev,0.0710990039574584
10_MAS,Reference,passenger,2017,lv,cng,0.0
10_MAS,Reference,passenger,2017,lv,d,0.0
10_MAS,Reference,passenger,2017,lv,fcev,0.0
10_MAS,Reference,passenger,2017,lv,g,0.47509589070514013
10_MAS,Reference,passenger,2017,lv,lpg,0.0
10_MAS,Reference,passenger,2017,lv,phevg,0.0
11_MEX,Carbon Neutral,freight,2017,lt,lpg,0.024669477674094508
10_MAS,Reference,freight,2017,ht,phevd,0.0
11_MEX,Carbon Neutral,freight,2017,lt,g,0.30887363399130546
11_MEX,Carbon Neutral,freight,2017,ht,cng,0.2049118911202487
11_MEX,Carbon Neutral,freight,2017,ht,d,0.13916897272416606
11_MEX,Carbon Neutral,freight,2017,ht,fcev,0.0
11_MEX,Carbon Neutral,freight,2017,ht,g,0.07452080424867084
11_MEX,Carbon Neutral,freight,2017,ht,lpg,0.0
11_MEX,Carbon Neutral,freight,2017,lt,bev,0.00693344148440107
11_MEX,Carbon Neutral,freight,2017,lt,cng,0.23153211437601218
11_MEX,Carbon Neutral,freight,2017,lt,d,0.0004555097965805577
11_MEX,Carbon Neutral,freight,2017,ht,bev,0.0
11_MEX,Carbon Neutral,freight,2017,lt,phevg,0.008934154584520598
11_MEX,Carbon Neutral,passenger,2017,2w,bev,0.1254258327061295
11_MEX,Carbon Neutral,passenger,2017,lv,phevg,0.13031685379013797
10_MAS,Reference,passenger,2017,lt,lpg,0.0
11_MEX,Carbon Neutral,passenger,2017,2w,g,0.03075022852972297
11_MEX,Carbon Neutral,passenger,2017,bus,bev,0.006106153285181629
11_MEX,Carbon Neutral,passenger,2017,bus,cng,0.04728646047868608
11_MEX,Carbon Neutral,passenger,2017,bus,d,0.029661719995292515
11_MEX,Carbon Neutral,passenger,2017,bus,fcev,0.0
11_MEX,Carbon Neutral,passenger,2017,bus,g,0.04580913822988384
11_MEX,Carbon Neutral,passenger,2017,bus,lpg,9.677491071206351e-05
11_MEX,Carbon Neutral,passenger,2017,lt,bev,0.0003054898175364663
11_MEX,Carbon Neutral,passenger,2017,lt,cng,0.012119845611437908
11_MEX,Carbon Neutral,passenger,2017,lt,d,0.00014254682794074782
11_MEX,Carbon Neutral,passenger,2017,lt,fcev,0.0
11_MEX,Carbon Neutral,passenger,2017,lt,g,0.08862935215213524
11_MEX,Carbon Neutral,passenger,2017,lt,lpg,0.001417550038875458
11_MEX,Carbon Neutral,passenger,2017,lt,phevg,0.0003645248542072728
11_MEX,Carbon Neutral,passenger,2017,lv,bev,0.0928677335470934
11_MEX,Carbon Neutral,passenger,2017,lv,cng,0.06337438352197367
11_MEX,Carbon Neutral,passenger,2017,lv,d,0.00011998781159232613
11_MEX,Carbon Neutral,passenger,2017,lv,fcev,1.7590768376479975e-06
11_MEX,Carbon Neutral,passenger,2017,lv,g,0.3246900385148644
06_HKC,Carbon Neutral,passenger,2017,bus,fcev,0.0
10_MAS,Reference,passenger,2017,lt,g,0.0
16_RUS,Reference,passenger,2017,bus,fcev,0.0
06_HKC,Carbon Neutral,passenger,2017,bus,d,0.002928890854587446
18_CT,Reference,passenger,2017,bus,d,1.477259203501918e-06
11_MEX,Reference,passenger,2017,lt,d,0.00014254682794074782
11_MEX,Reference,freight,2017,lt,lpg,0.024669477674094508
11_MEX,Reference,freight,2017,ht,d,0.13916897272416606
11_MEX,Reference,freight,2017,ht,fcev,0.0
11_MEX,Reference,freight,2017,ht,g,0.07452080424867084
11_MEX,Reference,freight,2017,ht,lpg,0.0
11_MEX,Reference,freight,2017,lt,bev,0.00693344148440107
11_MEX,Reference,freight,2017,lt,cng,0.23153211437601218
11_MEX,Reference,freight,2017,lt,d,0.00045550979658055764
11_MEX,Reference,passenger,2017,lt,fcev,0.0
11_MEX,Reference,freight,2017,lt,fcev,0.0
11_MEX,Reference,freight,2017,lt,phevg,0.008934154584520598
11_MEX,Reference,passenger,2017,lt,cng,0.012119845611437908
11_MEX,Reference,passenger,2017,2w,bev,0.1254258327061295
11_MEX,Reference,passenger,2017,2w,g,0.03075022852972297
11_MEX,Reference,passenger,2017,bus,bev,0.006106153285181629
11_MEX,Reference,passenger,2017,bus,cng,0.04728646047868608
11_MEX,Reference,passenger,2017,bus,d,0.029661719995292515
11_MEX,Reference,passenger,2017,bus,fcev,0.0
11_MEX,Reference,passenger,2017,bus,g,0.04580913822988384
11_MEX,Reference,freight,2017,lt,g,0.3088736339913054
11_MEX,Reference,passenger,2017,bus,lpg,9.677491071206351e-05
11_MEX,Reference,passenger,2017,lt,g,0.08862935215213524
12_NZ,Carbon Neutral,freight,2017,lt,d,0.3108348134991118
12_NZ,Reference,passenger,2017,lt,bev,0.0038731311338460793
11_MEX,Reference,passenger,2017,lt,lpg,0.001417550038875458
11_MEX,Reference,passenger,2017,lt,phevg,0.0003645248542072728
11_MEX,Reference,passenger,2017,lv,bev,0.0928677335470934
11_MEX,Reference,passenger,2017,lv,cng,0.06337438352197367
11_MEX,Reference,passenger,2017,lv,d,0.00011998781159232613
11_MEX,Reference,passenger,2017,lv,fcev,1.7590768376479975e-06
11_MEX,Reference,passenger,2017,lv,g,0.3246900385148644
11_MEX,Reference,passenger,2017,lv,lpg,0.0005136262997589829
12_NZ,Carbon Neutral,freight,2017,lt,fcev,0.0
11_MEX,Reference,passenger,2017,lv,phevg,0.13031685379013797
11_MEX,Reference,passenger,2017,bus,phevd,0.0
12_NZ,Carbon Neutral,freight,2017,ht,bev,0.21428571428563772
12_NZ,Carbon Neutral,freight,2017,ht,cng,0.0
