,Medium,Transport Type,Vehicle Type,Drive,Date,Economy,Frequency_x,Measure,Unit_x,Dataset,Scope,Comments,Fuel,Source,Value,Frequency_y,Unit_y,_merge
6585,road,passenger,car,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6586,road,passenger,car,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6587,road,passenger,car,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6588,road,passenger,car,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6589,road,passenger,car,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6590,road,passenger,lt,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6591,road,passenger,lt,cng,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6592,road,passenger,lt,fcev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6593,road,passenger,lt,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6594,road,passenger,lt,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6595,road,passenger,lt,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6596,road,passenger,lt,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6597,road,passenger,lt,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6598,road,passenger,suv,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6599,road,passenger,suv,cng,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6600,road,passenger,suv,fcev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6601,road,passenger,suv,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6602,road,passenger,suv,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6603,road,passenger,suv,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6604,road,passenger,suv,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6605,road,passenger,suv,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6606,road,freight,ht,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6607,road,freight,ht,cng,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6608,road,freight,ht,fcev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6609,road,freight,ht,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6610,road,freight,ht,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6611,road,freight,ht,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6612,road,freight,ht,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6613,road,freight,ht,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6614,road,freight,lcv,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6615,road,freight,lcv,cng,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6616,road,freight,lcv,fcev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6617,road,freight,lcv,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6618,road,freight,lcv,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6619,road,freight,lcv,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6620,road,freight,lcv,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6621,road,freight,lcv,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6622,road,freight,mt,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6623,road,freight,mt,cng,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6624,road,freight,mt,fcev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6625,road,freight,mt,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6626,road,freight,mt,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6627,road,freight,mt,lpg,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6628,road,freight,mt,phev_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6629,road,freight,mt,phev_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6630,road,freight,2w,bev,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6631,road,freight,2w,ice_d,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6632,road,freight,2w,ice_g,2017-12-31,04_CHL,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6633,road,passenger,2w,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6634,road,passenger,2w,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6635,road,passenger,2w,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6636,road,passenger,bus,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6637,road,passenger,bus,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6638,road,passenger,bus,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6639,road,passenger,bus,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6640,road,passenger,bus,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6641,road,passenger,bus,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6642,road,passenger,bus,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6643,road,passenger,bus,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6644,road,passenger,car,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6645,road,passenger,car,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6646,road,passenger,car,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6647,road,passenger,car,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6648,road,passenger,car,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6649,road,passenger,car,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6650,road,passenger,car,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6651,road,passenger,car,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6652,road,passenger,lt,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6653,road,passenger,lt,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6654,road,passenger,lt,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6655,road,passenger,lt,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6656,road,passenger,lt,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6657,road,passenger,lt,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6658,road,passenger,lt,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6659,road,passenger,lt,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6660,road,passenger,suv,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6661,road,passenger,suv,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6662,road,passenger,suv,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6663,road,passenger,suv,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6664,road,passenger,suv,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6665,road,passenger,suv,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6666,road,passenger,suv,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6667,road,passenger,suv,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6668,road,freight,ht,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6669,road,freight,ht,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6670,road,freight,ht,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6671,road,freight,ht,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6672,road,freight,ht,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6673,road,freight,ht,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6674,road,freight,ht,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6675,road,freight,ht,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6676,road,freight,lcv,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6677,road,freight,lcv,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6678,road,freight,lcv,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6679,road,freight,lcv,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6680,road,freight,lcv,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6681,road,freight,lcv,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6682,road,freight,lcv,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6683,road,freight,lcv,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6684,road,freight,mt,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6685,road,freight,mt,cng,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6686,road,freight,mt,fcev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6687,road,freight,mt,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6688,road,freight,mt,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6689,road,freight,mt,lpg,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6690,road,freight,mt,phev_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6691,road,freight,mt,phev_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6692,road,freight,2w,bev,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6693,road,freight,2w,ice_d,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6694,road,freight,2w,ice_g,2017-12-31,05_PRC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6695,road,passenger,2w,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6696,road,passenger,2w,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6697,road,passenger,2w,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6698,road,passenger,bus,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6699,road,passenger,bus,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6700,road,passenger,bus,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6701,road,passenger,bus,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6702,road,passenger,bus,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6703,road,passenger,bus,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6704,road,passenger,bus,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6705,road,passenger,bus,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6706,road,passenger,car,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6707,road,passenger,car,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6708,road,passenger,car,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6709,road,passenger,car,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6710,road,passenger,car,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6711,road,passenger,car,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6712,road,passenger,car,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6713,road,passenger,car,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6714,road,passenger,lt,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6715,road,passenger,lt,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6716,road,passenger,lt,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6717,road,passenger,lt,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6718,road,passenger,lt,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6719,road,passenger,lt,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6720,road,passenger,lt,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6721,road,passenger,lt,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6722,road,passenger,suv,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6723,road,passenger,suv,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6724,road,passenger,suv,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6725,road,passenger,suv,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6726,road,passenger,suv,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6727,road,passenger,suv,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6728,road,passenger,suv,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6729,road,passenger,suv,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6730,road,freight,ht,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6731,road,freight,ht,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6732,road,freight,ht,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6733,road,freight,ht,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6734,road,freight,ht,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6735,road,freight,ht,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6736,road,freight,ht,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6737,road,freight,ht,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6738,road,freight,lcv,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6739,road,freight,lcv,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6740,road,freight,lcv,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6741,road,freight,lcv,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6742,road,freight,lcv,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6743,road,freight,lcv,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6744,road,freight,lcv,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6745,road,freight,lcv,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6746,road,freight,mt,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6747,road,freight,mt,cng,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6748,road,freight,mt,fcev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6749,road,freight,mt,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6750,road,freight,mt,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6751,road,freight,mt,lpg,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6752,road,freight,mt,phev_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6753,road,freight,mt,phev_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6754,road,freight,2w,bev,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6755,road,freight,2w,ice_d,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6756,road,freight,2w,ice_g,2017-12-31,06_HKC,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6757,road,passenger,2w,bev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6758,road,passenger,2w,ice_d,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6759,road,passenger,2w,ice_g,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6760,road,passenger,bus,bev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6761,road,passenger,bus,cng,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6762,road,passenger,bus,fcev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6763,road,passenger,bus,ice_d,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6764,road,passenger,bus,ice_g,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6765,road,passenger,bus,lpg,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6766,road,passenger,bus,phev_d,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6767,road,passenger,bus,phev_g,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6768,road,passenger,car,bev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6769,road,passenger,car,cng,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6770,road,passenger,car,fcev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6771,road,passenger,car,ice_d,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6772,road,passenger,car,ice_g,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6773,road,passenger,car,lpg,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6774,road,passenger,car,phev_d,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6775,road,passenger,car,phev_g,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6776,road,passenger,lt,bev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6777,road,passenger,lt,cng,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
6778,road,passenger,lt,fcev,2017-12-31,07_INA,,Activity,,,,,,,,Yearly,Passenger_km_or_freight_tonne_km,right_only
