,measure,vehicle_type,drive,year,value,unit,new_vehicles,medium
0,travel_km,mt,ethanol_flex_fuel,2041,2.545784,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2042,2.705446,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2043,2.862837,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2044,3.012749,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2045,3.155075,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2046,3.292932,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2047,3.426188,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2048,3.547679,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2049,3.667386,billion miles,False,road
0,travel_km,mt,ethanol_flex_fuel,2050,3.793095,billion miles,False,road
0,travel_km,mt,bev,2021,,billion miles,False,road
0,travel_km,mt,bev,2022,0.004799,billion miles,False,road
0,travel_km,mt,bev,2023,0.005708,billion miles,False,road
0,travel_km,mt,bev,2024,0.006401,billion miles,False,road
0,travel_km,mt,bev,2025,0.006945,billion miles,False,road
0,travel_km,mt,bev,2026,0.007371,billion miles,False,road
0,travel_km,mt,bev,2027,0.007662,billion miles,False,road
0,travel_km,mt,bev,2028,0.007837,billion miles,False,road
0,travel_km,mt,bev,2029,0.007902,billion miles,False,road
0,travel_km,mt,bev,2030,0.007887,billion miles,False,road
0,travel_km,mt,bev,2031,0.007822,billion miles,False,road
0,travel_km,mt,bev,2032,0.007727,billion miles,False,road
0,travel_km,mt,bev,2033,0.007575,billion miles,False,road
0,travel_km,mt,bev,2034,0.007374,billion miles,False,road
0,travel_km,mt,bev,2035,0.00716,billion miles,False,road
0,travel_km,mt,bev,2036,0.006879,billion miles,False,road
0,travel_km,mt,bev,2037,0.006576,billion miles,False,road
0,travel_km,mt,bev,2038,0.006319,billion miles,False,road
0,travel_km,mt,bev,2039,0.006056,billion miles,False,road
0,travel_km,mt,bev,2040,0.005758,billion miles,False,road
0,travel_km,mt,bev,2041,0.005468,billion miles,False,road
0,travel_km,mt,bev,2042,0.005185,billion miles,False,road
0,travel_km,mt,bev,2043,0.00491,billion miles,False,road
0,travel_km,mt,bev,2044,0.004645,billion miles,False,road
0,travel_km,mt,bev,2045,0.004391,billion miles,False,road
0,travel_km,mt,bev,2046,0.004158,billion miles,False,road
0,travel_km,mt,bev,2047,0.003937,billion miles,False,road
0,travel_km,mt,bev,2048,0.003723,billion miles,False,road
0,travel_km,mt,bev,2049,0.003516,billion miles,False,road
0,travel_km,mt,bev,2050,0.003332,billion miles,False,road
0,travel_km,mt,phev_d,2021,,billion miles,False,road
0,travel_km,mt,phev_d,2022,0.0,billion miles,False,road
0,travel_km,mt,phev_d,2023,0.0,billion miles,False,road
0,travel_km,mt,phev_d,2024,0.00483,billion miles,False,road
0,travel_km,mt,phev_d,2025,0.009332,billion miles,False,road
0,travel_km,mt,phev_d,2026,0.013625,billion miles,False,road
0,travel_km,mt,phev_d,2027,0.017784,billion miles,False,road
0,travel_km,mt,phev_d,2028,0.021821,billion miles,False,road
0,travel_km,mt,phev_d,2029,0.025634,billion miles,False,road
0,travel_km,mt,phev_d,2030,0.029242,billion miles,False,road
0,travel_km,mt,phev_d,2031,0.032781,billion miles,False,road
0,travel_km,mt,phev_d,2032,0.03644,billion miles,False,road
0,travel_km,mt,phev_d,2033,0.040144,billion miles,False,road
0,travel_km,mt,phev_d,2034,0.043931,billion miles,False,road
0,travel_km,mt,phev_d,2035,0.047813,billion miles,False,road
0,travel_km,mt,phev_d,2036,0.051763,billion miles,False,road
0,travel_km,mt,phev_d,2037,0.055931,billion miles,False,road
0,travel_km,mt,phev_d,2038,0.060281,billion miles,False,road
0,travel_km,mt,phev_d,2039,0.064887,billion miles,False,road
0,travel_km,mt,phev_d,2040,0.06992,billion miles,False,road
0,travel_km,mt,phev_d,2041,0.075448,billion miles,False,road
0,travel_km,mt,phev_d,2042,0.081417,billion miles,False,road
0,travel_km,mt,phev_d,2043,0.087566,billion miles,False,road
0,travel_km,mt,phev_d,2044,0.094056,billion miles,False,road
0,travel_km,mt,phev_d,2045,0.100833,billion miles,False,road
0,travel_km,mt,phev_d,2046,0.108103,billion miles,False,road
0,travel_km,mt,phev_d,2047,0.115766,billion miles,False,road
0,travel_km,mt,phev_d,2048,0.123626,billion miles,False,road
0,travel_km,mt,phev_d,2049,0.131829,billion miles,False,road
0,travel_km,mt,phev_d,2050,0.140711,billion miles,False,road
0,travel_km,mt,phev_g,2021,,billion miles,False,road
0,travel_km,mt,phev_g,2022,0.0,billion miles,False,road
0,travel_km,mt,phev_g,2023,0.0,billion miles,False,road
0,travel_km,mt,phev_g,2024,0.004699,billion miles,False,road
0,travel_km,mt,phev_g,2025,0.008982,billion miles,False,road
0,travel_km,mt,phev_g,2026,0.013004,billion miles,False,road
0,travel_km,mt,phev_g,2027,0.016833,billion miles,False,road
0,travel_km,mt,phev_g,2028,0.020468,billion miles,False,road
0,travel_km,mt,phev_g,2029,0.023865,billion miles,False,road
0,travel_km,mt,phev_g,2030,0.027097,billion miles,False,road
0,travel_km,mt,phev_g,2031,0.030357,billion miles,False,road
0,travel_km,mt,phev_g,2032,0.033845,billion miles,False,road
0,travel_km,mt,phev_g,2033,0.037534,billion miles,False,road
0,travel_km,mt,phev_g,2034,0.041471,billion miles,False,road
0,travel_km,mt,phev_g,2035,0.045675,billion miles,False,road
0,travel_km,mt,phev_g,2036,0.050146,billion miles,False,road
0,travel_km,mt,phev_g,2037,0.055067,billion miles,False,road
0,travel_km,mt,phev_g,2038,0.060408,billion miles,False,road
0,travel_km,mt,phev_g,2039,0.066288,billion miles,False,road
0,travel_km,mt,phev_g,2040,0.07291,billion miles,False,road
0,travel_km,mt,phev_g,2041,0.080391,billion miles,False,road
0,travel_km,mt,phev_g,2042,0.088689,billion miles,False,road
0,travel_km,mt,phev_g,2043,0.097593,billion miles,False,road
0,travel_km,mt,phev_g,2044,0.107179,billion miles,False,road
0,travel_km,mt,phev_g,2045,0.117361,billion miles,False,road
0,travel_km,mt,phev_g,2046,0.128284,billion miles,False,road
0,travel_km,mt,phev_g,2047,0.139872,billion miles,False,road
0,travel_km,mt,phev_g,2048,0.151817,billion miles,False,road
0,travel_km,mt,phev_g,2049,0.164304,billion miles,False,road
0,travel_km,mt,phev_g,2050,0.177619,billion miles,False,road
0,travel_km,mt,fcev,2021,,billion miles,False,road
0,travel_km,mt,fcev,2022,0.0,billion miles,False,road
0,travel_km,mt,fcev,2023,0.0,billion miles,False,road
0,travel_km,mt,fcev,2024,0.008078,billion miles,False,road
0,travel_km,mt,fcev,2025,0.015645,billion miles,False,road
0,travel_km,mt,fcev,2026,0.022989,billion miles,False,road
0,travel_km,mt,fcev,2027,0.030179,billion miles,False,road
0,travel_km,mt,fcev,2028,0.037161,billion miles,False,road
0,travel_km,mt,fcev,2029,0.043795,billion miles,False,road
0,travel_km,mt,fcev,2030,0.050102,billion miles,False,road
0,travel_km,mt,fcev,2031,0.056295,billion miles,False,road
0,travel_km,mt,fcev,2032,0.06264,billion miles,False,road
0,travel_km,mt,fcev,2033,0.068956,billion miles,False,road
0,travel_km,mt,fcev,2034,0.075354,billion miles,False,road
0,travel_km,mt,fcev,2035,0.081949,billion miles,False,road
0,travel_km,mt,fcev,2036,0.088664,billion miles,False,road
0,travel_km,mt,fcev,2037,0.095808,billion miles,False,road
0,travel_km,mt,fcev,2038,0.103379,billion miles,False,road
0,travel_km,mt,fcev,2039,0.111517,billion miles,False,road
0,travel_km,mt,fcev,2040,0.120537,billion miles,False,road
0,travel_km,mt,fcev,2041,0.130567,billion miles,False,road
0,travel_km,mt,fcev,2042,0.141523,billion miles,False,road
0,travel_km,mt,fcev,2043,0.152972,billion miles,False,road
0,travel_km,mt,fcev,2044,0.165171,billion miles,False,road
0,travel_km,mt,fcev,2045,0.178007,billion miles,False,road
0,travel_km,mt,fcev,2046,0.191833,billion miles,False,road
0,travel_km,mt,fcev,2047,0.206467,billion miles,False,road
0,travel_km,mt,fcev,2048,0.221546,billion miles,False,road
0,travel_km,mt,fcev,2049,0.23731,billion miles,False,road
0,travel_km,mt,fcev,2050,0.254356,billion miles,False,road
0,travel_km,ht,ice_d,2021,,billion miles,False,road
0,travel_km,ht,ice_d,2022,184.856476,billion miles,False,road
0,travel_km,ht,ice_d,2023,184.363098,billion miles,False,road
0,travel_km,ht,ice_d,2024,184.532333,billion miles,False,road
0,travel_km,ht,ice_d,2025,185.923111,billion miles,False,road
0,travel_km,ht,ice_d,2026,188.096222,billion miles,False,road
0,travel_km,ht,ice_d,2027,189.92868,billion miles,False,road
0,travel_km,ht,ice_d,2028,191.466751,billion miles,False,road
0,travel_km,ht,ice_d,2029,192.315857,billion miles,False,road
0,travel_km,ht,ice_d,2030,192.758728,billion miles,False,road
0,travel_km,ht,ice_d,2031,193.261459,billion miles,False,road
0,travel_km,ht,ice_d,2032,194.184982,billion miles,False,road
0,travel_km,ht,ice_d,2033,194.741608,billion miles,False,road
0,travel_km,ht,ice_d,2034,195.212692,billion miles,False,road
0,travel_km,ht,ice_d,2035,195.789413,billion miles,False,road
0,travel_km,ht,ice_d,2036,196.097717,billion miles,False,road
0,travel_km,ht,ice_d,2037,196.645309,billion miles,False,road
0,travel_km,ht,ice_d,2038,197.177887,billion miles,False,road
0,travel_km,ht,ice_d,2039,197.587006,billion miles,False,road
0,travel_km,ht,ice_d,2040,198.118088,billion miles,False,road
0,travel_km,ht,ice_d,2041,198.717422,billion miles,False,road
0,travel_km,ht,ice_d,2042,199.296799,billion miles,False,road
0,travel_km,ht,ice_d,2043,199.711807,billion miles,False,road
0,travel_km,ht,ice_d,2044,199.916168,billion miles,False,road
0,travel_km,ht,ice_d,2045,199.883774,billion miles,False,road
0,travel_km,ht,ice_d,2046,199.976456,billion miles,False,road
0,travel_km,ht,ice_d,2047,200.038406,billion miles,False,road
0,travel_km,ht,ice_d,2048,199.822556,billion miles,False,road
0,travel_km,ht,ice_d,2049,199.676208,billion miles,False,road
0,travel_km,ht,ice_d,2050,200.112518,billion miles,False,road
0,travel_km,ht,ice_g,2021,,billion miles,False,road
0,travel_km,ht,ice_g,2022,0.177811,billion miles,False,road
0,travel_km,ht,ice_g,2023,0.177786,billion miles,False,road
0,travel_km,ht,ice_g,2024,0.180963,billion miles,False,road
0,travel_km,ht,ice_g,2025,0.186843,billion miles,False,road
0,travel_km,ht,ice_g,2026,0.196174,billion miles,False,road
0,travel_km,ht,ice_g,2027,0.207373,billion miles,False,road
0,travel_km,ht,ice_g,2028,0.219367,billion miles,False,road
0,travel_km,ht,ice_g,2029,0.231142,billion miles,False,road
0,travel_km,ht,ice_g,2030,0.243587,billion miles,False,road
0,travel_km,ht,ice_g,2031,0.255892,billion miles,False,road
0,travel_km,ht,ice_g,2032,0.268135,billion miles,False,road
0,travel_km,ht,ice_g,2033,0.279295,billion miles,False,road
0,travel_km,ht,ice_g,2034,0.289438,billion miles,False,road
0,travel_km,ht,ice_g,2035,0.298673,billion miles,False,road
0,travel_km,ht,ice_g,2036,0.30595,billion miles,False,road
0,travel_km,ht,ice_g,2037,0.31252,billion miles,False,road
0,travel_km,ht,ice_g,2038,0.317911,billion miles,False,road
0,travel_km,ht,ice_g,2039,0.322673,billion miles,False,road
0,travel_km,ht,ice_g,2040,0.327547,billion miles,False,road
0,travel_km,ht,ice_g,2041,0.332211,billion miles,False,road
0,travel_km,ht,ice_g,2042,0.335203,billion miles,False,road
0,travel_km,ht,ice_g,2043,0.337378,billion miles,False,road
0,travel_km,ht,ice_g,2044,0.339952,billion miles,False,road
0,travel_km,ht,ice_g,2045,0.342462,billion miles,False,road
0,travel_km,ht,ice_g,2046,0.345487,billion miles,False,road
0,travel_km,ht,ice_g,2047,0.348537,billion miles,False,road
0,travel_km,ht,ice_g,2048,0.351078,billion miles,False,road
0,travel_km,ht,ice_g,2049,0.353734,billion miles,False,road
0,travel_km,ht,ice_g,2050,0.357393,billion miles,False,road
0,travel_km,ht,lpg,2021,,billion miles,False,road
0,travel_km,ht,lpg,2022,0.027641,billion miles,False,road
0,travel_km,ht,lpg,2023,0.030197,billion miles,False,road
0,travel_km,ht,lpg,2024,0.032636,billion miles,False,road
0,travel_km,ht,lpg,2025,0.034937,billion miles,False,road
0,travel_km,ht,lpg,2026,0.037206,billion miles,False,road
0,travel_km,ht,lpg,2027,0.039183,billion miles,False,road
0,travel_km,ht,lpg,2028,0.040809,billion miles,False,road
0,travel_km,ht,lpg,2029,0.041921,billion miles,False,road
0,travel_km,ht,lpg,2030,0.042711,billion miles,False,road
0,travel_km,ht,lpg,2031,0.043318,billion miles,False,road
0,travel_km,ht,lpg,2032,0.043885,billion miles,False,road
0,travel_km,ht,lpg,2033,0.044439,billion miles,False,road
0,travel_km,ht,lpg,2034,0.045072,billion miles,False,road
0,travel_km,ht,lpg,2035,0.045765,billion miles,False,road
0,travel_km,ht,lpg,2036,0.046311,billion miles,False,road
0,travel_km,ht,lpg,2037,0.046866,billion miles,False,road
0,travel_km,ht,lpg,2038,0.047248,billion miles,False,road
0,travel_km,ht,lpg,2039,0.047567,billion miles,False,road
0,travel_km,ht,lpg,2040,0.047885,billion miles,False,road
0,travel_km,ht,lpg,2041,0.048297,billion miles,False,road
0,travel_km,ht,lpg,2042,0.048665,billion miles,False,road
0,travel_km,ht,lpg,2043,0.048979,billion miles,False,road
0,travel_km,ht,lpg,2044,0.049225,billion miles,False,road
0,travel_km,ht,lpg,2045,0.049414,billion miles,False,road
0,travel_km,ht,lpg,2046,0.049661,billion miles,False,road
0,travel_km,ht,lpg,2047,0.04992,billion miles,False,road
0,travel_km,ht,lpg,2048,0.050113,billion miles,False,road
0,travel_km,ht,lpg,2049,0.050276,billion miles,False,road
0,travel_km,ht,lpg,2050,0.05053,billion miles,False,road
0,travel_km,ht,cng,2021,,billion miles,False,road
0,travel_km,ht,cng,2022,2.145453,billion miles,False,road
0,travel_km,ht,cng,2023,2.194808,billion miles,False,road
0,travel_km,ht,cng,2024,2.238753,billion miles,False,road
0,travel_km,ht,cng,2025,2.28101,billion miles,False,road
0,travel_km,ht,cng,2026,2.317616,billion miles,False,road
0,travel_km,ht,cng,2027,2.333008,billion miles,False,road
0,travel_km,ht,cng,2028,2.330277,billion miles,False,road
0,travel_km,ht,cng,2029,2.307991,billion miles,False,road
0,travel_km,ht,cng,2030,2.27358,billion miles,False,road
0,travel_km,ht,cng,2031,2.243996,billion miles,False,road
0,travel_km,ht,cng,2032,2.231564,billion miles,False,road
0,travel_km,ht,cng,2033,2.234868,billion miles,False,road
0,travel_km,ht,cng,2034,2.258435,billion miles,False,road
0,travel_km,ht,cng,2035,2.300837,billion miles,False,road
0,travel_km,ht,cng,2036,2.354893,billion miles,False,road
0,travel_km,ht,cng,2037,2.425728,billion miles,False,road
0,travel_km,ht,cng,2038,2.508595,billion miles,False,road
0,travel_km,ht,cng,2039,2.603091,billion miles,False,road
0,travel_km,ht,cng,2040,2.713572,billion miles,False,road
0,travel_km,ht,cng,2041,2.839585,billion miles,False,road
0,travel_km,ht,cng,2042,2.975951,billion miles,False,road
0,travel_km,ht,cng,2043,3.121336,billion miles,False,road
0,travel_km,ht,cng,2044,3.273978,billion miles,False,road
0,travel_km,ht,cng,2045,3.43134,billion miles,False,road
0,travel_km,ht,cng,2046,3.599105,billion miles,False,road
0,travel_km,ht,cng,2047,3.776055,billion miles,False,road
0,travel_km,ht,cng,2048,3.954944,billion miles,False,road
0,travel_km,ht,cng,2049,4.142594,billion miles,False,road
0,travel_km,ht,cng,2050,4.352327,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2021,,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2022,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2023,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2024,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2025,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2026,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2027,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2028,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2029,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2030,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2031,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2032,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2033,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2034,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2035,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2036,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2037,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2038,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2039,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2040,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2041,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2042,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2043,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2044,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2045,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2046,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2047,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2048,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2049,0.0,billion miles,False,road
0,travel_km,ht,ethanol_flex_fuel,2050,0.0,billion miles,False,road
0,travel_km,ht,bev,2021,,billion miles,False,road
0,travel_km,ht,bev,2022,0.004264,billion miles,False,road
0,travel_km,ht,bev,2023,0.004962,billion miles,False,road
0,travel_km,ht,bev,2024,0.005559,billion miles,False,road
0,travel_km,ht,bev,2025,0.006088,billion miles,False,road
0,travel_km,ht,bev,2026,0.006551,billion miles,False,road
0,travel_km,ht,bev,2027,0.006912,billion miles,False,road
0,travel_km,ht,bev,2028,0.007172,billion miles,False,road
0,travel_km,ht,bev,2029,0.007324,billion miles,False,road
0,travel_km,ht,bev,2030,0.007383,billion miles,False,road
0,travel_km,ht,bev,2031,0.007367,billion miles,False,road
0,travel_km,ht,bev,2032,0.007284,billion miles,False,road
0,travel_km,ht,bev,2033,0.007108,billion miles,False,road
0,travel_km,ht,bev,2034,0.006863,billion miles,False,road
0,travel_km,ht,bev,2035,0.006574,billion miles,False,road
0,travel_km,ht,bev,2036,0.006244,billion miles,False,road
0,travel_km,ht,bev,2037,0.005922,billion miles,False,road
0,travel_km,ht,bev,2038,0.005604,billion miles,False,road
0,travel_km,ht,bev,2039,0.005244,billion miles,False,road
0,travel_km,ht,bev,2040,0.004876,billion miles,False,road
0,travel_km,ht,bev,2041,0.00456,billion miles,False,road
0,travel_km,ht,bev,2042,0.004299,billion miles,False,road
0,travel_km,ht,bev,2043,0.00403,billion miles,False,road
0,travel_km,ht,bev,2044,0.003785,billion miles,False,road
0,travel_km,ht,bev,2045,0.00356,billion miles,False,road
0,travel_km,ht,bev,2046,0.003357,billion miles,False,road
0,travel_km,ht,bev,2047,0.00317,billion miles,False,road
0,travel_km,ht,bev,2048,0.002991,billion miles,False,road
0,travel_km,ht,bev,2049,0.002826,billion miles,False,road
0,travel_km,ht,bev,2050,0.002681,billion miles,False,road
0,travel_km,ht,phev_d,2021,,billion miles,False,road
0,travel_km,ht,phev_d,2022,0.0,billion miles,False,road
0,travel_km,ht,phev_d,2023,0.0,billion miles,False,road
0,travel_km,ht,phev_d,2024,0.001246,billion miles,False,road
0,travel_km,ht,phev_d,2025,0.00243,billion miles,False,road
0,travel_km,ht,phev_d,2026,0.0036,billion miles,False,road
0,travel_km,ht,phev_d,2027,0.004779,billion miles,False,road
0,travel_km,ht,phev_d,2028,0.00597,billion miles,False,road
0,travel_km,ht,phev_d,2029,0.007146,billion miles,False,road
0,travel_km,ht,phev_d,2030,0.00831,billion miles,False,road
0,travel_km,ht,phev_d,2031,0.009483,billion miles,False,road
0,travel_km,ht,phev_d,2032,0.010697,billion miles,False,road
0,travel_km,ht,phev_d,2033,0.011908,billion miles,False,road
0,travel_km,ht,phev_d,2034,0.013111,billion miles,False,road
0,travel_km,ht,phev_d,2035,0.014297,billion miles,False,road
0,travel_km,ht,phev_d,2036,0.015442,billion miles,False,road
0,travel_km,ht,phev_d,2037,0.016583,billion miles,False,road
0,travel_km,ht,phev_d,2038,0.017702,billion miles,False,road
0,travel_km,ht,phev_d,2039,0.018821,billion miles,False,road
0,travel_km,ht,phev_d,2040,0.019993,billion miles,False,road
