date,economy,vehicle_type,drive,measure,value,unit,medium,transport_type,fuel_type,frequency,scope,dataset,source
2016,20_USA,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,20_USA,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2016,21_VN,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,01_AUS,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,cng,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,d,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,fcev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,g,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,lpg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,02_BD,ldv,phevg,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,2w,bev,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,2w,g,occupancy,1.1,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,bev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,cng,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,d,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,fcev,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,g,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,lpg,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,bus,phevd,occupancy,15.0,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
2017,03_CDA,ldv,bev,occupancy,1.5,passengers,road,passenger,all,yearly,national,estimated_mileage_occupancy_efficiency,transport_data_system
