Date,Vehicle Type,Transport Type,Drive,Fuel,Economy,Medium,Country,measure,Value,Comment,Scope,Dataset,Frequency,Unit
2000,all,passenger,all,Coal and coal products,08_JPN,all,Japan,Energy,0.04,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,01_AUS,all,Australia,Energy,42.36,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,03_CDA,all,Canada,Energy,56.01,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,08_JPN,all,Japan,Energy,369.13,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,09_ROK,all,Korea,Energy,234.07,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,12_NZ,all,New Zealand,Energy,30.68,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Diesel and light fuel oil,20_USA,all,United States,Energy,526.3,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,01_AUS,all,Australia,Energy,4.15,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,03_CDA,all,Canada,Energy,3.12,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,08_JPN,all,Japan,Energy,63.38,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,09_ROK,all,Korea,Energy,7.33,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,12_NZ,all,New Zealand,Energy,0.44,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Electricity,20_USA,all,United States,Energy,21.43,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Gas,01_AUS,all,Australia,Energy,0.77,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Gas,03_CDA,all,Canada,Energy,2.05,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Gas,08_JPN,all,Japan,Energy,0.16,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Gas,20_USA,all,United States,Energy,20.11,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Heavy fuel oil,08_JPN,all,Japan,Energy,49.26,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Heavy fuel oil,09_ROK,all,Korea,Energy,1.12,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,01_AUS,all,Australia,Energy,72.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,03_CDA,all,Canada,Energy,220.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,08_JPN,all,Japan,Energy,126.36,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,09_ROK,all,Korea,Energy,7.0,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,12_NZ,all,New Zealand,Energy,8.24,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Jet fuel and aviation gasoline,20_USA,all,United States,Energy,2755.73,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,01_AUS,all,Australia,Energy,53.78,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,03_CDA,all,Canada,Energy,6.95,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,08_JPN,all,Japan,Energy,73.1,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,09_ROK,all,Korea,Energy,130.89,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,12_NZ,all,New Zealand,Energy,0.12,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,LPG,20_USA,all,United States,Energy,38.78,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,01_AUS,all,Australia,Energy,507.94,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,03_CDA,all,Canada,Energy,922.95,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,08_JPN,all,Japan,Energy,1601.95,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,09_ROK,all,Korea,Energy,309.4,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,12_NZ,all,New Zealand,Energy,303.86,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,Motor gasoline,20_USA,all,United States,Energy,15663.75,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,01_AUS,air,Australia,Energy,72.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,01_AUS,all,Australia,Energy,681.36,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,01_AUS,rail,Australia,Energy,6.66,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,01_AUS,ship,Australia,Energy,9.88,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,03_CDA,air,Canada,Energy,220.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,03_CDA,all,Canada,Energy,1211.46,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,03_CDA,rail,Canada,Energy,2.82,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,08_JPN,air,Japan,Energy,126.36,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,08_JPN,all,Japan,Energy,2283.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,08_JPN,rail,Japan,Energy,71.42,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,08_JPN,ship,Japan,Energy,72.37,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,09_ROK,air,Korea,Energy,7.03,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,09_ROK,all,Korea,Energy,689.86,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,09_ROK,rail,Korea,Energy,17.17,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,09_ROK,ship,Korea,Energy,2.68,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,12_NZ,air,New Zealand,Energy,8.24,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,12_NZ,all,New Zealand,Energy,343.35,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,12_NZ,ship,New Zealand,Energy,2.72,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,20_USA,air,United States,Energy,2755.73,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,20_USA,all,United States,Energy,19026.11,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,20_USA,rail,United States,Energy,44.47,no_comment,all,EEI,annual,PJ
2000,all,passenger,all,all,20_USA,ship,United States,Energy,216.22,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_coal,Coal and coal products,08_JPN,rail,Japan,Energy,0.04,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_diesel,Diesel and light fuel oil,01_AUS,rail,Australia,Energy,2.51,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_diesel,Diesel and light fuel oil,03_CDA,rail,Canada,Energy,2.82,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_diesel,Diesel and light fuel oil,08_JPN,rail,Japan,Energy,8.0,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_diesel,Diesel and light fuel oil,09_ROK,rail,Korea,Energy,9.81,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_diesel,Diesel and light fuel oil,20_USA,rail,United States,Energy,23.05,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_electricity,Electricity,01_AUS,rail,Australia,Energy,4.15,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_electricity,Electricity,08_JPN,rail,Japan,Energy,63.38,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_electricity,Electricity,09_ROK,rail,Korea,Energy,7.33,no_comment,all,EEI,annual,PJ
2000,all,passenger,rail_electricity,Electricity,20_USA,rail,United States,Energy,21.43,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_diesel,Diesel and light fuel oil,01_AUS,ship,Australia,Energy,0.8,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_diesel,Diesel and light fuel oil,08_JPN,ship,Japan,Energy,23.11,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_diesel,Diesel and light fuel oil,09_ROK,ship,Korea,Energy,1.56,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_diesel,Diesel and light fuel oil,12_NZ,ship,New Zealand,Energy,2.72,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_diesel,Diesel and light fuel oil,20_USA,ship,United States,Energy,38.36,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_fuel_oil,Heavy fuel oil,08_JPN,ship,Japan,Energy,49.26,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_fuel_oil,Heavy fuel oil,09_ROK,ship,Korea,Energy,1.12,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_gasoline,Motor gasoline,01_AUS,ship,Australia,Energy,9.08,no_comment,all,EEI,annual,PJ
2000,all,passenger,ship_gasoline,Motor gasoline,20_USA,ship,United States,Energy,177.87,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,01_AUS,road,Australia,Energy,17.71,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,03_CDA,road,Canada,Energy,47.85,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,08_JPN,road,Japan,Energy,61.93,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,09_ROK,road,Korea,Energy,192.65,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,12_NZ,road,New Zealand,Energy,2.5,no_comment,all,EEI,annual,PJ
2000,bus,passenger,all,all,20_USA,road,United States,Energy,283.66,no_comment,all,EEI,annual,PJ
2000,bus,passenger,bev,Electricity,03_CDA,road,Canada,Energy,3.12,no_comment,all,EEI,annual,PJ
2000,bus,passenger,bev,Electricity,12_NZ,road,New Zealand,Energy,0.42,no_comment,all,EEI,annual,PJ
2000,bus,passenger,cng,Gas,01_AUS,road,Australia,Energy,0.68,no_comment,all,EEI,annual,PJ
2000,bus,passenger,cng,Gas,03_CDA,road,Canada,Energy,1.17,no_comment,all,EEI,annual,PJ
2000,bus,passenger,cng,Gas,08_JPN,road,Japan,Energy,0.14,no_comment,all,EEI,annual,PJ
2000,bus,passenger,cng,Gas,20_USA,road,United States,Energy,4.02,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,01_AUS,road,Australia,Energy,15.93,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,03_CDA,road,Canada,Energy,41.02,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,08_JPN,road,Japan,Energy,61.63,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,09_ROK,road,Korea,Energy,192.65,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,12_NZ,road,New Zealand,Energy,1.96,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_d,Diesel and light fuel oil,20_USA,road,United States,Energy,263.1,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_g,Motor gasoline,01_AUS,road,Australia,Energy,0.94,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_g,Motor gasoline,03_CDA,road,Canada,Energy,2.54,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_g,Motor gasoline,08_JPN,road,Japan,Energy,0.16,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_g,Motor gasoline,12_NZ,road,New Zealand,Energy,0.09,no_comment,all,EEI,annual,PJ
2000,bus,passenger,ice_g,Motor gasoline,20_USA,road,United States,Energy,16.49,no_comment,all,EEI,annual,PJ
2000,bus,passenger,lpg,LPG,01_AUS,road,Australia,Energy,0.17,no_comment,all,EEI,annual,PJ
2000,bus,passenger,lpg,LPG,12_NZ,road,New Zealand,Energy,0.03,no_comment,all,EEI,annual,PJ
2000,bus,passenger,lpg,LPG,20_USA,road,United States,Energy,0.06,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,01_AUS,road,Australia,Energy,321.7,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,03_CDA,road,Canada,Energy,675.29,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,08_JPN,road,Japan,Energy,1136.94,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,09_ROK,road,Korea,Energy,293.29,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,12_NZ,road,New Zealand,Energy,58.66,no_comment,all,EEI,annual,PJ
2000,ht,freight,all,all,20_USA,road,United States,Energy,4480.29,no_comment,all,EEI,annual,PJ
2000,ht,freight,cng,Gas,01_AUS,road,Australia,Energy,0.13,no_comment,all,EEI,annual,PJ
2000,ht,freight,cng,Gas,03_CDA,road,Canada,Energy,0.09,no_comment,all,EEI,annual,PJ
2000,ht,freight,cng,Gas,08_JPN,road,Japan,Energy,0.88,no_comment,all,EEI,annual,PJ
2000,ht,freight,cng,Gas,20_USA,road,United States,Energy,2.43,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,01_AUS,road,Australia,Energy,221.74,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,03_CDA,road,Canada,Energy,449.4,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,08_JPN,road,Japan,Energy,979.26,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,09_ROK,road,Korea,Energy,293.29,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,12_NZ,road,New Zealand,Energy,24.9,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_d,Diesel and light fuel oil,20_USA,road,United States,Energy,4026.69,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_g,Motor gasoline,01_AUS,road,Australia,Energy,81.19,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_g,Motor gasoline,03_CDA,road,Canada,Energy,217.98,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_g,Motor gasoline,08_JPN,road,Japan,Energy,156.79,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_g,Motor gasoline,12_NZ,road,New Zealand,Energy,33.76,no_comment,all,EEI,annual,PJ
2000,ht,freight,ice_g,Motor gasoline,20_USA,road,United States,Energy,445.04,no_comment,all,EEI,annual,PJ
2000,ht,freight,lpg,LPG,01_AUS,road,Australia,Energy,18.64,no_comment,all,EEI,annual,PJ
2000,ht,freight,lpg,LPG,03_CDA,road,Canada,Energy,7.83,no_comment,all,EEI,annual,PJ
2000,ht,freight,lpg,LPG,20_USA,road,United States,Energy,6.14,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,01_AUS,road,Australia,Energy,572.0,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,03_CDA,road,Canada,Energy,938.07,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,08_JPN,road,Japan,Energy,1940.15,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,09_ROK,road,Korea,Energy,452.04,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,12_NZ,road,New Zealand,Energy,328.63,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,all,all,20_USA,road,United States,Energy,15674.58,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,bev,Electricity,12_NZ,road,New Zealand,Energy,0.03,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,cng,Gas,01_AUS,road,Australia,Energy,0.09,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,cng,Gas,03_CDA,road,Canada,Energy,0.88,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,cng,Gas,08_JPN,road,Japan,Energy,0.02,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,cng,Gas,20_USA,road,United States,Energy,16.09,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,01_AUS,road,Australia,Energy,23.12,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,03_CDA,road,Canada,Energy,12.17,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,08_JPN,road,Japan,Energy,276.38,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,09_ROK,road,Korea,Energy,30.04,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,12_NZ,road,New Zealand,Energy,26.0,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_d,Diesel and light fuel oil,20_USA,road,United States,Energy,201.8,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,01_AUS,road,Australia,Energy,495.18,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,03_CDA,road,Canada,Energy,918.07,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,08_JPN,road,Japan,Energy,1590.65,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,09_ROK,road,Korea,Energy,291.12,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,12_NZ,road,New Zealand,Energy,302.51,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,ice_g,Motor gasoline,20_USA,road,United States,Energy,15417.97,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,01_AUS,road,Australia,Energy,53.61,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,03_CDA,road,Canada,Energy,6.95,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,08_JPN,road,Japan,Energy,73.1,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,09_ROK,road,Korea,Energy,130.89,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,12_NZ,road,New Zealand,Energy,0.09,no_comment,all,EEI,annual,PJ
2000,lpv,passenger,lpg,LPG,20_USA,road,United States,Energy,38.72,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,01_AUS,road,Australia,Energy,914.15,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,03_CDA,road,Canada,Energy,1663.56,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,08_JPN,road,Japan,Energy,3150.16,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,09_ROK,road,Korea,Energy,956.27,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,11_MEX,road,Mexico,Energy,1419.83,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,12_NZ,road,New Zealand,Energy,391.05,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,18_CT,road,Chinese Taipei,Energy,486.42,no_comment,all,EEI,annual,PJ
2000,road,combined,all,all,20_USA,road,United States,Energy,20489.97,no_comment,all,EEI,annual,PJ
2000,road,combined,bev,Electricity,03_CDA,road,Canada,Energy,3.12,no_comment,all,EEI,annual,PJ
2000,road,combined,bev,Electricity,12_NZ,road,New Zealand,Energy,0.44,no_comment,all,EEI,annual,PJ
2000,road,combined,cng,Gas,01_AUS,road,Australia,Energy,0.9,no_comment,all,EEI,annual,PJ
2000,road,combined,cng,Gas,03_CDA,road,Canada,Energy,2.14,no_comment,all,EEI,annual,PJ
2000,road,combined,cng,Gas,08_JPN,road,Japan,Energy,1.04,no_comment,all,EEI,annual,PJ
2000,road,combined,cng,Gas,11_MEX,road,Mexico,Energy,0.2,no_comment,all,EEI,annual,PJ
2000,road,combined,cng,Gas,20_USA,road,United States,Energy,22.54,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,01_AUS,road,Australia,Energy,260.79,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,03_CDA,road,Canada,Energy,502.59,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,08_JPN,road,Japan,Energy,1317.28,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,09_ROK,road,Korea,Energy,515.98,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,11_MEX,road,Mexico,Energy,375.52,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,12_NZ,road,New Zealand,Energy,52.86,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,18_CT,road,Chinese Taipei,Energy,144.1,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_d,Diesel and light fuel oil,20_USA,road,United States,Energy,4491.58,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,01_AUS,road,Australia,Energy,580.05,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,03_CDA,road,Canada,Energy,1140.93,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,08_JPN,road,Japan,Energy,1758.74,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,09_ROK,road,Korea,Energy,309.4,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,11_MEX,road,Mexico,Energy,994.92,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,12_NZ,road,New Zealand,Energy,337.62,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,18_CT,road,Chinese Taipei,Energy,341.66,no_comment,all,EEI,annual,PJ
2000,road,combined,ice_g,Motor gasoline,20_USA,road,United States,Energy,15930.92,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,01_AUS,road,Australia,Energy,72.42,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,03_CDA,road,Canada,Energy,14.78,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,08_JPN,road,Japan,Energy,73.1,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,09_ROK,road,Korea,Energy,130.89,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,11_MEX,road,Mexico,Energy,49.19,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,12_NZ,road,New Zealand,Energy,0.13,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,18_CT,road,Chinese Taipei,Energy,0.66,no_comment,all,EEI,annual,PJ
2000,road,combined,lpg,LPG,20_USA,road,United States,Energy,44.93,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,01_AUS,road,Australia,Energy,2.83,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,03_CDA,road,Canada,Energy,2.38,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,08_JPN,road,Japan,Energy,11.4,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,09_ROK,road,Korea,Energy,18.2,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,12_NZ,road,New Zealand,Energy,1.29,no_comment,all,EEI,annual,PJ
2001,2w,passenger,all,all,20_USA,road,United States,Energy,47.35,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,01_AUS,road,Australia,Energy,2.83,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,03_CDA,road,Canada,Energy,2.38,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,08_JPN,road,Japan,Energy,11.4,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,09_ROK,road,Korea,Energy,18.2,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,12_NZ,road,New Zealand,Energy,1.29,no_comment,all,EEI,annual,PJ
2001,2w,passenger,ice_g,Motor gasoline,20_USA,road,United States,Energy,47.35,no_comment,all,EEI,annual,PJ
2001,all,combined,,Other sources,01_AUS,all,Australia,Energy,0.02,no_comment,all,EEI,annual,PJ
2001,all,combined,,Other sources,01_AUS,rail,Australia,Energy,0.02,no_comment,all,EEI,annual,PJ
2001,all,combined,,Other sources,09_ROK,air,Korea,Energy,0.03,no_comment,all,EEI,annual,PJ
2001,all,combined,,Other sources,09_ROK,all,Korea,Energy,0.07,no_comment,all,EEI,annual,PJ
