,vehicle_type,transport_type,economy,date,medium,measure,unit,fuel,comment,scope,frequency,dataset,drive,value
1461,ht,freight,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
1462,ht,freight,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
1463,ht,freight,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
1464,ht,freight,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
1465,ht,freight,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,phev_g,82780612.2448979
1466,lcv,freight,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1467,lcv,freight,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1468,lcv,freight,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1469,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1470,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1471,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1472,lcv,freight,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1473,lcv,freight,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1474,lcv,freight,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1475,lcv,freight,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1476,lcv,freight,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1477,lcv,freight,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1478,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1479,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1480,lcv,freight,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1481,lcv,freight,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1482,lcv,freight,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1483,lcv,freight,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1484,lcv,freight,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1485,lcv,freight,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1486,lcv,freight,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1487,lcv,freight,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1488,lcv,freight,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1489,lcv,freight,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1490,lcv,freight,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1491,lcv,freight,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1492,lcv,freight,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1493,lcv,freight,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,bev,826719576.719576
1494,lcv,freight,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1495,lcv,freight,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1496,lcv,freight,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1497,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1498,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1499,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1500,lcv,freight,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1501,lcv,freight,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1502,lcv,freight,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1503,lcv,freight,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1504,lcv,freight,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1505,lcv,freight,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1506,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1507,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1508,lcv,freight,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1509,lcv,freight,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1510,lcv,freight,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1511,lcv,freight,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1512,lcv,freight,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1513,lcv,freight,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1514,lcv,freight,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1515,lcv,freight,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1516,lcv,freight,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1517,lcv,freight,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1518,lcv,freight,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1519,lcv,freight,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1520,lcv,freight,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1521,lcv,freight,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,cng,236205593.34845
1522,lcv,freight,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1523,lcv,freight,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1524,lcv,freight,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1525,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1526,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1527,lcv,freight,20_USA,2015,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1528,lcv,freight,20_USA,2016,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1529,lcv,freight,20_USA,2017,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1530,lcv,freight,20_USA,2018,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1531,lcv,freight,20_USA,2019,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1532,lcv,freight,20_USA,2020,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1533,lcv,freight,20_USA,2021,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1534,lcv,freight,20_USA,2022,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1535,lcv,freight,20_USA,2023,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1536,lcv,freight,20_USA,2010,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1537,lcv,freight,20_USA,2011,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1538,lcv,freight,20_USA,2012,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1539,lcv,freight,20_USA,2013,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1540,lcv,freight,20_USA,2014,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1541,lcv,freight,20_USA,2015,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1542,lcv,freight,20_USA,2016,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1543,lcv,freight,20_USA,2017,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1544,lcv,freight,20_USA,2018,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1545,lcv,freight,20_USA,2019,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1546,lcv,freight,20_USA,2020,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1547,lcv,freight,20_USA,2021,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1548,lcv,freight,20_USA,2022,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1549,lcv,freight,20_USA,2023,road,new_vehicle_efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,fcev,826719576.719576
1550,lcv,freight,20_USA,2010,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,266898975.534972
1551,lcv,freight,20_USA,2011,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,266898975.534972
1552,lcv,freight,20_USA,2012,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,266898975.534972
1553,lcv,freight,20_USA,2013,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,266898975.534972
1554,lcv,freight,20_USA,2014,road,efficiency,km_per_pj,all,usa_data,national,yearly,manually_inputted_data_cleaned_road $ usa_alternative_fuels_data_center,ice_d,266898975.534972
