Measure,Value,Unit,Economy,Source,Comments,Scope,Frequency,Date,Dataset
COVID Google Mobility Data - Parks,0.2387096774193548,%,06_HKC,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Parks,0.3261290322580645,%,06_HKC,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Parks,0.2863333333333334,%,06_HKC,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Parks,0.1406451612903226,%,06_HKC,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Parks,0.154,%,06_HKC,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Parks,0.2064516129032258,%,06_HKC,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Parks,0.2429032258064516,%,06_HKC,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Parks,0.2107142857142857,%,06_HKC,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Parks,0.1912903225806452,%,06_HKC,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Parks,0.131,%,06_HKC,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Parks,0.1612903225806452,%,06_HKC,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Parks,0.205,%,06_HKC,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Parks,0.2,%,06_HKC,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Parks,0.2035483870967742,%,06_HKC,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Parks,0.1643333333333333,%,06_HKC,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Parks,0.1851612903225806,%,06_HKC,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Parks,0.068,%,06_HKC,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Parks,0.04870967741935484,%,06_HKC,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Parks,0.155483870967742,%,06_HKC,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Parks,0.2996428571428571,%,06_HKC,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Parks,0.47,%,06_HKC,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.306,%,06_HKC,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Public transport stations,0.2893548387096774,%,06_HKC,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.3483333333333334,%,06_HKC,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.247741935483871,%,06_HKC,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.1876666666666666,%,06_HKC,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.2848387096774194,%,06_HKC,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.3287096774193548,%,06_HKC,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.2086666666666667,%,06_HKC,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.1519354838709678,%,06_HKC,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.1413333333333333,%,06_HKC,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.2538709677419355,%,06_HKC,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.2570967741935484,%,06_HKC,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.2128571428571429,%,06_HKC,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.1406451612903226,%,06_HKC,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Public transport stations,0.108,%,06_HKC,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Public transport stations,0.06612903225806452,%,06_HKC,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Public transport stations,0.071,%,06_HKC,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Public transport stations,0.05967741935483871,%,06_HKC,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Public transport stations,0.03548387096774194,%,06_HKC,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Public transport stations,0.01133333333333333,%,06_HKC,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Public transport stations,0.05709677419354839,%,06_HKC,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Public transport stations,0.007666666666666666,%,06_HKC,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Public transport stations,0.01258064516129032,%,06_HKC,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Public transport stations,0.08064516129032258,%,06_HKC,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Public transport stations,0.31,%,06_HKC,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Public transport stations,0.3629032258064516,%,06_HKC,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Workplaces,0.1706666666666667,%,06_HKC,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Workplaces,0.1364516129032258,%,06_HKC,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Workplaces,0.235,%,06_HKC,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Workplaces,0.1096774193548387,%,06_HKC,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Workplaces,0.06866666666666665,%,06_HKC,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Workplaces,0.1954838709677419,%,06_HKC,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Workplaces,0.2654838709677419,%,06_HKC,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Workplaces,0.128,%,06_HKC,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Workplaces,0.1290322580645161,%,06_HKC,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Workplaces,0.05,%,06_HKC,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Workplaces,0.2135483870967742,%,06_HKC,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Workplaces,0.1983870967741936,%,06_HKC,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Workplaces,0.2342857142857143,%,06_HKC,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Workplaces,0.09129032258064516,%,06_HKC,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Workplaces,0.117,%,06_HKC,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Workplaces,0.05806451612903226,%,06_HKC,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Workplaces,0.03966666666666667,%,06_HKC,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Workplaces,0.05129032258064516,%,06_HKC,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Workplaces,0.03258064516129033,%,06_HKC,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Workplaces,0.002666666666666667,%,06_HKC,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Workplaces,0.05580645161290323,%,06_HKC,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Workplaces,0.046,%,06_HKC,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Workplaces,0.007419354838709678,%,06_HKC,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Workplaces,0.03419354838709678,%,06_HKC,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Workplaces,0.3214285714285715,%,06_HKC,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Workplaces,0.3303225806451613,%,06_HKC,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Residential,0.1386666666666667,%,06_HKC,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Residential,0.1325806451612903,%,06_HKC,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Residential,0.1576666666666667,%,06_HKC,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Residential,0.1109677419354839,%,06_HKC,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Residential,0.08133333333333333,%,06_HKC,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Residential,0.1374193548387097,%,06_HKC,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Residential,0.1638709677419355,%,06_HKC,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Residential,0.09833333333333334,%,06_HKC,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Residential,0.08161290322580646,%,06_HKC,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Residential,0.068,%,06_HKC,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Residential,0.1332258064516129,%,06_HKC,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Residential,0.1193548387096774,%,06_HKC,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Residential,0.1075,%,06_HKC,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Residential,0.07516129032258065,%,06_HKC,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Residential,0.07633333333333334,%,06_HKC,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Residential,0.06451612903225806,%,06_HKC,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Residential,0.06366666666666668,%,06_HKC,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Residential,0.06419354838709677,%,06_HKC,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Residential,0.05645161290322581,%,06_HKC,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Residential,0.04633333333333334,%,06_HKC,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Residential,0.07193548387096774,%,06_HKC,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Residential,0.03766666666666666,%,06_HKC,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Residential,0.04580645161290323,%,06_HKC,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Residential,0.09129032258064516,%,06_HKC,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Residential,0.1903571428571428,%,06_HKC,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Residential,0.202258064516129,%,06_HKC,Google,,National,Monthly,2022-03-31,ATO
COVID Apple Mobility Data - Walking,0.09169473684210538,%,06_HKC,Apple,,National,Monthly,2020-01-31,ATO
COVID Apple Mobility Data - Walking,0.4949827586206895,%,06_HKC,Apple,,National,Monthly,2020-02-29,ATO
COVID Apple Mobility Data - Walking,0.4772774193548387,%,06_HKC,Apple,,National,Monthly,2020-03-31,ATO
COVID Apple Mobility Data - Walking,0.5324,%,06_HKC,Apple,,National,Monthly,2020-04-30,ATO
COVID Apple Mobility Data - Walking,0.461206896551724,%,06_HKC,Apple,,National,Monthly,2020-05-31,ATO
COVID Apple Mobility Data - Walking,0.3768166666666665,%,06_HKC,Apple,,National,Monthly,2020-06-30,ATO
COVID Apple Mobility Data - Walking,0.479532258064516,%,06_HKC,Apple,,National,Monthly,2020-07-31,ATO
COVID Apple Mobility Data - Walking,0.5325451612903226,%,06_HKC,Apple,,National,Monthly,2020-08-31,ATO
COVID Apple Mobility Data - Walking,0.3821599999999999,%,06_HKC,Apple,,National,Monthly,2020-09-30,ATO
COVID Apple Mobility Data - Walking,0.3148161290322578,%,06_HKC,Apple,,National,Monthly,2020-10-31,ATO
COVID Apple Mobility Data - Walking,0.3220299999999998,%,06_HKC,Apple,,National,Monthly,2020-11-30,ATO
COVID Apple Mobility Data - Walking,0.372190322580645,%,06_HKC,Apple,,National,Monthly,2020-12-31,ATO
COVID Apple Mobility Data - Walking,0.4060741935483871,%,06_HKC,Apple,,National,Monthly,2021-01-31,ATO
COVID Apple Mobility Data - Walking,0.314285714285714,%,06_HKC,Apple,,National,Monthly,2021-02-28,ATO
COVID Apple Mobility Data - Walking,0.2939499999999995,%,06_HKC,Apple,,National,Monthly,2021-03-31,ATO
COVID Apple Mobility Data - Walking,0.2445933333333332,%,06_HKC,Apple,,National,Monthly,2021-04-30,ATO
COVID Apple Mobility Data - Walking,0.2495548387096771,%,06_HKC,Apple,,National,Monthly,2021-05-31,ATO
COVID Apple Mobility Data - Walking,0.239583333333333,%,06_HKC,Apple,,National,Monthly,2021-06-30,ATO
COVID Apple Mobility Data - Walking,0.1587580645161288,%,06_HKC,Apple,,National,Monthly,2021-07-31,ATO
COVID Apple Mobility Data - Walking,0.09456774193548366,%,06_HKC,Apple,,National,Monthly,2021-08-31,ATO
COVID Apple Mobility Data - Walking,0.0722433333333331,%,06_HKC,Apple,,National,Monthly,2021-09-30,ATO
COVID Apple Mobility Data - Walking,0.1466451612903225,%,06_HKC,Apple,,National,Monthly,2021-10-31,ATO
COVID Apple Mobility Data - Walking,0.1012499999999998,%,06_HKC,Apple,,National,Monthly,2021-11-30,ATO
COVID Apple Mobility Data - Walking,0.04507096774193549,%,06_HKC,Apple,,National,Monthly,2021-12-31,ATO
COVID Apple Mobility Data - Walking,0.2161387096774191,%,06_HKC,Apple,,National,Monthly,2022-01-31,ATO
COVID Apple Mobility Data - Walking,0.4321999999999999,%,06_HKC,Apple,,National,Monthly,2022-02-28,ATO
COVID Apple Mobility Data - Walking,0.4938733333333333,%,06_HKC,Apple,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.01,%,07_INA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.03548387096774194,%,07_INA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2106666666666667,%,07_INA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1248387096774194,%,07_INA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.066,%,07_INA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02645161290322581,%,07_INA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.001612903225806452,%,07_INA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02333333333333333,%,07_INA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.0006451612903225806,%,07_INA,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.004666666666666667,%,07_INA,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.04225806451612903,%,07_INA,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.08612903225806452,%,07_INA,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.05107142857142857,%,07_INA,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.02419354838709677,%,07_INA,Google,,National,Monthly,2021-03-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.08366666666666667,%,07_INA,Google,,National,Monthly,2021-04-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2387096774193548,%,07_INA,Google,,National,Monthly,2021-05-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.198,%,07_INA,Google,,National,Monthly,2021-06-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.1283870967741935,%,07_INA,Google,,National,Monthly,2021-07-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.155483870967742,%,07_INA,Google,,National,Monthly,2021-08-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2046666666666667,%,07_INA,Google,,National,Monthly,2021-09-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2458064516129032,%,07_INA,Google,,National,Monthly,2021-10-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.242,%,07_INA,Google,,National,Monthly,2021-11-30,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2929032258064516,%,07_INA,Google,,National,Monthly,2021-12-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.275483870967742,%,07_INA,Google,,National,Monthly,2022-01-31,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2575000000000001,%,07_INA,Google,,National,Monthly,2022-02-28,ATO
COVID Google Mobility Data - Grocery and pharmacy,0.2890322580645161,%,07_INA,Google,,National,Monthly,2022-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.01733333333333333,%,07_INA,Google,,National,Monthly,2020-02-29,ATO
COVID Google Mobility Data - Retail and recreation,0.1351612903225806,%,07_INA,Google,,National,Monthly,2020-03-31,ATO
COVID Google Mobility Data - Retail and recreation,0.3876666666666667,%,07_INA,Google,,National,Monthly,2020-04-30,ATO
COVID Google Mobility Data - Retail and recreation,0.3780645161290322,%,07_INA,Google,,National,Monthly,2020-05-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2466666666666667,%,07_INA,Google,,National,Monthly,2020-06-30,ATO
COVID Google Mobility Data - Retail and recreation,0.1767741935483871,%,07_INA,Google,,National,Monthly,2020-07-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1458064516129032,%,07_INA,Google,,National,Monthly,2020-08-31,ATO
COVID Google Mobility Data - Retail and recreation,0.1733333333333333,%,07_INA,Google,,National,Monthly,2020-09-30,ATO
COVID Google Mobility Data - Retail and recreation,0.18,%,07_INA,Google,,National,Monthly,2020-10-31,ATO
COVID Google Mobility Data - Retail and recreation,0.163,%,07_INA,Google,,National,Monthly,2020-11-30,ATO
COVID Google Mobility Data - Retail and recreation,0.142258064516129,%,07_INA,Google,,National,Monthly,2020-12-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2432258064516129,%,07_INA,Google,,National,Monthly,2021-01-31,ATO
COVID Google Mobility Data - Retail and recreation,0.2221428571428571,%,07_INA,Google,,National,Monthly,2021-02-28,ATO
COVID Google Mobility Data - Retail and recreation,0.1654838709677419,%,07_INA,Google,,National,Monthly,2021-03-31,ATO
